Time,HostCPU,OrdererCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU
3,0.33333333333332626,1.6000000000000014,1.0666666666666678,0.9999999999999993,0.9333333333333341,0.8666666666666689,0.9333333333333341,0.9333333333333311,1.4666666666666681,1.666666666666667,0.8666666666666659,1.7999999999999972,1.5999999999999983,0.8666666666666659,1.0666666666666678,1.3333333333333344,1.3333333333333344,0.8666666666666659
8,0.3333333333333381,5.133333333333334,5.199999999999996,3.0666666666666664,2.5333333333333328,2.8666666666666645,2.533333333333336,2.2666666666666684,3.6000000000000005,3.866666666666665,3.0666666666666664,3.8666666666666702,3.600000000000003,2.666666666666666,3.1999999999999966,3.4000000000000017,3.3333333333333304,1.9999999999999987
13,0.3333333333333381,8.466666666666663,10.200000000000003,5.066666666666668,4.466666666666666,4.933333333333332,4.533333333333331,4.333333333333336,5.666666666666664,5.799999999999999,5.066666666666668,5.7333333333333325,5.666666666666667,4.733333333333336,5.266666666666667,5.599999999999999,5.4,4.200000000000002
18,0.3333333333333381,11.733333333333334,15,7.133333333333335,6.466666666666665,7.000000000000002,6.733333333333332,6.266666666666669,7.599999999999999,7.800000000000004,7.200000000000004,7.466666666666668,7.533333333333332,6.866666666666665,7.266666666666666,7.533333333333332,7.400000000000002,6.1333333333333355
23,0.33333333333332626,14.333333333333337,18.600000000000005,8.599999999999996,8.200000000000003,8.533333333333335,8.266666666666667,8.066666666666666,8.933333333333332,9.133333333333336,8.466666666666667,8.999999999999996,9.066666666666663,8.533333333333335,8.666666666666671,8.933333333333332,8.866666666666667,7.8666666666666645
28,0.33333333333332626,16.933333333333334,21.66666666666667,10.333333333333332,9.866666666666664,9.866666666666669,9.800000000000004,9.533333333333331,10.533333333333333,10.733333333333338,10.199999999999996,10.66666666666667,10.8,9.933333333333328,10.266666666666667,10.466666666666669,10.466666666666669,9.33333333333333
33,0.3333333333333381,16.866666666666664,25,11.399999999999999,11.399999999999999,11.399999999999999,11.199999999999998,11.133333333333333,11.066666666666668,10.866666666666667,11.599999999999994,10.733333333333334,11.000000000000004,11.399999999999999,11.333333333333334,11.133333333333333,11.199999999999998,10.933333333333332
38,0.3333333333333381,15.13333333333333,22.399999999999995,9.800000000000004,10.333333333333332,10.133333333333336,10.333333333333332,10.533333333333333,9.799999999999997,9.66666666666667,10.066666666666665,9.600000000000003,9.732035728569524,10.066666666666665,9.866666666666664,9.733333333333333,9.666666666666668,10.733333333333334
43,0.3333333333333381,15.733333333333336,21.666666666666668,9.666666666666668,9.800000000000004,9.866666666666664,9.799999999999997,9.866666666666664,9.933333333333334,9.66666666666667,9.800000000000004,9.799999999999997,9.599999999999996,9.866666666666669,9.533333333333331,9.666666666666668,9.733333333333333,9.800000000000004
48,0.33333333333332626,19.200000000000006,23.8,11.066666666666668,10.533333333333333,10.8,10.600000000000005,10.466666666666663,11.466666666666665,11.533333333333333,10.800000000000006,11.799999999999997,11.53333333333333,10.8,10.999999999999996,11.333333333333334,11.266666666666664,10.133333333333336
53,0.33333333333332626,21.400000000000006,27.666666666666657,12.666666666666668,12.06666666666667,12.33333333333333,12.333333333333336,12.2,12.8,12.800000000000002,12.533333333333339,12.866666666666665,12.868382450993462,12.400000000000002,12.599999999999998,12.733333333333336,12.866666666666665,12.000000000000005
58,0.4000000000000033,21.199999999999996,28.73333333333332,12.733333333333336,12.666666666666668,12.733333333333336,12.933333333333335,12.86666666666667,12.533333333333333,12.866666666666667,12.8,12.733333333333336,12.93333333333333,12.600000000000003,12.866666666666665,12.866666666666665,12.599999999999998,12.799999999999995
