Time,node_exporter:9100,orderer.dwntp.com:8443,peer0.org1.dwntp.com:9443,peer1.org1.dwntp.com:9443,peer10.org1.dwntp.com:9443,peer11.org1.dwntp.com:9443,peer12.org1.dwntp.com:9443,peer13.org1.dwntp.com:9443,peer14.org1.dwntp.com:9443,peer15.org1.dwntp.com:9443,peer2.org1.dwntp.com:9443,peer3.org1.dwntp.com:9443,peer4.org1.dwntp.com:9443,peer5.org1.dwntp.com:9443,peer6.org1.dwntp.com:9443,peer7.org1.dwntp.com:9443,peer8.org1.dwntp.com:9443,peer9.org1.dwntp.com:9443
185,24657920,116285440,263831552,244363264,,,,,,,256028672,250445824,255631360,245469184,244527104,248954880,,
190,24735744,109494272,289128448,253153280,,,,,,,267055104,260755456,260558848,259452928,255414272,255569920,,
195,24907776,143933440,278073344,260362240,,,,,,,271339520,259203072,265531392,256589824,261152768,257683456,,
200,25300992,130428928,291303424,262934528,,,,,,,270004224,266858496,268414976,262225920,266514432,264732672,,
205,24690688,129855488,295882752,266997760,,,,,,,277868544,246079488,273481728,269434880,270958592,270483456,,
210,24952832,127598592,281882624,235212800,,,,,,,236679168,245280768,237338624,246734848,234307584,240328704,,
215,24465408,124698624,275447808,238551040,,,,,,,248131584,247099392,247144448,245149696,237039616,237350912,,
220,25120768,147955712,281415680,246575104,,,,,,,257601536,250175488,245018624,245288960,245014528,240963584,,
225,24772608,148365312,283348992,246743040,,,,,,,261214208,271552512,257187840,247431168,248385536,253849600,,
230,25165824,133726208,292368384,262017024,,,,,,,266682368,264441856,259153920,254869504,254152704,261369856,,
235,24834048,134991872,296833024,267579392,,,,,,,273506304,264601600,267411456,258162688,264384512,265789440,,
240,25227264,129425408,271044608,250454016,,,,,,,238288896,235855872,228433920,227729408,226140160,234237952,,
245,24780800,118992896,278732800,242188288,,,,,,,235581440,236818432,244662272,237441024,232587264,236011520,,
250,25296896,144191488,286519296,251101184,,,,,,,255488000,253575168,257040384,252825600,242388992,246853632,,
255,24580096,136601600,289656832,253239296,,,,,,,268091392,253960192,259780608,256593920,253214720,257761280,,
260,24973312,129744896,288542720,258953216,,,,,,,269156352,264925184,267448320,259973120,259059712,259956736,,
265,24711168,118046720,296161280,259821568,,,,,,,271298560,236797952,237920256,264925184,262090752,259215360,,
270,25174016,113905664,279527424,253739008,,,,,,,254140416,250159104,243511296,242151424,239169536,246169600,,
275,25174016,141410304,302092288,261476352,,,,,,,255057920,250105856,254402560,248909824,247648256,253771776,,
280,25149440,139296768,303939584,267886592,,,,,,,259358720,265687040,260030464,255463424,254283776,250580992,,
285,25137152,137867264,304230400,269639680,,,,,,,264695808,267759616,259211264,253317120,254455808,254689280,,
290,25452544,121434112,308072448,272785408,,,,,,,273809408,266620928,259702784,262488064,258244608,259366912,,
295,25583616,115347456,312709120,274636800,,,,,,,281624576,242003968,240648192,263696384,256983040,266895360,,
300,24719360,147185664,266002432,246996992,,,,,,,247369728,242495488,257191936,251256832,251744256,253927424,,
305,24981504,138559488,283762688,256372736,,,,,,,258465792,256233472,263798784,258641920,247857152,248512512,,
310,24592384,125902848,284086272,260509696,,,,,,,263970816,264097792,264376320,257204224,263974912,260272128,,
315,24723456,104325120,271052800,258850816,,,,,,,265388032,258965504,260386816,256753664,254803968,253456384,,
320,24150016,99823616,266252288,254402560,,,,,,,260558848,258965504,261959680,253292544,253304832,256012288,,
325,25178112,99823616,266907648,254402560,,,,,,,260558848,258965504,261959680,253292544,253304832,256012288,,
330,25571328,100478976,239558656,254402560,,,,,,,260558848,258965504,233345024,253816832,253304832,256012288,,
335,24801280,101003264,239558656,254402560,,,,,,,260558848,258965504,233345024,253816832,230326272,256012288,,
340,25194496,101658624,240214016,254402560,,,,,,,260558848,258965504,233345024,253816832,230326272,256012288,,
345,25006080,101658624,240738304,254402560,,,,,,,260558848,258965504,233345024,254472192,230326272,256012288,,
