Time,HostCPU,OrdererCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU
3,0.33333333333333215,0.06666666666666664,1,0.7999999999999998,,,,,,,0.7999999999999998,0.8,,,,,,
8,0.3333333333333351,0.4000000000000001,0.8666666666666666,0.8,,,,,,,0.8,1.1333333333333335,,,,,,
13,0.33333333333333215,1.5333333333333337,2.8666666666666667,1.4666666666666668,,,,,,,1.5333333333333337,1.9333333333333331,,,,,,
18,0.26666666666666694,2.9263733333333333,6.533333333333334,2.7333333333333334,,,,,,,2.666666666666667,3.2,,,,,,
23,0.33333333333333215,4.03612,10.466666666666667,3.8666666666666663,,,,,,,3.8666666666666663,4.000000000000001,,,,,,
28,0.3333333333333351,4.6,12.6,4.466666666666666,,,,,,,4.3999999999999995,4.466666666666667,,,,,,
33,0.3333333333333351,4.466666666666667,13,4.466666666666666,,,,,,,4.533333333333333,4.4,,,,,,
38,0.33333333333333215,4.333333333333333,12.933333333333335,4.533333333333333,,,,,,,4.6,4.466666666666666,,,,,,
43,0.26666666666666394,3.266666666666666,11.466666666666669,3.733333333333334,,,,,,,3.933333333333334,3.6000000000000005,,,,,,
48,0.26666666666666694,1.8000000000000003,8.066666666666666,2.7333333333333343,,,,,,,2.800000000000001,2.466666666666666,,,,,,
53,0.26666666666666694,0.5333333333333339,4.0666666666666655,1.4666666666666681,,,,,,,1.5333333333333332,1.1999999999999995,,,,,,
