Time,Avg Endorsement Latency
2,0.00168
7,NaN
12,NaN
17,NaN
22,0.00125
27,0.00119
32,0.00125
37,0.00126
42,0.00130
47,0.00130
52,0.00130
57,0.00126
62,0.00124
67,0.00120
72,0.00139
77,NaN
82,NaN
87,NaN
