"Time","node_exporter CPU Usage","fabric-orderer CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage"
2026-04-20 05:05:45,0.467,0.133,917,1.00,,,,,,,1.00,1.000,,,,,,
2026-04-20 05:05:50,0.533,0.133,963,1.07,,,,,,,1.00,1.00,,,,,,
2026-04-20 05:05:55,0.533,0.133,981,1.07,,,,,,,1.00,1.07,,,,,,
2026-04-20 05:06:00,0.467,0.0667,980,1.00,,,,,,,1.00,0.933,,,,,,
2026-04-20 05:06:05,0.400,0.0667,970,1.000,,,,,,,1.000,0.933,,,,,,
2026-04-20 05:06:10,0.400,0.0667,960,1.00,,,,,,,1.00,0.933,,,,,,
2026-04-20 05:06:15,0.467,0.0667,955,0.933,,,,,,,1.00,1.00,,,,,,
2026-04-20 05:06:20,0.400,0.0667,948,0.933,,,,,,,0.933,0.933,,,,,,
2026-04-20 05:06:25,0.467,0.0667,943,0.933,,,,,,,0.933,0.933,,,,,,
2026-04-20 05:06:30,0.400,0.0667,943,0.933,,,,,,,0.933,1.000,,,,,,
2026-04-20 05:06:35,0.533,0.0667,940,1.00,,,,,,,1.00,1.07,,,,,,
2026-04-20 05:06:40,0.533,0.0667,941,0.933,,,,,,,1.000,1.000,,,,,,
2026-04-20 05:06:45,0.467,0.0667,933,1.000,,,,,,,0.933,0.933,,,,,,
2026-04-20 05:06:50,0.400,0.133,928,0.867,,,,,,,0.933,0.933,,,,,,
2026-04-20 05:06:55,0.400,0.133,931,1.00,,,,,,,1.00,1.00,,,,,,
2026-04-20 05:07:00,0.533,0.133,931,0.933,,,,,,,1.07,0.933,,,,,,
2026-04-20 05:07:05,0.467,0,935,1.00,,,,,,,1.07,1.07,,,,,,
2026-04-20 05:07:10,0.533,0.0667,936,0.933,,,,,,,1.00,1.07,,,,,,
2026-04-20 05:07:15,0.467,0.0667,934,1.00,,,,,,,1.00,1.13,,,,,,
2026-04-20 05:07:20,0.600,0.0667,935,1.000,,,,,,,1.00,1.000,,,,,,
2026-04-20 05:07:25,0.467,0.0667,936,0.933,,,,,,,1.07,1.00,,,,,,
2026-04-20 05:07:30,0.533,0.0667,939,0.933,,,,,,,1.000,1.00,,,,,,
2026-04-20 05:07:35,0.400,0.200,934,0.933,,,,,,,1.07,0.933,,,,,,
2026-04-20 05:07:40,0.467,0.200,930,0.933,,,,,,,0.933,0.933,,,,,,
2026-04-20 05:07:45,0.467,0.200,932,1.13,,,,,,,1.00,0.933,,,,,,
2026-04-20 05:07:50,0.533,0.0667,928,1.13,,,,,,,0.933,1.07,,,,,,
2026-04-20 05:07:55,0.467,0.0667,930,1.20,,,,,,,0.933,1.07,,,,,,
2026-04-20 05:08:00,0.400,0.0667,925,1.000,,,,,,,1.00,1.00,,,,,,
2026-04-20 05:08:05,0.467,0.0667,925,1.00,,,,,,,0.933,0.933,,,,,,
2026-04-20 05:08:10,0.533,0.0667,924,0.933,,,,,,,1.00,0.933,,,,,,
2026-04-20 05:08:15,0.533,0.0667,917,0.933,,,,,,,1.00,0.933,,,,,,
2026-04-20 05:08:20,0.533,0.133,919,0.933,,,,,,,1.00,1.000,,,,,,
2026-04-20 05:08:25,0.467,0.133,906,1.00,,,,,,,1.07,0.933,,,,,,
2026-04-20 05:08:30,0.467,0.133,910,1.00,,,,,,,0.933,1.00,,,,,,
2026-04-20 05:08:35,0.467,0.0667,899,1.000,,,,,,,1.07,0.933,,,,,,
2026-04-20 05:08:40,0.533,0.0667,900,1.00,,,,,,,1.00,1.000,,,,,,
2026-04-20 05:08:45,0.533,0.0667,894,0.933,,,,,,,1.00,0.933,,,,,,
2026-04-20 05:08:50,0.600,0.0667,894,0.867,,,,,,,0.933,1.000,,,,,,
2026-04-20 05:08:55,0.533,0.0667,892,0.933,,,,,,,0.867,0.933,,,,,,
2026-04-20 05:09:00,0.533,0.0667,889,1.00,,,,,,,1.00,1.00,,,,,,
2026-04-20 05:09:05,0.400,0.0667,887,1.07,,,,,,,1.13,1.07,,,,,,
2026-04-20 05:09:10,0.467,0,888,0.933,,,,,,,1.13,1.13,,,,,,
2026-04-20 05:09:15,0.467,0.0667,887,1.00,,,,,,,1.13,1.13,,,,,,
2026-04-20 05:09:20,0.533,0.0667,882,0.867,,,,,,,0.933,1.00,,,,,,
2026-04-20 05:09:25,0.467,0.133,877,1.00,,,,,,,1.00,1.00,,,,,,
2026-04-20 05:09:30,0.467,0.0667,874,0.867,,,,,,,0.933,1.00,,,,,,
2026-04-20 05:09:35,0.467,0.133,874,1.07,,,,,,,1.000,1.000,,,,,,
2026-04-20 05:09:40,0.533,0.0667,867,0.933,,,,,,,1.00,1.00,,,,,,
2026-04-20 05:09:45,0.533,0.133,865,1.13,,,,,,,1.00,1.00,,,,,,
2026-04-20 05:09:50,0.467,0.133,862,1.07,,,,,,,1.00,1.07,,,,,,
2026-04-20 05:09:55,0.467,0.133,866,1.07,,,,,,,1.07,1.00,,,,,,
2026-04-20 05:10:00,0.400,0.0667,857,0.933,,,,,,,1.07,1.000,,,,,,
2026-04-20 05:10:05,0.467,0.0667,857,0.933,,,,,,,1.000,0.933,,,,,,
2026-04-20 05:10:10,0.400,0.0667,840,1.00,,,,,,,0.933,1.00,,,,,,
2026-04-20 05:10:15,0.533,0.0667,830,1.00,,,,,,,1.000,1.00,,,,,,
2026-04-20 05:10:20,0.467,0.0667,808,1.000,,,,,,,1.07,1.00,,,,,,
2026-04-20 05:10:25,0.533,0.0667,798,1.07,,,,,,,1.07,1.07,,,,,,
2026-04-20 05:10:30,0.467,0.0667,799,1.00,,,,,,,1.00,1.07,,,,,,
2026-04-20 05:10:35,0.467,0.0667,813,1.00,,,,,,,1.00,1.07,,,,,,
2026-04-20 05:10:40,0.467,0.133,825,1.00,,,,,,,1.000,0.933,,,,,,
2026-04-20 05:10:45,0.400,0.133,834,1.000,,,,,,,1.00,1.00,,,,,,
2026-04-20 05:10:50,0.467,0.133,832,1.00,,,,,,,1.00,1.00,,,,,,
2026-04-20 05:10:55,0.467,0.0667,832,0.933,,,,,,,1.00,1.00,,,,,,
2026-04-20 05:11:00,0.467,0.0667,646,0.933,,,,,,,0.933,0.867,,,,,,
2026-04-20 05:11:05,0.400,0.0667,371,0.933,,,,,,,1.000,0.933,,,,,,
2026-04-20 05:11:10,0.267,0.0667,96.0,0.800,,,,,,,0.933,1.00,,,,,,
2026-04-20 05:11:15,0.333,0.1000,1.47,0.867,,,,,,,0.933,1.00,,,,,,
2026-04-20 05:11:20,0.333,0,1.27,0.551,,,,,,,0.645,0.652,,,,,,
2026-04-20 05:11:25,0.333,0.200,1.30,0.439,,,,,,,0.445,0.380,,,,,,
2026-04-20 05:11:30,0.267,0.0785,0.667,0.467,,,,,,,0.533,0.400,,,,,,
2026-04-20 05:11:35,0.267,0.450,0.702,0.898,,,,,,,0.710,0.945,0.924,0.702,0.763,0.476,,
2026-04-20 05:11:40,0.267,0.600,0.902,1.05,,,,,,,0.901,1.16,1.08,0.964,1.02,0.840,,
2026-04-20 05:11:45,0.333,0.600,1.40,1.33,,,,,,,1.33,1.47,1.33,1.40,1.40,1.33,,
2026-04-20 05:11:50,0.333,0.200,1.13,1.13,,,,,,,1.13,1.13,1.20,1.13,1.13,1.20,,
2026-04-20 05:11:55,0.333,0.0667,1.07,1.13,,,,,,,1,1,1.13,1,1.13,1.000,,
2026-04-20 05:12:00,0.333,0.0667,0.867,0.867,,,,,,,0.867,0.867,0.933,0.867,0.933,0.867,,
2026-04-20 05:12:05,0.267,0.0667,1.07,0.867,,,,,,,0.800,0.867,0.800,0.867,1.000,0.867,,
2026-04-20 05:12:10,0.333,0.0667,1.27,0.800,,,,,,,0.867,0.933,0.867,0.867,0.800,1.000,,
2026-04-20 05:12:15,0.267,0.0667,1.27,0.867,,,,,,,0.867,0.867,0.933,0.867,0.867,0.933,,
2026-04-20 05:12:20,0.333,0.133,1.20,0.800,,,,,,,0.867,0.867,0.933,0.933,0.800,0.933,,
2026-04-20 05:12:25,0.333,0.467,1.33,0.867,,,,,,,1.07,0.800,0.867,1.07,1.00,1.000,,
2026-04-20 05:12:30,0.333,1.47,3.13,1.33,,,,,,,1.67,1.40,1.20,1.67,1.60,1.80,,
2026-04-20 05:12:35,0.333,2.60,5.33,2.07,,,,,,,2.47,2.13,2.00,2.20,2.20,2.67,,
2026-04-20 05:12:40,0.200,4.33,8.67,2.93,,,,,,,3.67,3.33,3.00,3.60,3.47,3.87,,
2026-04-20 05:12:45,0.267,5.27,10.9,3.87,,,,,,,4.40,4.07,4.07,4.27,4.13,4.47,,
2026-04-20 05:12:50,0.267,5.93,12.8,4.53,,,,,,,4.93,4.73,4.60,5.07,5.07,5.00,,
2026-04-20 05:12:55,0.333,5.67,13.1,4.93,,,,,,,4.80,4.87,5.07,4.80,4.93,4.73,,
2026-04-20 05:13:00,0.333,4.60,11.3,4.47,,,,,,,4.20,4.40,4.67,4.33,4.40,4.13,,
2026-04-20 05:13:05,0.333,3.53,9.20,3.87,,,,,,,3.67,3.73,4.00,3.73,3.67,3.40,,
2026-04-20 05:13:10,0.333,1.80,5.93,2.93,,,,,,,2.60,2.87,3.00,2.53,2.60,2.40,,
2026-04-20 05:13:15,0.333,0.867,3.53,2.00,,,,,,,1.73,2.00,2.07,1.67,1.80,1.60,,
2026-04-20 05:13:20,0.267,0.133,1.60,1.27,,,,,,,1.000,1.27,1.40,0.867,1.000,0.933,,
2026-04-20 05:13:25,0.267,0.0667,1.00,0.933,,,,,,,0.800,0.800,0.933,0.800,0.800,0.800,,
2026-04-20 05:13:30,0.267,0.0667,1.07,0.933,,,,,,,0.800,0.867,0.800,0.800,0.800,0.867,,
2026-04-20 05:13:35,0.267,0,1.07,0.933,,,,,,,0.800,0.867,0.867,0.867,0.800,0.867,,
2026-04-20 05:13:40,0.267,0.0667,1.07,0.800,,,,,,,0.800,0.867,0.867,0.933,0.867,0.867,,
2026-04-20 05:13:45,0.267,3.20,4.00,1.07,,,,,,,2.67,1.53,0.933,2.87,2.27,3.20,,
2026-04-20 05:13:50,0.333,8.07,12.6,4.13,,,,,,,6.13,4.60,3.93,6.27,5.53,6.80,,
2026-04-20 05:13:55,0.333,14.5,24.5,8.53,,,,,,,10.7,9.00,8.20,10.9,10.00,11.7,,
2026-04-20 05:14:00,0.333,19.2,36.9,13.7,,,,,,,14.9,13.9,13.5,14.9,14.5,15.3,,
2026-04-20 05:14:05,0.267,22.2,44.1,16.6,,,,,,,17.4,16.8,16.5,17.3,17.3,17.5,,
2026-04-20 05:14:10,0.333,23.3,48.0,18.3,,,,,,,18.9,18.3,18.3,18.7,18.7,18.6,,
2026-04-20 05:14:15,0.333,20.3,46,18.9,,,,,,,17.4,18.2,19.1,17.2,17.8,16.5,,
2026-04-20 05:14:20,0.333,15.4,37.7,15.8,,,,,,,14.0,15.2,16.1,14.0,14.6,13.0,,
2026-04-20 05:14:25,0.267,9.27,26.8,11.7,,,,,,,9.40,11.0,12.0,9.40,10.3,8.20,,
2026-04-20 05:14:30,0.200,4.53,13.9,6.33,,,,,,,5.00,5.93,6.67,5.07,5.47,4.53,,
2026-04-20 05:14:35,0.267,1.53,6.33,3.47,,,,,,,2.40,2.93,3.80,2.33,2.67,2.27,,
2026-04-20 05:14:40,0.267,0.0667,1.53,1.53,,,,,,,1.00,1.33,1.73,0.867,1.00,1.13,,
2026-04-20 05:14:45,0.333,0.0667,1.20,1.00,,,,,,,0.733,0.867,1.00,0.933,0.867,0.933,,
2026-04-20 05:14:50,0.333,0.133,1.20,0.867,,,,,,,0.800,0.933,0.867,0.933,0.800,0.867,,
2026-04-20 05:14:55,0.333,0.200,1.27,0.933,,,,,,,0.800,0.867,1.00,0.933,0.800,0.800,,
2026-04-20 05:15:00,0.333,0.133,1.27,0.867,,,,,,,1.00,0.867,0.933,0.867,0.867,0.867,,
2026-04-20 05:15:05,0.267,1.20,1.27,1.00,,,,,,,1.07,0.800,1.00,1.13,0.933,1.73,,
2026-04-20 05:15:10,0.333,8.53,10.1,2.80,,,,,,,5.73,3.53,2.47,5.87,4.93,7.20,,
2026-04-20 05:15:15,0.333,20.5,30.4,10.5,,,,,,,14.3,11.5,9.53,14.7,13.2,16.3,,
2026-04-20 05:15:20,0.267,36.1,57.3,20.1,,,,,,,26.2,21.9,19.0,26.5,24.3,28.2,,
2026-04-20 05:15:25,0.333,46.4,83.1,32.0,,,,,,,35.4,32.9,31.1,35.6,34.3,36.7,,
2026-04-20 05:15:30,0.400,52.3,97.7,38.2,,,,,,,40.5,38.8,37.9,40.5,39.7,41.1,,
2026-04-20 05:15:35,0.533,51.9,105,42.1,,,,,,,41.9,41.9,42.1,42.1,42.2,41.1,,
2026-04-20 05:15:40,0.533,42.9,93.6,39.7,,,,,,,36.1,38.5,40.1,36.4,36.8,34.7,,
2026-04-20 05:15:45,0.400,28.9,69.7,31,,,,,,,25.9,29.3,31.7,26.1,27.4,23.9,,
2026-04-20 05:15:50,0.467,13.3,39.8,19.9,,,,,,,13.7,18.0,20.7,13.5,15.3,11.8,,
2026-04-20 05:15:55,0.267,4.47,16.7,8.73,,,,,,,5.67,7.87,9.27,5.40,6.73,4.33,,
2026-04-20 05:16:00,0.333,0.667,5.53,3.47,,,,,,,2.07,3.13,3.60,1.93,2.40,1.47,,
2026-04-20 05:16:05,0.267,0.0667,1.000,1.00,,,,,,,0.867,0.933,1.00,1.07,1.000,0.867,,
2026-04-20 05:16:10,0.400,0.133,1.07,0.867,,,,,,,0.800,0.867,0.800,1.000,0.933,0.867,,
2026-04-20 05:16:15,0.333,0.0667,1.20,0.933,,,,,,,0.800,0.867,0.933,1.000,1.000,0.933,,
2026-04-20 05:16:20,0.333,0.0667,1.13,0.933,,,,,,,0.800,0.867,0.867,0.867,0.867,0.933,,
2026-04-20 05:16:25,0.267,1.60,1.13,0.933,,,,,,,1.47,0.800,0.933,1.53,1.07,2.00,,
2026-04-20 05:16:30,0.333,5.53,9.13,3.13,,,,,,,4.60,3.40,2.80,4.67,4.20,5.00,,
2026-04-20 05:16:35,0.333,11.7,18.3,6.13,,,,,,,8.87,6.60,6.00,9.00,8.00,9.87,,
2026-04-20 05:16:40,0.333,17.9,33.9,12.2,,,,,,,14.6,12.9,11.8,14.8,14.0,15.4,,
2026-04-20 05:16:45,0.267,28.0,46.3,16.7,,,,,,,20.9,17.8,16.4,21.3,19.7,22.9,,
2026-04-20 05:16:50,0.267,37.2,67.5,25.7,,,,,,,29.1,26.7,25.3,29.5,28.1,30.8,,
2026-04-20 05:16:55,0.333,45.1,82.4,32.3,,,,,,,35,33.0,32.1,35.2,34.4,36.3,,
2026-04-20 05:17:00,0.400,46.6,92.3,37.9,,,,,,,37.9,37.9,37.9,37.9,37.7,38.3,,
2026-04-20 05:17:05,0.400,47.1,92.3,37.9,,,,,,,37.7,37.9,37.9,37.6,37.9,37.5,,
2026-04-20 05:17:10,0.333,47.6,93.3,38.1,,,,,,,38.3,38.3,38.0,38.3,38.2,38.5,,
2026-04-20 05:17:15,0.400,48.8,94.9,38.5,,,,,,,38.9,38.7,38.7,38.9,38.6,38.9,,
2026-04-20 05:17:20,0.400,49.6,97.2,39.5,,,,,,,39.9,39.4,39.5,39.9,39.3,40.1,,
2026-04-20 05:17:25,0.467,51.2,99.0,40.1,,,,,,,40.8,40,40.5,40.6,40.3,40.8,,
2026-04-20 05:17:30,0.400,52.7,102,41.3,,,,,,,42.2,41.3,41.3,41.9,41.8,42.1,,
2026-04-20 05:17:35,0.400,54.2,106,42.7,,,,,,,43.5,42.9,42.9,43.2,43.3,43.5,,
2026-04-20 05:17:40,0.400,54.9,109,44.1,,,,,,,44.3,44.1,43.6,44.4,44.3,44.3,,
2026-04-20 05:17:45,0.400,54.8,109,44.3,,,,,,,44.1,44.1,44.3,44.2,44.4,44.1,,
2026-04-20 05:17:50,0.400,55.4,109,44.1,,,,,,,44.2,44.1,44.1,44.2,44.2,44.1,,
2026-04-20 05:17:55,0.400,55.8,110,44.3,,,,,,,44.6,44.4,44.9,44.6,44.5,44.7,,
2026-04-20 05:18:00,0.400,57.5,113,45,,,,,,,45.8,45.2,45.3,45.8,45.5,46.0,,
2026-04-20 05:18:05,0.400,58.5,115,46.3,,,,,,,47.1,46.1,46.3,47.5,47.1,47.5,,
2026-04-20 05:18:10,0.467,60.5,119,48.1,,,,,,,48.5,48.1,48.1,48.9,48.5,48.9,,
2026-04-20 05:18:15,0.467,61.6,122,49.5,,,,,,,49.4,49.1,49.1,49.9,49.3,49.7,,
2026-04-20 05:18:20,0.400,62.3,124,50.1,,,,,,,49.6,49.7,50.2,50.1,49.7,50.4,,
2026-04-20 05:18:25,0.400,62.1,124,49.9,,,,,,,50.0,49.6,50,50.5,50.2,49.9,,
2026-04-20 05:18:30,0.400,63.7,124,50.3,,,,,,,50.7,50,50.3,50.9,50.6,51.2,,
2026-04-20 05:18:35,0.467,68.1,131,52.5,,,,,,,54.6,53.4,52.2,54.7,54.5,54.2,,
2026-04-20 05:18:40,0.467,73.5,139,55.5,,,,,,,57.5,55.7,55.3,57.5,56.9,58.2,,
2026-04-20 05:18:45,0.467,77.4,149,59.9,,,,,,,62.4,60.4,59.8,62.6,61.6,62.9,,
2026-04-20 05:18:50,0.533,80.3,153,63.7,,,,,,,65.9,64.0,63.7,65.8,65.1,66.8,,
2026-04-20 05:18:55,0.533,81.3,160,68.5,,,,,,,70,69.2,68.5,70.1,69.9,71.7,,
2026-04-20 05:19:00,0.600,82.1,163,72.8,,,,,,,73.7,73.1,72.7,73.4,74.1,73.8,,
2026-04-20 05:19:05,0.600,81.0,165,75.6,,,,,,,75,75,75.6,74.9,75.3,75.8,,
2026-04-20 05:19:10,0.600,81.5,166,75.4,,,,,,,75.4,74.7,75.2,75.1,75.3,73.9,,
2026-04-20 05:19:15,0.600,81.5,167,73.8,,,,,,,74.0,73.4,73.9,74.0,73.6,74.5,,
2026-04-20 05:19:20,0.600,82.7,167,73.8,,,,,,,74.2,73.3,73.9,74.3,73.9,73.3,,
2026-04-20 05:19:25,0.600,82.5,168,73.5,,,,,,,73.7,73.1,73.5,73.6,73.3,74.5,,
2026-04-20 05:19:30,0.600,82.6,167,74.3,,,,,,,74.6,74.2,74.4,74.5,74.6,73.8,,
2026-04-20 05:19:35,0.533,82.1,168,73.2,,,,,,,73.5,73.5,73.5,73.0,73.2,73.5,,
2026-04-20 05:19:40,0.600,81.1,164,74.4,,,,,,,74.7,74.3,74.7,74.6,74.3,73.8,,
2026-04-20 05:19:45,0.533,80.5,163,73.6,,,,,,,74.7,73.7,73.3,74.3,74.1,74.5,,
2026-04-20 05:19:50,0.600,79.9,163,75.5,,,,,,,75.3,74.2,74.9,75.0,74.7,74.9,,
2026-04-20 05:19:55,0.600,81.3,168,73.8,,,,,,,73.7,72.9,73.5,73.5,73.8,74.3,,
2026-04-20 05:20:00,0.600,81.3,168,75.9,,,,,,,74.7,74.0,75.5,74.7,74.7,75.0,,
2026-04-20 05:20:05,0.667,82.4,168,74.3,,,,,,,74.4,73.7,74.2,74.6,74.7,74.4,,
2026-04-20 05:20:10,0.600,80.7,167,76.1,,,,,,,76.1,75.9,75.9,76.1,76.2,75.3,,
2026-04-20 05:20:15,0.667,81.7,169,74.6,,,,,,,74.8,74.6,75,74.1,74.6,74.2,,
2026-04-20 05:20:20,0.533,80.4,168,75.8,,,,,,,75.9,75.6,75.7,75.4,75.6,75.2,,
2026-04-20 05:20:25,0.533,82.0,170,74.7,,,,,,,75.2,74.1,74.7,74.7,74.5,74.7,,
2026-04-20 05:20:30,0.533,80.8,168,76.1,,,,,,,77.0,76.5,74.8,75.4,76.5,76.3,,
2026-04-20 05:20:35,0.600,81.1,169,75.6,,,,,,,75.5,75.4,75.5,73.8,75.1,75.1,,
2026-04-20 05:20:40,0.533,78.9,164,75.5,,,,,,,76.1,76.1,75.3,75.2,75.9,75.7,,
2026-04-20 05:20:45,0.533,79.3,167,74.5,,,,,,,73.8,73.9,75.6,74.4,73.8,73.3,,
2026-04-20 05:20:50,0.533,78.5,164,74.1,,,,,,,76.1,74.5,74.3,76.1,75.9,75.5,,
2026-04-20 05:20:55,0.533,79.6,170,75.4,,,,,,,74.6,74.1,75.6,74.1,74.3,74.5,,
2026-04-20 05:21:00,0.600,78.8,168,74.9,,,,,,,76.2,74.0,74.5,75.7,75.5,76.9,,
2026-04-20 05:21:05,0.600,79.9,170,75.7,,,,,,,74.0,74.9,75.7,74.4,73.9,75.1,,
2026-04-20 05:21:10,0.600,78.7,169,74.5,,,,,,,75.8,74.5,74.8,75.4,74.4,76.7,,
2026-04-20 05:21:15,0.533,78.9,167,76.4,,,,,,,74.9,76.1,76.7,75.1,74.9,76.0,,
2026-04-20 05:21:20,0.600,77.7,168,76.7,,,,,,,76.7,76.1,76.9,76.3,76.3,77.3,,
2026-04-20 05:21:25,0.600,77.1,167,77.9,,,,,,,76.8,77.1,77.9,77.3,78.8,75.5,,
2026-04-20 05:21:30,0.600,77.6,169,74.5,,,,,,,73.1,74.1,75.3,73.0,73.9,71.3,,
2026-04-20 05:21:35,0.533,73.7,162,71.5,,,,,,,67.9,70.9,72.1,68.0,69.5,65.2,,
2026-04-20 05:21:40,0.533,68.4,143,61.8,,,,,,,57.7,60.7,62.8,57.5,58.0,56.7,,
2026-04-20 05:21:45,0.400,46.0,111,53.0,,,,,,,43.5,49.9,54.8,43.1,46.3,39.5,,
2026-04-20 05:21:50,0.333,24.3,61.9,30.5,,,,,,,23.1,27.6,32.1,22.6,25.1,20.3,,
2026-04-20 05:21:55,0.333,4.53,25.2,14.9,,,,,,,7.73,12.7,16.1,7.33,9.93,4.80,,
2026-04-20 05:22:00,0.400,0.133,1.13,1.07,,,,,,,1.00,1.00,1.00,0.933,0.933,0.867,,
2026-04-20 05:22:05,0.333,0.133,1.07,1.00,,,,,,,0.867,0.867,1.000,0.933,0.867,0.800,,
2026-04-20 05:22:10,0.333,0.133,1.20,0.933,,,,,,,0.867,0.867,0.800,0.867,0.800,0.867,,
2026-04-20 05:22:15,0.267,0.0667,1.20,0.933,,,,,,,0.800,0.867,0.933,0.867,0.867,0.800,,
2026-04-20 05:22:20,0.333,3.60,1.20,0.867,,,,,,,1.47,1.00,0.933,1.53,0.867,3.53,,
2026-04-20 05:22:25,0.333,29.0,36.1,10,,,,,,,21.3,14.5,8.80,21.6,18.7,25.3,,
2026-04-20 05:22:30,0.400,56.4,88.1,32.6,,,,,,,44.4,36.3,31.3,44.9,41.3,48.9,,
2026-04-20 05:22:35,0.467,69.6,133,55.4,,,,,,,61.3,56.8,54.7,61.4,59.3,61.1,,
2026-04-20 05:22:40,0.533,45.1,111,55.1,,,,,,,44.3,50.7,56.9,44.1,46.9,40.4,,
2026-04-20 05:22:45,0.467,17.8,59.3,32.7,,,,,,,21.1,28.9,34.4,20.7,24.3,16.9,,
2026-04-20 05:22:50,0.400,1.07,13.9,9.80,,,,,,,3.73,8.33,10.9,3.53,6.33,1.93,,
2026-04-20 05:22:55,0.267,0.133,1.07,1.07,,,,,,,0.867,1.00,1.07,0.867,0.933,0.867,,
2026-04-20 05:23:00,0.267,0.133,1.07,0.733,,,,,,,0.867,0.867,0.933,0.867,0.800,1.00,,
2026-04-20 05:23:05,0.267,0.133,1.20,0.867,,,,,,,0.867,0.867,0.933,0.933,0.933,0.933,,
2026-04-20 05:23:10,0.333,0.133,59.7,0.800,,,,,,,0.867,0.867,0.800,0.867,0.867,0.933,,
2026-04-20 05:23:15,0.267,0.0667,232,0.867,,,,,,,0.867,0.800,0.800,0.800,0.933,0.867,,
2026-04-20 05:23:20,0.267,0.0667,487,0.867,,,,,,,0.933,0.867,0.933,0.933,1.000,1.00,,
2026-04-20 05:23:25,0.333,0.0667,707,0.933,,,,,,,1.000,0.933,1.000,0.933,1.13,1.00,,
2026-04-20 05:23:30,0.467,0.0667,837,1.00,,,,,,,1.13,1.07,1.07,1.07,1.20,1.13,,
2026-04-20 05:23:35,0.533,0.0667,881,1.07,,,,,,,1.07,1.13,1.07,1.000,1.13,1.000,,
2026-04-20 05:23:40,0.467,0.0667,909,1.07,,,,,,,1.13,1.07,1.07,1.20,1.20,1.13,,
2026-04-20 05:23:45,0.533,0.0667,937,1.13,,,,,,,1.07,1.13,1.13,1.13,1.13,1.07,,
2026-04-20 05:23:50,0.467,0.0667,948,1.07,,,,,,,1.13,1.20,1.07,1.20,1.20,1.20,,
2026-04-20 05:23:55,0.533,0.133,962,1.13,,,,,,,1.07,1.20,1.13,1.13,1.07,1.20,,
2026-04-20 05:24:00,0.400,0.133,946,1.07,,,,,,,1.20,1.13,1.13,1.13,1.20,1.13,,
2026-04-20 05:24:05,0.467,0.0667,952,1.13,,,,,,,1.07,1.07,1.20,1.20,1.13,1.13,,
2026-04-20 05:24:10,0.467,0,932,1.07,,,,,,,1.20,1.13,1.13,1.20,1.20,1.13,,
2026-04-20 05:24:15,0.600,0.0667,930,1.13,,,,,,,1.13,1.20,1.13,1.33,1.13,1.20,,
2026-04-20 05:24:20,0.533,0.0667,929,1.07,,,,,,,1.20,1.13,1.13,1.20,1.13,1.20,,
2026-04-20 05:24:25,0.467,0.0667,937,1.13,,,,,,,1.13,1.07,1.27,1.13,1.20,1.27,,
2026-04-20 05:24:30,0.467,0.133,934,1.13,,,,,,,1.13,1.07,1.27,1.07,1.13,1.33,,
2026-04-20 05:24:35,0.467,0.133,930,1.20,,,,,,,1.13,1.13,1.20,1.13,1.20,1.27,,
2026-04-20 05:24:40,0.467,0.200,924,1.20,,,,,,,1.20,1.20,1.13,1.20,1.13,1.20,,
2026-04-20 05:24:45,0.467,0.133,923,1.27,,,,,,,1.13,1.13,1.07,1.13,1.13,1.07,,
2026-04-20 05:24:50,0.467,0.267,922,1.20,,,,,,,1.20,1.13,1.07,1.07,1.13,1.13,,
2026-04-20 05:24:55,0.533,0.200,925,1.27,,,,,,,1.07,1.07,1.07,1.13,1.13,1.13,,
2026-04-20 05:25:00,0.533,0.133,929,1.13,,,,,,,1.13,1.13,1.13,1.20,1.13,1.20,,
2026-04-20 05:25:05,0.600,0.0667,930,1.13,,,,,,,1.13,1.00,1.20,1.20,1.20,1.13,,
2026-04-20 05:25:10,0.533,0.0667,928,1.13,,,,,,,1.13,1.13,1.07,1.13,1.13,1.13,,
2026-04-20 05:25:15,0.533,0.133,928,1.13,,,,,,,1.13,1.07,1.13,1.13,1.20,1.13,,
2026-04-20 05:25:20,0.467,0.0667,926,1.13,,,,,,,1.13,1.20,1.07,1.13,1.27,1.20,,
2026-04-20 05:25:25,0.533,0.0667,931,1.07,,,,,,,1.13,1.13,1.20,1.13,1.33,1.13,,
2026-04-20 05:25:30,0.467,0.0667,922,1.13,,,,,,,1.07,1.20,1.13,1.07,1.27,1.20,,
2026-04-20 05:25:35,0.533,0.0667,926,1.20,,,,,,,1.07,1.13,1.20,1.13,1.07,1.13,,
2026-04-20 05:25:40,0.467,0.0667,921,1.13,,,,,,,1.13,1.13,1.13,1.13,1.13,1.20,,
2026-04-20 05:25:45,0.533,0.0667,922,1.07,,,,,,,1.13,1.20,1.13,1.13,1.13,1.07,,
2026-04-20 05:25:50,0.467,0.0667,916,1.07,,,,,,,1.07,1.33,1.13,1.13,1.20,1.20,,
2026-04-20 05:25:55,0.467,0.0667,918,1.13,,,,,,,1.07,1.33,1.13,1.13,1.13,1.20,,
