Time,Cumulative (Received),Cumulative (Endorsed Successfully),Cumulative (Committed Successfully)
2,25,25,
7,25,25,
12,79,79,120
17,218,218,290
22,406,406,480
27,593,593,670
32,796,796,910
37,1045,1045,1160
42,1244,1244,1280
47,1355,1355,1360
52,1418,1418,1420
57,1480,1480,1490
62,1529,1529,1504
67,1529,1529,1504
