Time,Avg Endorsement Latency
6541,0.00143
6546,0.00139
6551,0.00138
6556,0.00149
6561,0.00153
6566,0.00165
6571,0.00151
6576,NaN
6581,NaN
6586,NaN
6591,NaN
6596,NaN
6601,NaN
6606,NaN
6611,NaN
6616,NaN
6621,NaN
6626,NaN
6631,NaN
6636,NaN
6641,NaN
6646,0.00160
6651,0.00157
6656,0.00199
6661,0.0133
6666,0.0268
6671,0.0385
6676,0.0376
6681,0.0263
6686,0.00576
6691,0.00163
6696,0.00152
6701,0.00123
6706,NaN
6711,NaN
6716,NaN
6721,NaN
6726,NaN
6731,NaN
6736,NaN
6741,NaN
6746,0.00179
6751,0.00168
6756,0.00165
6761,0.00159
6766,0.00161
6771,0.00202
6776,0.00229
6781,0.00298
6786,0.00360
6791,0.00454
6796,0.00485
6801,0.00503
6806,0.00490
6811,0.00536
6816,0.00541
6821,0.00562
6826,0.00683
6831,0.00751
6836,0.00828
6841,0.00760
6846,0.00847
6851,0.00864
6856,0.0100
6861,0.0114
6866,0.0118
6871,0.0304
6876,0.0597
6881,0.0731
6886,0.0715
6891,0.0452
6896,0.0622
6901,0.0687
6906,0.0765
6911,0.143
6916,0.239
6921,0.334
6926,0.300
6931,0.235
6936,0.145
6941,0.166
6946,0.159
6951,0.149
6956,0.331
6961,0.373
6966,0.415
6971,0.246
6976,0.154
6981,0.158
6986,0.172
6991,0.188
6996,0.161
7001,0.217
7006,0.254
7011,0.307
7016,0.255
7021,0.194
7026,0.109
7031,0.124
7036,0.149
7041,0.170
7046,0.153
7051,0.128
7056,0.0265
7061,0.00690
7066,0.00761
7071,0.00677
7076,0.00563
7081,0.00244
7086,0.00251
7091,0.00234
7096,NaN
7101,NaN
7106,NaN
7111,NaN
7116,NaN
7121,NaN
7126,NaN
7131,NaN
7136,0.00254
7141,0.00293
7146,0.00291
7151,0.00310
7156,0.00264
7161,0.00241
7166,0.00243
7171,0.00244
7176,0.00312
7181,0.00469
7186,0.00473
7191,0.00517
7196,0.00315
7201,NaN
7206,NaN
7211,NaN
7216,NaN
7221,NaN
7226,NaN
7231,NaN
7236,NaN
7241,NaN
7246,NaN
7251,NaN
7256,NaN
7261,13.1
7266,15.1
7271,16.6
7276,19.7
7281,24.4
7286,26.5
7291,28.9
7296,NaN
7301,NaN
7306,NaN
7311,NaN
7316,NaN
7321,NaN
7326,NaN
7331,NaN
7336,NaN
7341,NaN
7346,NaN
7351,NaN
7356,NaN
7361,NaN
7366,NaN
7371,NaN
7376,NaN
7381,NaN
7386,NaN
7391,NaN
7396,NaN
7401,NaN
7406,NaN
7411,NaN
7416,NaN
7421,NaN
7426,NaN
7431,NaN
7436,NaN
7441,NaN
7446,NaN
7451,NaN
7456,NaN
7461,NaN
7466,NaN
7471,NaN
7476,NaN
7481,NaN
7486,NaN
7491,NaN
7496,NaN
7501,NaN
7506,NaN
7511,NaN
7516,NaN
7521,NaN
7526,NaN
7531,NaN
7536,NaN
7541,NaN
7546,NaN
7551,NaN
