Time,Cumulative (Received),Cumulative (Endorsed Successfully),Cumulative (Committed Successfully)
0,1517,1517,1504
5,1517,1517,1504
10,1546,1546,1734
15,2166,2165,2814
20,3381,3381,4064
25,4630,4630,5314
30,5881,5881,6564
35,7130,7130,7814
40,8353,8352,8834
45,8985,8985,9008
50,9021,9021,9008
