Time,Cumulative (Received),Cumulative (Endorsed Successfully),Cumulative (Committed Successfully)
0,9021,9021,9008
5,9021,9021,9008
10,9038,9038,9368
15,9930,9930,10618
20,11464,11463,12858
25,13964,13963,15348
30,16464,16464,17858
35,18964,18963,20358
40,21448,21448,22488
45,23056,23056,23738
50,24024,24024,24011
55,24024,24024,24011
60,24024,24024,24011
65,24024,24024,24011
