Time,Cumulative (Received),Cumulative (Endorsed Successfully),Cumulative (Committed Successfully)
3,13,13,
8,13,13,30
13,111,111,200
18,330,330,450
23,581,581,700
28,830,830,950
33,1081,1081,1200
38,1330,1330,1420
43,1486,1486,1500
48,1517,1517,1504
53,1517,1517,1504
