Time,HostCPU,OrdererCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU
1875,0.333,1.47,3.13,1.33,,,,,,,1.67,1.40,1.20,1.67,1.60,1.80,,
1880,0.333,2.60,5.33,2.07,,,,,,,2.47,2.13,2.00,2.20,2.20,2.67,,
1885,0.200,4.33,8.67,2.93,,,,,,,3.67,3.33,3.00,3.60,3.47,3.87,,
1890,0.267,5.27,10.9,3.87,,,,,,,4.40,4.07,4.07,4.27,4.13,4.47,,
1895,0.267,5.93,12.8,4.53,,,,,,,4.93,4.73,4.60,5.07,5.07,5.00,,
1900,0.333,5.67,13.1,4.93,,,,,,,4.80,4.87,5.07,4.80,4.93,4.73,,
1905,0.333,4.60,11.3,4.47,,,,,,,4.20,4.40,4.67,4.33,4.40,4.13,,
1910,0.333,3.53,9.20,3.87,,,,,,,3.67,3.73,4.00,3.73,3.67,3.40,,
1915,0.333,1.80,5.93,2.93,,,,,,,2.60,2.87,3.00,2.53,2.60,2.40,,
1920,0.333,0.867,3.53,2.00,,,,,,,1.73,2.00,2.07,1.67,1.80,1.60,,
1925,0.267,0.133,1.60,1.27,,,,,,,1.000,1.27,1.40,0.867,1.000,0.933,,
1930,0.267,0.0667,1.00,0.933,,,,,,,0.800,0.800,0.933,0.800,0.800,0.800,,
1935,0.267,0.0667,1.07,0.933,,,,,,,0.800,0.867,0.800,0.800,0.800,0.867,,
1940,0.267,0,1.07,0.933,,,,,,,0.800,0.867,0.867,0.867,0.800,0.867,,
1945,0.267,0.0667,1.07,0.800,,,,,,,0.800,0.867,0.867,0.933,0.867,0.867,,
1950,0.267,3.20,4.00,1.07,,,,,,,2.67,1.53,0.933,2.87,2.27,3.20,,
1955,0.333,8.07,12.6,4.13,,,,,,,6.13,4.60,3.93,6.27,5.53,6.80,,
1960,0.333,14.5,24.5,8.53,,,,,,,10.7,9.00,8.20,10.9,10.00,11.7,,
1965,0.333,19.2,36.9,13.7,,,,,,,14.9,13.9,13.5,14.9,14.5,15.3,,
1970,0.267,22.2,44.1,16.6,,,,,,,17.4,16.8,16.5,17.3,17.3,17.5,,
1975,0.333,23.3,48.0,18.3,,,,,,,18.9,18.3,18.3,18.7,18.7,18.6,,
1980,0.333,20.3,46,18.9,,,,,,,17.4,18.2,19.1,17.2,17.8,16.5,,
1985,0.333,15.4,37.7,15.8,,,,,,,14.0,15.2,16.1,14.0,14.6,13.0,,
1990,0.267,9.27,26.8,11.7,,,,,,,9.40,11.0,12.0,9.40,10.3,8.20,,
1995,0.200,4.53,13.9,6.33,,,,,,,5.00,5.93,6.67,5.07,5.47,4.53,,
2000,0.267,1.53,6.33,3.47,,,,,,,2.40,2.93,3.80,2.33,2.67,2.27,,
2005,0.267,0.0667,1.53,1.53,,,,,,,1.00,1.33,1.73,0.867,1.00,1.13,,
2010,0.333,0.0667,1.20,1.00,,,,,,,0.733,0.867,1.00,0.933,0.867,0.933,,
2015,0.333,0.133,1.20,0.867,,,,,,,0.800,0.933,0.867,0.933,0.800,0.867,,
2020,0.333,0.200,1.27,0.933,,,,,,,0.800,0.867,1.00,0.933,0.800,0.800,,
2025,0.333,0.133,1.27,0.867,,,,,,,1.00,0.867,0.933,0.867,0.867,0.867,,
2030,0.267,1.20,1.27,1.00,,,,,,,1.07,0.800,1.00,1.13,0.933,1.73,,
2035,0.333,8.53,10.1,2.80,,,,,,,5.73,3.53,2.47,5.87,4.93,7.20,,
2040,0.333,20.5,30.4,10.5,,,,,,,14.3,11.5,9.53,14.7,13.2,16.3,,
2045,0.267,36.1,57.3,20.1,,,,,,,26.2,21.9,19.0,26.5,24.3,28.2,,
2050,0.333,46.4,83.1,32.0,,,,,,,35.4,32.9,31.1,35.6,34.3,36.7,,
2055,0.400,52.3,97.7,38.2,,,,,,,40.5,38.8,37.9,40.5,39.7,41.1,,
2060,0.533,51.9,105,42.1,,,,,,,41.9,41.9,42.1,42.1,42.2,41.1,,
2065,0.533,42.9,93.6,39.7,,,,,,,36.1,38.5,40.1,36.4,36.8,34.7,,
2070,0.400,28.9,69.7,31,,,,,,,25.9,29.3,31.7,26.1,27.4,23.9,,
2075,0.467,13.3,39.8,19.9,,,,,,,13.7,18.0,20.7,13.5,15.3,11.8,,
2080,0.267,4.47,16.7,8.73,,,,,,,5.67,7.87,9.27,5.40,6.73,4.33,,
2085,0.333,0.667,5.53,3.47,,,,,,,2.07,3.13,3.60,1.93,2.40,1.47,,
2090,0.267,0.0667,1.000,1.00,,,,,,,0.867,0.933,1.00,1.07,1.000,0.867,,
2095,0.400,0.133,1.07,0.867,,,,,,,0.800,0.867,0.800,1.000,0.933,0.867,,
2100,0.333,0.0667,1.20,0.933,,,,,,,0.800,0.867,0.933,1.000,1.000,0.933,,
2105,0.333,0.0667,1.13,0.933,,,,,,,0.800,0.867,0.867,0.867,0.867,0.933,,
2110,0.267,1.60,1.13,0.933,,,,,,,1.47,0.800,0.933,1.53,1.07,2.00,,
2115,0.333,5.53,9.13,3.13,,,,,,,4.60,3.40,2.80,4.67,4.20,5.00,,
2120,0.333,11.7,18.3,6.13,,,,,,,8.87,6.60,6.00,9.00,8.00,9.87,,
2125,0.333,17.9,33.9,12.2,,,,,,,14.6,12.9,11.8,14.8,14.0,15.4,,
2130,0.267,28.0,46.3,16.7,,,,,,,20.9,17.8,16.4,21.3,19.7,22.9,,
2135,0.267,37.2,67.5,25.7,,,,,,,29.1,26.7,25.3,29.5,28.1,30.8,,
2140,0.333,45.1,82.4,32.3,,,,,,,35,33.0,32.1,35.2,34.4,36.3,,
2145,0.400,46.6,92.3,37.9,,,,,,,37.9,37.9,37.9,37.9,37.7,38.3,,
2150,0.400,47.1,92.3,37.9,,,,,,,37.7,37.9,37.9,37.6,37.9,37.5,,
2155,0.333,47.6,93.3,38.1,,,,,,,38.3,38.3,38.0,38.3,38.2,38.5,,
2160,0.400,48.8,94.9,38.5,,,,,,,38.9,38.7,38.7,38.9,38.6,38.9,,
2165,0.400,49.6,97.2,39.5,,,,,,,39.9,39.4,39.5,39.9,39.3,40.1,,
2170,0.467,51.2,99.0,40.1,,,,,,,40.8,40,40.5,40.6,40.3,40.8,,
2175,0.400,52.7,102,41.3,,,,,,,42.2,41.3,41.3,41.9,41.8,42.1,,
2180,0.400,54.2,106,42.7,,,,,,,43.5,42.9,42.9,43.2,43.3,43.5,,
2185,0.400,54.9,109,44.1,,,,,,,44.3,44.1,43.6,44.4,44.3,44.3,,
2190,0.400,54.8,109,44.3,,,,,,,44.1,44.1,44.3,44.2,44.4,44.1,,
2195,0.400,55.4,109,44.1,,,,,,,44.2,44.1,44.1,44.2,44.2,44.1,,
2200,0.400,55.8,110,44.3,,,,,,,44.6,44.4,44.9,44.6,44.5,44.7,,
2205,0.400,57.5,113,45,,,,,,,45.8,45.2,45.3,45.8,45.5,46.0,,
2210,0.400,58.5,115,46.3,,,,,,,47.1,46.1,46.3,47.5,47.1,47.5,,
2215,0.467,60.5,119,48.1,,,,,,,48.5,48.1,48.1,48.9,48.5,48.9,,
2220,0.467,61.6,122,49.5,,,,,,,49.4,49.1,49.1,49.9,49.3,49.7,,
2225,0.400,62.3,124,50.1,,,,,,,49.6,49.7,50.2,50.1,49.7,50.4,,
2230,0.400,62.1,124,49.9,,,,,,,50.0,49.6,50,50.5,50.2,49.9,,
2235,0.400,63.7,124,50.3,,,,,,,50.7,50,50.3,50.9,50.6,51.2,,
2240,0.467,68.1,131,52.5,,,,,,,54.6,53.4,52.2,54.7,54.5,54.2,,
2245,0.467,73.5,139,55.5,,,,,,,57.5,55.7,55.3,57.5,56.9,58.2,,
2250,0.467,77.4,149,59.9,,,,,,,62.4,60.4,59.8,62.6,61.6,62.9,,
2255,0.533,80.3,153,63.7,,,,,,,65.9,64.0,63.7,65.8,65.1,66.8,,
2260,0.533,81.3,160,68.5,,,,,,,70,69.2,68.5,70.1,69.9,71.7,,
2265,0.600,82.1,163,72.8,,,,,,,73.7,73.1,72.7,73.4,74.1,73.8,,
2270,0.600,81.0,165,75.6,,,,,,,75,75,75.6,74.9,75.3,75.8,,
2275,0.600,81.5,166,75.4,,,,,,,75.4,74.7,75.2,75.1,75.3,73.9,,
2280,0.600,81.5,167,73.8,,,,,,,74.0,73.4,73.9,74.0,73.6,74.5,,
2285,0.600,82.7,167,73.8,,,,,,,74.2,73.3,73.9,74.3,73.9,73.3,,
2290,0.600,82.5,168,73.5,,,,,,,73.7,73.1,73.5,73.6,73.3,74.5,,
2295,0.600,82.6,167,74.3,,,,,,,74.6,74.2,74.4,74.5,74.6,73.8,,
2300,0.533,82.1,168,73.2,,,,,,,73.5,73.5,73.5,73.0,73.2,73.5,,
2305,0.600,81.1,164,74.4,,,,,,,74.7,74.3,74.7,74.6,74.3,73.8,,
2310,0.533,80.5,163,73.6,,,,,,,74.7,73.7,73.3,74.3,74.1,74.5,,
2315,0.600,79.9,163,75.5,,,,,,,75.3,74.2,74.9,75.0,74.7,74.9,,
2320,0.600,81.3,168,73.8,,,,,,,73.7,72.9,73.5,73.5,73.8,74.3,,
2325,0.600,81.3,168,75.9,,,,,,,74.7,74.0,75.5,74.7,74.7,75.0,,
2330,0.667,82.4,168,74.3,,,,,,,74.4,73.7,74.2,74.6,74.7,74.4,,
2335,0.600,80.7,167,76.1,,,,,,,76.1,75.9,75.9,76.1,76.2,75.3,,
2340,0.667,81.7,169,74.6,,,,,,,74.8,74.6,75,74.1,74.6,74.2,,
2345,0.533,80.4,168,75.8,,,,,,,75.9,75.6,75.7,75.4,75.6,75.2,,
2350,0.533,82.0,170,74.7,,,,,,,75.2,74.1,74.7,74.7,74.5,74.7,,
2355,0.533,80.8,168,76.1,,,,,,,77.0,76.5,74.8,75.4,76.5,76.3,,
2360,0.600,81.1,169,75.6,,,,,,,75.5,75.4,75.5,73.8,75.1,75.1,,
2365,0.533,78.9,164,75.5,,,,,,,76.1,76.1,75.3,75.2,75.9,75.7,,
2370,0.533,79.3,167,74.5,,,,,,,73.8,73.9,75.6,74.4,73.8,73.3,,
2375,0.533,78.5,164,74.1,,,,,,,76.1,74.5,74.3,76.1,75.9,75.5,,
2380,0.533,79.6,170,75.4,,,,,,,74.6,74.1,75.6,74.1,74.3,74.5,,
2385,0.600,78.8,168,74.9,,,,,,,76.2,74.0,74.5,75.7,75.5,76.9,,
2390,0.600,79.9,170,75.7,,,,,,,74.0,74.9,75.7,74.4,73.9,75.1,,
2395,0.600,78.7,169,74.5,,,,,,,75.8,74.5,74.8,75.4,74.4,76.7,,
2400,0.533,78.9,167,76.4,,,,,,,74.9,76.1,76.7,75.1,74.9,76.0,,
2405,0.600,77.7,168,76.7,,,,,,,76.7,76.1,76.9,76.3,76.3,77.3,,
2410,0.600,77.1,167,77.9,,,,,,,76.8,77.1,77.9,77.3,78.8,75.5,,
2415,0.600,77.6,169,74.5,,,,,,,73.1,74.1,75.3,73.0,73.9,71.3,,
2420,0.533,73.7,162,71.5,,,,,,,67.9,70.9,72.1,68.0,69.5,65.2,,
2425,0.533,68.4,143,61.8,,,,,,,57.7,60.7,62.8,57.5,58.0,56.7,,
2430,0.400,46.0,111,53.0,,,,,,,43.5,49.9,54.8,43.1,46.3,39.5,,
2435,0.333,24.3,61.9,30.5,,,,,,,23.1,27.6,32.1,22.6,25.1,20.3,,
2440,0.333,4.53,25.2,14.9,,,,,,,7.73,12.7,16.1,7.33,9.93,4.80,,
2445,0.400,0.133,1.13,1.07,,,,,,,1.00,1.00,1.00,0.933,0.933,0.867,,
2450,0.333,0.133,1.07,1.00,,,,,,,0.867,0.867,1.000,0.933,0.867,0.800,,
2455,0.333,0.133,1.20,0.933,,,,,,,0.867,0.867,0.800,0.867,0.800,0.867,,
2460,0.267,0.0667,1.20,0.933,,,,,,,0.800,0.867,0.933,0.867,0.867,0.800,,
2465,0.333,3.60,1.20,0.867,,,,,,,1.47,1.00,0.933,1.53,0.867,3.53,,
2470,0.333,29.0,36.1,10,,,,,,,21.3,14.5,8.80,21.6,18.7,25.3,,
2475,0.400,56.4,88.1,32.6,,,,,,,44.4,36.3,31.3,44.9,41.3,48.9,,
2480,0.467,69.6,133,55.4,,,,,,,61.3,56.8,54.7,61.4,59.3,61.1,,
2485,0.533,45.1,111,55.1,,,,,,,44.3,50.7,56.9,44.1,46.9,40.4,,
2490,0.467,17.8,59.3,32.7,,,,,,,21.1,28.9,34.4,20.7,24.3,16.9,,
2495,0.400,1.07,13.9,9.80,,,,,,,3.73,8.33,10.9,3.53,6.33,1.93,,
2500,0.267,0.133,1.07,1.07,,,,,,,0.867,1.00,1.07,0.867,0.933,0.867,,
2505,0.267,0.133,1.07,0.733,,,,,,,0.867,0.867,0.933,0.867,0.800,1.00,,
2510,0.267,0.133,1.20,0.867,,,,,,,0.867,0.867,0.933,0.933,0.933,0.933,,
2515,0.333,0.133,59.7,0.800,,,,,,,0.867,0.867,0.800,0.867,0.867,0.933,,
2520,0.267,0.0667,232,0.867,,,,,,,0.867,0.800,0.800,0.800,0.933,0.867,,
2525,0.267,0.0667,487,0.867,,,,,,,0.933,0.867,0.933,0.933,1.000,1.00,,
2530,0.333,0.0667,707,0.933,,,,,,,1.000,0.933,1.000,0.933,1.13,1.00,,
2535,0.467,0.0667,837,1.00,,,,,,,1.13,1.07,1.07,1.07,1.20,1.13,,
2540,0.533,0.0667,881,1.07,,,,,,,1.07,1.13,1.07,1.000,1.13,1.000,,
2545,0.467,0.0667,909,1.07,,,,,,,1.13,1.07,1.07,1.20,1.20,1.13,,
2550,0.533,0.0667,937,1.13,,,,,,,1.07,1.13,1.13,1.13,1.13,1.07,,
2555,0.467,0.0667,948,1.07,,,,,,,1.13,1.20,1.07,1.20,1.20,1.20,,
2560,0.533,0.133,962,1.13,,,,,,,1.07,1.20,1.13,1.13,1.07,1.20,,
2565,0.400,0.133,946,1.07,,,,,,,1.20,1.13,1.13,1.13,1.20,1.13,,
2570,0.467,0.0667,952,1.13,,,,,,,1.07,1.07,1.20,1.20,1.13,1.13,,
2575,0.467,0,932,1.07,,,,,,,1.20,1.13,1.13,1.20,1.20,1.13,,
2580,0.600,0.0667,930,1.13,,,,,,,1.13,1.20,1.13,1.33,1.13,1.20,,
2585,0.533,0.0667,929,1.07,,,,,,,1.20,1.13,1.13,1.20,1.13,1.20,,
2590,0.467,0.0667,937,1.13,,,,,,,1.13,1.07,1.27,1.13,1.20,1.27,,
2595,0.467,0.133,934,1.13,,,,,,,1.13,1.07,1.27,1.07,1.13,1.33,,
2600,0.467,0.133,930,1.20,,,,,,,1.13,1.13,1.20,1.13,1.20,1.27,,
2605,0.467,0.200,924,1.20,,,,,,,1.20,1.20,1.13,1.20,1.13,1.20,,
2610,0.467,0.133,923,1.27,,,,,,,1.13,1.13,1.07,1.13,1.13,1.07,,
2615,0.467,0.267,922,1.20,,,,,,,1.20,1.13,1.07,1.07,1.13,1.13,,
2620,0.533,0.200,925,1.27,,,,,,,1.07,1.07,1.07,1.13,1.13,1.13,,
2625,0.533,0.133,929,1.13,,,,,,,1.13,1.13,1.13,1.20,1.13,1.20,,
2630,0.600,0.0667,930,1.13,,,,,,,1.13,1.00,1.20,1.20,1.20,1.13,,
2635,0.533,0.0667,928,1.13,,,,,,,1.13,1.13,1.07,1.13,1.13,1.13,,
2640,0.533,0.133,928,1.13,,,,,,,1.13,1.07,1.13,1.13,1.20,1.13,,
2645,0.467,0.0667,926,1.13,,,,,,,1.13,1.20,1.07,1.13,1.27,1.20,,
2650,0.533,0.0667,931,1.07,,,,,,,1.13,1.13,1.20,1.13,1.33,1.13,,
2655,0.467,0.0667,922,1.13,,,,,,,1.07,1.20,1.13,1.07,1.27,1.20,,
2660,0.533,0.0667,926,1.20,,,,,,,1.07,1.13,1.20,1.13,1.07,1.13,,
2665,0.467,0.0667,921,1.13,,,,,,,1.13,1.13,1.13,1.13,1.13,1.20,,
2670,0.533,0.0667,922,1.07,,,,,,,1.13,1.20,1.13,1.13,1.13,1.07,,
2675,0.467,0.0667,916,1.07,,,,,,,1.07,1.33,1.13,1.13,1.20,1.20,,
2680,0.467,0.0667,918,1.13,,,,,,,1.07,1.33,1.13,1.13,1.13,1.20,,
2685,0.467,0.0667,916,1.13,,,,,,,1.13,1.27,1.13,1.20,1.20,1.20,,
2690,0.467,0.133,917,1.13,,,,,,,1.13,1.07,1.13,1.27,1.20,1.07,,
2695,0.533,0.133,906,1.20,,,,,,,1.07,1.13,1.20,1.27,1.13,1.13,,
2700,0.533,0.0667,902,1.20,,,,,,,1.13,1.07,1.13,1.27,1.13,1.13,,
2705,0.467,0.0667,895,1.13,,,,,,,1.20,1.20,1.27,1.20,1.13,1.20,,
2710,0.400,0.0667,896,1.00,,,,,,,1.20,1.13,1.27,1.13,1.20,1.20,,
2715,0.400,0.0667,894,1.13,,,,,,,1.07,1.20,1.33,1.13,1.20,1.33,,
2720,0.533,0.0667,888,1.13,,,,,,,1.13,1.13,1.20,1.07,1.13,1.27,,
2725,0.533,0.0667,883,1.13,,,,,,,1.27,1.13,1.13,1.20,1.13,1.20,,
2730,0.467,0.133,880,1.20,,,,,,,1.33,1.07,1.13,1.13,1.13,1.13,,
2735,0.467,0.133,879,1.27,,,,,,,1.20,1.07,1.13,1.13,1.20,1.13,,
2740,0.533,0.133,881,1.33,,,,,,,1.20,1.13,1.20,1.13,1.07,1.13,,
2745,0.533,0.133,880,1.13,,,,,,,1.13,1.20,1.20,1.13,1.07,1.13,,
2750,0.533,0.0667,874,1.07,,,,,,,1.13,1.20,1.20,1.20,1.07,1.13,,
2755,0.533,0.0667,869,1.07,,,,,,,1.07,1.13,1.20,1.07,1.13,1.13,,
2760,0.533,0.0667,865,1.07,,,,,,,1.13,1.13,1.13,1.20,1.13,1.13,,
2765,0.533,0.0667,861,1.13,,,,,,,1.13,1.20,1.13,1.13,1.27,1.13,,
2770,0.467,0.0667,862,1.07,,,,,,,1.07,1.20,1.13,1.13,1.27,1.13,,
2775,0.467,0.0667,859,1.13,,,,,,,1.07,1.13,1.20,1.07,1.27,1.20,,
2780,0.400,0.0667,854,1.13,,,,,,,1.13,1.13,1.13,1.13,1.20,1.20,,
2785,0.467,0.0667,846,1.13,,,,,,,1.20,1.13,1.13,1.20,1.20,1.20,,
2790,0.467,0.133,837,1.13,,,,,,,1.13,1.27,1.07,1.13,1.20,1.13,,
2795,0.533,0.133,840,1.13,,,,,,,1.13,1.33,1.20,1.13,1.13,1.20,,
2800,0.467,0.133,831,1.20,,,,,,,1.13,1.27,1.20,1.13,1.13,1.13,,
2805,0.533,0.0667,820,1.13,,,,,,,1.20,1.20,1.20,1.20,1.13,1.13,,
2810,0.467,0.0667,802,1.13,,,,,,,1.20,1.07,1.20,1.27,1.20,1.13,,
2815,0.533,0.0667,790,1.13,,,,,,,1.20,1.13,1.20,1.20,1.20,1.27,,
2820,0.467,0.0667,779,1.27,,,,,,,1.13,1.13,1.27,1.20,1.20,1.20,,
2825,0.533,0.0667,784,1.13,,,,,,,1.13,1.20,1.20,1.20,1.20,1.20,,
2830,0.467,0.0667,799,1.13,,,,,,,1.07,1.13,1.27,1.13,1.27,1.20,,
2835,0.467,0.0667,822,1.07,,,,,,,1.13,1.13,1.27,1.13,1.20,1.33,,
2840,0.467,0.0667,830,1.20,,,,,,,1.13,1.07,1.27,1.07,1.07,1.27,,
2845,0.400,0.133,828,1.13,,,,,,,1.33,1.13,1.13,1.20,1.13,1.20,,
2850,0.533,0.0667,809,1.27,,,,,,,1.20,1.13,1.13,1.13,1.13,1.07,,
2855,0.400,0.133,532,1.13,,,,,,,1.07,1.000,0.933,1.00,1.13,1.07,,
2860,0.467,0.0667,258,1.13,,,,,,,0.867,0.867,1.00,0.933,0.933,0.933,,
2865,0.267,0.133,1.00,0.867,,,,,,,0.933,0.800,0.867,0.933,0.867,0.933,,
2870,0.333,0.1000,0.674,0.867,,,,,,,0.807,0.652,0.933,0.811,0.618,0.900,,
2875,0.333,0.122,0.499,0.551,,,,,,,0.557,0.475,0.538,0.561,0.418,0.604,,
2880,0.333,0.267,0.467,0.351,,,,,,,0.467,,0.338,0.400,0.467,0.467,,
2885,0.333,0.314,0.802,0.467,,0.711,,,0.647,,0.710,,0.467,0.702,0.668,0.793,,0.661
2890,0.267,0.514,1.20,1.35,1.29,1.10,1.19,0.677,1.05,1.26,1.11,0.945,1.50,1.10,1.02,1.03,0.818,0.939
2895,0.333,0.600,1.47,1.38,1.50,1.53,1.35,0.954,1.53,1.39,1.40,1.16,1.57,1.47,1.40,1.58,1.07,1.33
2900,0.333,0.400,1.80,1.80,1.60,1.67,1.80,1.67,1.67,1.93,1.60,1.80,1.67,1.73,1.73,1.60,1.67,1.60
2905,0.467,0.200,1.47,1.47,1.60,1.47,1.53,1.67,1.40,1.53,1.47,1.53,1.53,1.53,1.53,1.53,1.53,1.60
2910,0.400,0.133,1.33,1.47,1.40,1.27,1.40,1.53,1.27,1.40,1.33,1.40,1.47,1.47,1.40,1.27,1.40,1.40
2915,0.333,0.133,0.800,1.07,1.33,1.00,1.07,1.07,0.867,1.00,0.933,0.933,1.33,1.00,0.867,0.933,1.00,1.00
2920,0.267,0.133,1.000,0.933,0.933,0.867,0.933,0.867,0.933,0.867,0.867,0.933,0.867,1.000,0.867,0.867,0.867,0.933
2925,0.267,0.133,1.13,0.867,1.000,0.933,0.933,1.00,1.00,1.000,1.00,1.00,0.933,0.933,0.867,1.000,1.000,1.00
2930,0.267,0.0667,1.13,0.933,0.933,0.867,1.00,1.00,1.07,1.00,0.933,0.933,1.00,1.000,0.933,0.933,0.933,0.933
2935,0.267,0.0667,1.20,0.933,0.933,0.933,0.933,1.000,1.00,1.20,0.933,0.933,1.000,0.933,1.00,1.000,1.000,0.867
2940,0.267,1.27,1.93,1.00,0.867,1.60,1.00,1.33,1.53,1.27,1.47,1.13,0.867,1.40,1.47,1.53,1.27,1.27
2945,0.267,2.67,4.13,1.87,1.80,2.47,1.93,2.27,2.47,2.20,2.33,2.13,1.87,2.27,2.27,2.47,2.27,2.27
2950,0.267,4.07,5.93,2.67,2.73,3.53,2.87,3.00,3.60,2.93,3.13,2.93,2.80,3.20,3.00,3.47,3.00,3.07
2955,0.267,4.87,7.67,3.60,3.67,4,3.80,3.73,4.07,3.73,3.80,3.53,3.67,3.93,3.67,3.80,3.53,3.73
2960,0.333,5.53,8.67,3.87,4,4.33,4.00,4.07,4.33,4.13,4.13,4.00,3.87,4.20,4.13,4.13,3.93,4.07
2965,0.267,6.07,9.80,4.47,4.27,4.60,4.47,4.60,4.53,4.53,4.53,4.40,4.20,4.47,4.60,4.53,4.27,4.47
2970,0.333,5.27,9.67,4.73,4.53,4.27,4.73,4.40,4.27,4.67,4.27,4.73,4.67,4.13,4.33,4.27,4.53,4.33
2975,0.267,3.93,7.73,4.07,3.87,3.40,4.00,3.67,3.47,3.87,3.60,3.67,4.00,3.47,3.53,3.53,3.67,3.60
2980,0.267,3.27,6.20,3.20,3.13,3.07,3.27,3.27,3.13,3.20,3.07,3.27,3.20,3.07,3.00,2.93,3.20,3.13
2985,0.267,3.20,5.60,3.00,2.93,2.87,3.00,3.07,2.87,3.07,2.73,2.87,2.87,2.80,2.93,2.87,3.00,3.07
2990,0.267,3.20,5.40,3.07,2.93,3.07,2.93,2.87,3.00,3.00,2.80,3.00,2.80,2.87,3.00,2.93,3.00,2.87
2995,0.333,2.47,5,2.93,2.87,2.67,2.80,2.73,2.60,2.93,2.67,2.67,2.87,2.60,2.80,2.60,2.80,2.73
3000,0.333,2.13,4.27,2.40,2.33,2.40,2.33,2.40,2.53,2.40,2.47,2.40,2.33,2.53,2.40,2.40,2.33,2.33
3005,0.333,2.20,4.27,2.40,2.40,2.33,2.47,2.60,2.47,2.40,2.40,2.40,2.40,2.33,2.40,2.40,2.47,2.60
3010,0.333,1.53,3.67,2.47,2.47,2.13,2.33,2.20,2.20,2.27,2.20,2.20,2.33,2.07,2.20,2.13,2.33,2.20
3015,0.267,0.867,2.60,2.00,2.27,1.73,2.00,1.87,1.73,2.00,1.80,1.80,2.00,1.60,1.87,1.67,1.87,1.80
3020,0.333,0.133,1.53,1.47,1.60,1.27,1.40,1.27,1.33,1.47,1.33,1.33,1.40,1.20,1.33,1.07,1.20,1.20
3025,0.333,0.133,1.20,1.07,1.13,0.867,1.07,1.07,1.000,1.07,0.933,1.13,1.07,1.00,1.07,0.933,1.13,1.07
3030,0.333,0.0667,1.20,1.000,0.867,0.933,0.933,1.000,1.07,1.000,0.933,1.00,1.000,0.933,0.933,1.000,1.00,0.933
3035,0.333,0,1.20,1.000,0.933,0.867,1.000,1.000,0.933,0.933,0.867,1.000,1.000,0.867,0.933,1.07,1.07,0.867
3040,0.267,0.0667,1.13,0.867,0.867,0.933,0.933,0.933,1.07,0.933,0.867,0.867,0.867,0.867,0.867,0.933,0.867,0.867
3045,0.267,0.133,1.20,0.867,0.933,0.933,0.933,0.933,0.933,0.867,0.867,0.933,0.800,0.933,1.00,0.933,1.000,0.933
3050,0.267,5.93,5.53,1.73,1.47,4.27,2.07,2.87,4.07,2.40,3.47,2.20,1.47,3.53,2.87,4.07,2.47,3.00
3055,0.267,12.1,13.7,5.20,5.07,7.80,5.53,6.40,7.53,5.87,7.13,5.73,5.13,7.00,6.53,7.60,6.07,6.60
3060,0.333,18.2,22.0,8.80,8.53,11.2,9.13,9.93,11.1,9.40,10.7,9.33,8.60,10.6,10,11.1,9.60,10.1
3065,0.267,18.7,25.9,11.3,11.5,11.5,11.5,11.7,11.6,11.5,11.7,11.5,11.6,11.5,11.5,11.5,11.7,11.5
3070,0.333,18.5,25.9,11.5,11.5,11.5,11.5,11.6,11.6,11.5,11.8,11.5,11.6,11.5,11.5,11.7,11.5,11.3
3075,0.267,18.8,25.9,11.3,11.5,11.6,11.3,11.7,11.5,11.4,11.7,11.3,11.7,11.5,11.5,11.6,11.6,11.5
3080,0.333,16.3,24.1,11.2,11.3,9.93,10.9,10.6,10.2,10.9,10.5,10.9,11.3,10.4,10.7,9.93,10.9,10.6
3085,0.267,15.7,21.3,9.73,9.60,9.33,9.60,9.60,9.60,9.53,9.40,9.53,9.60,9.60,9.60,9.47,9.60,9.67
3090,0.333,15.6,21.1,9.80,9.53,9.40,9.73,9.47,9.67,9.67,9.60,9.67,9.60,9.60,9.47,9.47,9.60,9.53
3095,0.200,18.1,22.9,10.1,9.80,11.1,10.3,10.5,11.1,10.2,10.7,10.3,9.80,10.8,10.4,11.3,10.4,10.7
3100,0.267,18.8,26,11.6,11.3,11.9,11.7,11.8,11.7,11.7,11.7,11.8,11.5,11.8,11.8,11.9,11.7,11.7
3105,0.267,18.9,26.3,11.9,11.5,12.1,12.0,12.1,11.9,12.1,11.7,11.9,12.0,11.7,11.9,12.2,11.9,12.1
3110,0.333,16.3,24.7,11.7,11.4,10.6,11.5,11.2,10.4,11.6,10.7,11.3,11.9,10.7,11.0,10.7,11.2,10.9
3115,0.267,11.1,19.9,10.1,10.1,7.73,9.67,8.93,7.67,9.53,8.27,9.47,10.1,8.13,8.60,7.67,9.27,8.87
3120,0.200,4.80,11.5,6.40,6.67,4.07,6.13,5.33,4.13,5.80,4.73,5.87,6.33,4.67,5.20,3.93,5.67,5.13
3125,0.267,1.13,4.80,3.07,3.33,1.80,3.00,2.60,1.93,2.73,2.27,3.07,3.27,2.07,2.47,1.80,2.87,2.47
3130,0.267,0.0667,1.20,1.13,1.33,1.000,1.33,1.13,1.13,1.20,1.13,1.13,1.40,1.00,1.13,1.00,1.13,1.07
