Time,Cumulative (Received),Cumulative (Endorsed Successfully),Cumulative (Committed Successfully)
3,9033,9033,9008
8,9239,9238,9748
13,10321,10321,11108
18,12230,12228,13608
23,14730,14728,16108
28,17230,17226,18608
33,19731,19731,21108
38,22026,22024,22868
43,23444,23443,24008
48,24035,24035,24010
53,24035,24035,24010
58,24035,24035,24010
63,24035,24035,24010
68,24035,24035,24010
