Time,HostCPU,OrdererCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU
3,0.40000000000000036,0.2000000000000076,23.133333333333514,2.6666666666667047,,,,,,,,,,,,,,
8,0.40000000000000036,0.13333333333340155,17.59999999999991,0.7333333333332348,,,,,,,,,,,,,,
13,0.40000000000000036,0.13333333333321207,206.60000000000008,0.7333333333334243,,,,,,,,,,,,,,
18,0.40000000000000036,0.06666666666660603,485.59999999999945,0.6000000000000227,,,,,,,,,,,,,,
23,0.46666666666666556,0.06666666666660603,775.0666666666666,0.7333333333334243,,,,,,,,,,,,,,
28,0.5333333333333339,0.06666666666660603,907.2000000000003,0.6666666666666288,,,,,,,,,,,,,,
33,0.5333333333333339,0.06666666666660603,953.9333333333335,0.7333333333334243,,,,,,,,,,,,,,
38,0.5333333333333339,0.13333333333340155,976.266666666667,0.6666666666666288,,,,,,,,,,,,,,
43,0.46666666666666556,0.06666666666679551,982.6666666666664,0.7333333333332348,,,,,,,,,,,,,,
48,0.5333333333333339,0.13333333333340155,982.8000000000005,0.7333333333332348,,,,,,,,,,,,,,
53,0.5333333333333339,0.06666666666660603,974.5999999999995,0.8000000000000304,,,,,,,,,,,,,,
58,0.5333333333333339,0.13333333333321207,969.9999999999999,0.7333333333334243,,,,,,,,,,,,,,
63,0.46666666666666556,0.06666666666660603,963.5333333333332,0.8000000000000304,,,,,,,,,,,,,,
68,0.5333333333333339,0.06666666666660603,960.5333333333343,0.6666666666666288,,,,,,,,,,,,,,
73,0.5333333333333339,0.06666666666679551,952.8000000000004,0.7333333333332348,,,,,,,,,,,,,,
78,0.5999999999999991,0.13333333333340155,946.2666666666671,0.8666666666666363,,,,,,,,,,,,,,
83,0.5332622317024402,0.13333333333340155,949.3333333333323,0.8666666666666363,,,,,,,,,,,,,,
88,0.5333333333333339,0.06666666666660603,946.7999999999998,0.8666666666666363,,,,,,,,,,,,,,
93,0.5333333333333339,0.06666666666660603,944.2666666666659,0.7333333333334243,,,,,,,,,,,,,,
98,0.4667288971862904,0.06666666666660603,940.1333333333332,0.8000000000000304,,,,,,,,,,,,,,
103,0.46666666666666556,0.06666666666660603,944.6666666666669,0.7333333333334243,,,,,,,,,,,,,,
108,0.40000000000000036,0.06666666666679551,944.6000000000004,0.7333333333332348,,,,,,,,,,,,,,
113,0.5333333333333339,0.06666666666679551,945.9333333333341,0.7333333333334243,,,,,,,,,,,,,,
118,0.5333333333333339,0.06666666666679551,944.7333333333337,0.7333333333332348,,,,,,,,,,,,,,
123,0.5333333333333339,0.06666666666660603,951.6666666666665,0.7333333333334243,,,,,,,,,,,,,,
128,0.46666666666666556,0.13333333333321207,950.4666666666661,0.7333333333332348,,,,,,,,,,,,,,
133,0.5333333333333339,0.13333333333321207,947.9333333333323,0.8000000000000304,,,,,,,,,,,,,,
138,0.5333333333333339,0.06666666666660603,948.5333333333332,0.7333333333332348,,,,,,,,,,,,,,
143,0.4666666666666685,0.06666666666679551,946.1333333333338,0.7333333333334243,,,,,,,,,,,,,,
148,0.46666666666666556,0.06666666666679551,945.1333333333332,0.8000000000000304,,,,,,,,,,,,,,
