Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
143,265,273,,,,,,,270,285,,,,,,,264,274,,,,,,,270,284,,,,,,
148,295,298,,,,,,,297,300,,,,,,,295,299,,,,,,,298,301,,,,,,
153,306,304,,,,,,,304,303,,,,,,,304,305,,,,,,,304,304,,,,,,
158,307,305,,,,,,,304,305,,,,,,,305,305,,,,,,,306,306,,,,,,
163,309,306,,,,,,,305,306,,,,,,,306,307,,,,,,,306,306,,,,,,
168,306,307,,,,,,,306,306,,,,,,,305,307,,,,,,,307,306,,,,,,
173,306,306,,,,,,,306,306,,,,,,,306,306,,,,,,,306,306,,,,,,
178,306,306,,,,,,,306,306,,,,,,,305,306,,,,,,,307,307,,,,,,
183,307,306,,,,,,,304,305,,,,,,,306,305,,,,,,,305,306,,,,,,
188,306,306,,,,,,,306,304,,,,,,,304,306,,,,,,,306,305,,,,,,
193,307,305,,,,,,,305,304,,,,,,,305,305,,,,,,,305,304,,,,,,
198,306,304,,,,,,,305,305,,,,,,,304,305,,,,,,,306,306,,,,,,
203,307,304,,,,,,,303,305,,,,,,,305,305,,,,,,,304,307,,,,,,
208,307,306,,,,,,,305,305,,,,,,,303,306,,,,,,,306,307,,,,,,
213,307,304,,,,,,,304,302,,,,,,,305,305,,,,,,,305,304,,,,,,
218,306,304,,,,,,,304,302,,,,,,,303,304,,,,,,,305,304,,,,,,
223,305,303,,,,,,,302,302,,,,,,,303,303,,,,,,,303,304,,,,,,
228,303,304,,,,,,,304,303,,,,,,,302,304,,,,,,,304,304,,,,,,
233,305,305,,,,,,,305,304,,,,,,,305,304,,,,,,,305,305,,,,,,
238,305,304,,,,,,,305,306,,,,,,,304,305,,,,,,,305,306,,,,,,
243,308,305,,,,,,,304,306,,,,,,,306,306,,,,,,,305,307,,,,,,
248,306,304,,,,,,,305,305,,,,,,,304,305,,,,,,,306,306,,,,,,
253,308,304,,,,,,,304,304,,,,,,,305,304,,,,,,,306,305,,,,,,
258,307,304,,,,,,,305,305,,,,,,,304,304,,,,,,,306,307,,,,,,
263,309,306,,,,,,,305,307,,,,,,,306,305,,,,,,,306,307,,,,,,
268,306,308,,,,,,,308,307,,,,,,,307,307,,,,,,,308,308,,,,,,
273,308,309,,,,,,,309,307,,,,,,,309,308,,,,,,,308,307,,,,,,
278,306,307,,,,,,,308,307,,,,,,,307,307,,,,,,,308,308,,,,,,
283,308,307,,,,,,,306,306,,,,,,,306,306,,,,,,,306,307,,,,,,
288,306,307,,,,,,,306,306,,,,,,,304,307,,,,,,,307,307,,,,,,
293,310,307,,,,,,,307,306,,,,,,,307,308,,,,,,,307,306,,,,,,
298,308,307,,,,,,,307,308,,,,,,,306,308,,,,,,,308,308,,,,,,
303,309,307,,,,,,,307,308,,,,,,,307,308,,,,,,,307,307,,,,,,
308,297,286,,,,,,,288,270,,,,,,,297,286,,,,,,,290,270,,,,,,
313,249,226,,,,,,,232,194,,,,,,,249,225,,,,,,,233,194,,,,,,
318,151,126,,,,,,,133,95.9,,,,,,,151,126,,,,,,,134,96.1,,,,,,
323,61.4,48.3,,,,,,,51.4,33.3,,,,,,,61.4,48.3,,,,,,,51.4,33.3,,,,,,
328,10.8,9,,,,,,,9,8.27,,,,,,,10.8,9,,,,,,,9,8.27,,,,,,
