Time,Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s)
2,0.000772,0.00118,0.00145,,,,,,,,,,,,,,
7,0.000857,0.00100,0.000964,,,,,,,,,,,,,,
12,0.000817,0.000973,0.000988,,,,,,,,,,,,,,
17,0.000802,0.000990,0.000983,,,,,,,,,,,,,,
22,0.000773,0.000992,0.000990,,,,,,,,,,,,,,
27,0.000780,0.00101,0.000991,,,,,,,,,,,,,,
32,0.000783,0.000987,0.000986,,,,,,,,,,,,,,
37,0.000783,0.000978,0.000986,,,,,,,,,,,,,,
42,0.000785,0.000967,0.000959,,,,,,,,,,,,,,
