Time,Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s),Block Storage Commit Latency (s)
2,0.000815,0.000996,0.00100,,,,,,,,,,,,,,
7,0.000765,0.00108,0.00107,,,,,,,,,,,,,,
12,0.000765,0.00106,0.00107,,,,,,,,,,,,,,
17,0.000757,0.00108,0.00108,,,,,,,,,,,,,,
22,0.000773,0.00108,0.00108,,,,,,,,,,,,,,
27,0.000773,0.00108,0.00109,,,,,,,,,,,,,,
32,0.000776,0.00108,0.00108,,,,,,,,,,,,,,
37,0.000765,0.00107,0.00109,,,,,,,,,,,,,,
42,0.000765,0.00109,0.00109,,,,,,,,,,,,,,
