Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
3,15.333333333333334,15.799999999999999,15.466666666666667,15.133333333333333,15,15.799999999999999,18.933333333333334,19.133333333333336,15.6,20.466666666666665,18.866666666666667,15.4,15.799999999999999,17.133333333333333,17,15.666666666666666,15,16.666666666666668,15.799999999999999,15.066666666666666,15.799999999999999,16,17.8,19.200000000000003,15.533333333333333,19.866666666666667,19.133333333333333,15.466666666666667,16.2,17.2,17.066666666666666,14.4
8,24.066666666666666,26.8,24.066666666666666,23.933333333333334,24.133333333333333,23.133333333333333,30.266666666666666,29.53333333333334,25.733333333333334,30.666666666666668,29.4,23.733333333333334,26.466666666666665,28.866666666666667,28.066666666666666,22,24.066666666666666,25,24.866666666666667,24.8,24.6,24.133333333333333,27.733333333333334,29.000000000000007,25.53333333333333,30,31.066666666666666,23.53333333333333,26.666666666666668,29,28.133333333333333,21.066666666666666
13,34.6,37.53333333333333,33.2,35.666666666666664,33.06666666666666,32.13333333333333,41.266666666666666,39.60000000000001,36.666666666666664,40.06666666666666,38.8,35.06666666666666,37.266666666666666,38.86666666666667,38,32.4,36.266666666666666,35.06666666666666,33.4,37.266666666666666,33.13333333333333,33,39.46666666666667,39.26666666666667,37.666666666666664,38.333333333333336,39.93333333333333,35.733333333333334,36.8,37.53333333333333,38.46666666666667,32.4
18,46.06666666666666,47.266666666666666,44.53333333333333,46.333333333333336,44.6,41.666666666666664,48.2,47.80000000000001,46.86666666666667,46.666666666666664,46.46666666666667,45.86666666666667,47.13333333333333,48.46666666666667,47,42.13333333333333,48.46666666666667,45.06666666666666,45.46666666666667,47.53333333333333,43.733333333333334,43.2,46.46666666666667,45.33333333333334,46.13333333333333,45.93333333333333,48.46666666666667,47.333333333333336,46.93333333333333,48.4,46.2,41.86666666666667
23,52.733333333333334,51.4,51.93333333333333,53.46666666666667,50.86666666666667,50,53.733333333333334,54.80000000000001,51.46666666666667,53.8,54.8,53,52.4,53.46666666666667,51.06666666666666,49.06666666666666,56.46666666666667,52.666666666666664,52.266666666666666,54.666666666666664,51.06666666666666,49.93333333333333,53.46666666666667,52.40000000000001,49.06666666666666,52.06666666666666,56.53333333333333,55.6,53.266666666666666,51.93333333333333,51.6,47.93333333333333
28,56.8,58.6,58.6,57,57.733333333333334,56,60.86666666666667,61.66666666666668,57.53333333333333,61.266666666666666,62.666666666666664,57.86666666666667,58.8,61.733333333333334,59.53333333333333,56.46666666666667,57.666666666666664,60.666666666666664,60.4,56.266666666666666,58.199999999999996,56.333333333333336,60.06666666666666,59.06666666666668,55.46666666666667,61.13333333333333,65.33333333333333,57.199999999999996,60.8,61.733333333333334,59.666666666666664,53.93333333333333
33,62.199999999999996,65.66666666666667,63.333333333333336,64.26666666666667,61.733333333333334,62,64.46666666666667,63.466666666666676,64.53333333333333,61.6,64.4,64.46666666666667,65.4,65.06666666666666,65.33333333333333,63.46666666666667,61.4,65.73333333333333,64.06666666666666,64.46666666666667,63.266666666666666,60.199999999999996,64.26666666666667,62.66666666666668,63.666666666666664,61.46666666666667,65.4,64.33333333333333,67,67.2,65.13333333333333,61.8
38,59.06666666666666,60.199999999999996,60.53333333333333,60.666666666666664,59.46666666666667,58.666666666666664,57.06666666666666,56.933333333333344,59.8,56,55.925876549793365,59.86666666666667,59.53333333333333,57.46666666666667,59,62.333333333333336,56.86666666666667,59.266666666666666,61.333333333333336,58.6,58.6,57.333333333333336,58,56.13333333333335,60.333333333333336,57.06666666666666,56.592454339421415,58.6,59.199999999999996,60.333333333333336,57.8,63.199999999999996
43,58.46666666666667,57,57.86666666666667,59.93333333333333,56.86666666666667,58,57.8,57.73333333333334,56.93333333333333,57.266666666666666,57.266666666666666,57.666666666666664,57.13333333333333,56.13333333333333,56.86666666666667,57.266666666666666,57.53333333333333,55.53333333333333,56.4,58.13333333333333,57.733333333333334,58,57.86666666666667,58.000000000000014,56,58,57.53333333333333,60.13333333333333,55.93333333333333,59.06666666666666,55.266666666666666,59.86666666666667
48,59.86666666666667,61.333333333333336,60.53333333333333,60.4,59.93333333333333,59.333333333333336,64.33333333333333,64.66666666666669,59.4,64.93333333333334,64.66666666666667,58.46666666666667,60.93333333333333,63.8,62.53333333333333,58.86666666666667,58.733333333333334,60.199999999999996,58.93333333333333,59,61.666666666666664,61.13333333333333,65.26666666666667,65.53333333333335,57.93333333333333,64.46666666666667,65.06666666666666,59.93333333333333,59.06666666666666,63.46666666666667,61.46666666666667,61.13333333333333
