Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
2,14.866666666666667,15.4,15.533333333333333,14.466666666666667,15.4,16,15.733333333333333,15.733333333333336,14.733333333333333,14.533333333333333,15.066666666666666,15.4,15.533333333333333,16.466666666666665,15.6,16.2,14.266666666666666,16.066666666666666,15.866666666666667,15,15.666666666666666,16.666666666666668,15.799999999999999,15.333333333333336,14.133333333333333,14.533333333333333,14.4,15.466666666666667,15.666666666666666,16.4,15.333333333333334,15.799999999999999
7,15.4,15.733333333333333,15.466666666666667,14.866666666666667,15.2,14.733333333333333,15.466666666666667,15.000000000000004,15.2,14.866666666666667,15,15.533333333333333,16,16.333333333333332,15.333333333333334,15.533333333333333,14.666666666666666,16.133333333333333,16.2,15.533333333333333,14.933333333333334,15.4,15.799999999999999,13.933333333333335,14.4,14.799999999999999,14.799999999999999,16.733333333333334,15.933333333333334,16.733333333333334,15.466666666666667,15.333333333333334
12,15.2,15.733333333333333,14.666666666666666,15.799999999999999,14.799999999999999,15.2,14.933333333333334,14.400000000000002,15.066666666666666,14.533333333333333,15.933333333333334,16.466666666666665,15,15.2,14.666666666666666,14.933333333333334,15.466666666666667,15.6,14.866666666666667,16.2,13.666666666666666,15.799999999999999,16.333333333333332,13.600000000000003,15.666666666666666,14.2,15.6,17.4,15,16.133333333333333,14.533333333333333,14.066666666666666
17,15.4,15.6,15.4,16.066666666666666,14.799999999999999,15,15.333333333333334,14.26666666666667,15.133333333333333,15.2,16.133333333333333,15.666666666666666,15.666666666666666,15.066666666666666,14.466666666666667,14.799999999999999,15.866666666666667,16.066666666666666,14.799999999999999,15.866666666666667,14.066666666666666,14.2,16.6,13.733333333333336,15.466666666666667,14.866666666666667,16.53333333333333,16.133333333333333,16.2,15.533333333333333,14.133333333333333,13.733333333333333
22,15.666666666666666,15.666666666666666,15.533333333333333,15.666666666666666,14.4,16,16.266666666666666,15.46666666666667,14.866666666666667,15.2,16.066666666666666,15.933333333333334,15.466666666666667,15.733333333333333,14.933333333333334,15.2,16.666666666666668,15.533333333333333,13.866666666666667,14.799999999999999,13.866666666666667,15.533333333333333,16.933333333333334,16.133333333333336,15.733333333333333,15.6,16,15.4,15.466666666666667,16.333333333333332,14.2,14.533333333333333
27,16.6,15.2,15.799999999999999,15.666666666666666,14.6,15.733333333333333,16.8,15.26666666666667,15.6,15.6,15.333333333333334,15,15.533333333333333,15.666666666666666,14.933333333333334,14.866666666666667,16.333333333333332,15.533333333333333,14.866666666666667,14.6,14.4,15.466666666666667,16.4,15.933333333333337,16.133333333333333,17.2,15.4,14.4,15.533333333333333,16.2,14.6,14.799999999999999
32,16.4,14.799999999999999,15.4,15.666666666666666,14.466666666666667,16.333333333333332,15.666666666666666,15.333333333333336,15.266666666666666,15.2,15.466666666666667,15.799999999999999,14.666666666666666,14.733333333333333,14.933333333333334,14.533333333333333,16.4,14.2,15,14.733333333333333,13.733333333333333,16.133333333333333,15.133333333333333,15.933333333333337,16.333333333333332,16.666666666666668,14.733333333333333,15.066666666666666,15,15.133333333333333,15.466666666666667,15.133333333333333
37,15.533333333333333,15.6,16.4,15,15.133333333333333,16,17.466666666666665,17.26666666666667,15.6,18.466666666666665,18.333333333333332,15.066666666666666,15.533333333333333,17.066666666666666,16.866666666666667,15.066666666666666,15.133333333333333,15.533333333333333,17.066666666666666,14.133333333333333,14.866666666666667,15.466666666666667,16.666666666666668,17.133333333333336,15.866666666666667,19.066666666666666,18.066666666666666,15,16.6,16,18.4,15.2
42,18.8,22.266666666666666,18.6,19.666666666666668,18.733333333333334,18.53333333333333,22.133333333333333,22.400000000000006,20.8,22.866666666666667,21.933333333333334,20.6,21.133333333333333,21.933333333333334,22.933333333333334,19,19.333333333333332,23,19.066666666666666,19.266666666666666,18.4,17.8,21.53333333333333,22.800000000000004,20.133333333333333,23.2,22.733333333333334,20.133333333333333,21.066666666666666,20.666666666666668,24.4,19.333333333333332
47,25,26.666666666666668,24.666666666666668,26,25.066666666666666,23.333333333333332,27.266666666666666,26.400000000000006,26.133333333333333,27.599999999999998,25.53333333333333,25.8,27.066666666666666,27.066666666666666,27.53333333333333,23.666666666666668,24.4,27.4,24.53333333333333,26.266666666666666,24.53333333333333,23.866666666666667,26.266666666666666,26.600000000000005,25.133333333333333,27.933333333333334,26.733333333333334,25.866666666666667,27.466666666666665,26,29.066666666666666,22.666666666666668
