Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
1,15.866666666666667,15.4,14.733333333333333,15.733333333333333,15.466666666666667,15.4,16.466666666666665,14.933333333333337,14.866666666666667,16.266666666666666,15.6,15.866666666666667,14.066666666666666,14.533333333333333,15,16.133333333333333,16.133333333333333,15.666666666666666,14.799999999999999,15.466666666666667,16.133333333333333,15.2,17.733333333333334,15.200000000000003,15.133333333333333,16.933333333333334,14.533333333333333,16.333333333333332,12.333333333333334,14.4,14.4,16.066666666666666
6,14.866666666666667,19.133333333333333,15.533333333333333,15.733333333333333,15.733333333333333,15,23.333333333333332,24.600000000000005,16.133333333333333,27.733333333333334,24.066666666666666,15.333333333333334,17.133333333333333,20.53333333333333,20.79584083183363,15.799999999999999,14.6,19.4,14.666666666666666,15.466666666666667,16.266666666666666,15.466666666666667,25.733333333333334,25.000000000000004,15.933333333333334,28.53333333333333,24.4,16.066666666666666,15.266666666666666,20.133333333333333,20.129307471838963,15.799999999999999
11,39.46666666666667,45.6,36.6,41.86666666666667,37.8,35.06666666666666,51.53333333333333,53.80000000000001,42.666666666666664,55.266666666666666,53.666666666666664,40.266666666666666,44.333333333333336,48.46666666666667,47.333333333333336,29,37.93333333333333,45.733333333333334,34.93333333333333,42.733333333333334,37.4,36.2,52.6,53.66666666666668,41.46666666666667,56.4,55.333333333333336,40.06666666666666,44.46666666666667,48.46666666666667,47,30.266666666666666
16,66.26666666666667,74.66666666666667,64.33333333333333,68.6,65.53333333333333,61.6,80.26666666666667,81.66666666666669,70.26666666666667,82.8,82.2,67.13333333333333,73.06666666666666,78.6,77.06666666666666,58.46666666666667,62.199999999999996,74.33333333333333,64.8,68.33333333333333,64.53333333333333,62.53333333333333,80.46666666666667,81.60000000000002,68.66666666666667,83.2,84.66666666666667,67.33333333333333,73.33333333333333,80.6,77.4,58.666666666666664
21,94.26666666666667,100.13333333333333,91,97.13333333333333,92.6,89.4,100.53333333333333,99.60000000000002,99.33333333333333,98.8,101.13333333333333,96.33333333333333,99.33333333333333,101.2,99.08648396345937,85.8,90.2,101.53333333333333,90.26666666666667,98.13333333333333,91.93333333333334,89.93333333333334,99.8,97.80000000000003,97.86666666666666,98.86666666666666,104.26666666666667,96.8,100.53333333333333,101.66666666666667,97.95292391811697,88.2
26,99.66666666666667,100.06666666666666,98.86666666666666,100.33333333333333,99.93333333333334,96.86666666666666,99.13333333333333,98.60000000000002,100.46666666666667,98.4,98.86666666666666,99.93333333333334,99.53333333333333,100.4,100.53333333333333,99.93333333333334,96.66666666666667,102.53333333333333,99.53333333333333,99,99.26666666666667,97.26666666666667,100.13333333333333,98.66666666666669,99.06666666666666,96.33333333333333,102.93333333333334,99.8,98.33333333333333,100.06666666666666,99.06666666666666,101.13333333333333
31,101.86666666666666,100.53333333333333,99,102.53333333333333,100.4,99.73333333333333,103.66666666666667,106.00000000000001,102.6,106,105.93333333333334,100.73333333333333,101.4,103.93333333333334,102.73333333333333,98.06666666666666,100.93333333333334,100.86666666666666,97.53333333333333,104.46666666666667,99.6,101.33333333333333,105.06666666666666,105.33333333333336,102,103.46666666666667,108.53333333333333,100.46666666666667,100.2,100,102.06666666666666,99.33333333333333
36,109.73333333333333,109.8,109.33333333333333,109.73333333333333,110.33333333333333,107.66666666666667,114.53333333333333,116.73333333333336,110.46666666666667,116,116.93333333333334,108.8,111.86666666666666,115.46666666666667,113.6,106.93333333333334,110.6,109.6,109.6,110.26666666666667,110.13333333333333,110.6,113.06666666666666,116.20000000000002,112.86666666666666,111.26666666666667,119.26666666666667,108.86666666666666,109.53333333333333,112.86666666666666,115.6,105.6
41,117.86666666666666,121.93333333333334,116.13333333333333,119.39999999999999,117.53333333333333,116.86666666666666,126.46666666666667,127.33333333333336,120.53333333333333,126.8,127.9744051189762,120,122.86666666666666,126.46666666666667,122.53333333333333,117.26666666666667,117,120.73333333333333,116.46666666666667,121.8,118,118.8,123.06666666666666,126.00000000000003,124.46666666666667,120.33333333333333,129.30747183896554,120.53333333333333,123.53333333333333,124.39999999999999,127.53333333333333,116.8
46,134.4,138.6,133.06666666666666,135.73333333333332,135.2,129.33333333333334,137.53333333333333,138.4666666666667,135.4,137.6,138,136.86666666666667,139.4,138.93333333333334,137.4,128.86666666666667,131.13333333333333,138.06666666666666,133.73333333333332,135.26666666666665,134,131.4,134.4,136.33333333333337,140,132.33333333333334,144.4,137.6,140,139.93333333333334,141.46666666666667,129.13333333333333
