Time,Enqueue Duration (s)
3,NaN
8,0.0000390
13,0.0000369
18,0.0000352
23,0.0000350
28,0.0000346
33,0.0000336
38,0.0000336
43,0.0000338
48,0.0000346
53,0.0000346
