Time,node_exporter:9100,orderer.dwntp.com:8443,peer0.org1.dwntp.com:9443,peer1.org1.dwntp.com:9443,peer10.org1.dwntp.com:9443,peer11.org1.dwntp.com:9443,peer12.org1.dwntp.com:9443,peer13.org1.dwntp.com:9443,peer14.org1.dwntp.com:9443,peer15.org1.dwntp.com:9443,peer2.org1.dwntp.com:9443,peer3.org1.dwntp.com:9443,peer4.org1.dwntp.com:9443,peer5.org1.dwntp.com:9443,peer6.org1.dwntp.com:9443,peer7.org1.dwntp.com:9443,peer8.org1.dwntp.com:9443,peer9.org1.dwntp.com:9443
310,25.8 MiB,89.5 MiB,261 MiB,251 MiB,,,,,,,,,,,,,,
315,25.3 MiB,99.7 MiB,272 MiB,251 MiB,,,,,,,,,,,,,,
320,25.1 MiB,104 MiB,267 MiB,256 MiB,,,,,,,,,,,,,,
325,25.5 MiB,106 MiB,236 MiB,255 MiB,,,,,,,,,,,,,,
330,25.1 MiB,83.9 MiB,248 MiB,238 MiB,,,,,,,,,,,,,,
335,25.1 MiB,86.9 MiB,261 MiB,249 MiB,,,,,,,,,,,,,,
340,25.1 MiB,96.4 MiB,264 MiB,250 MiB,,,,,,,,,,,,,,
345,25.1 MiB,102 MiB,268 MiB,255 MiB,,,,,,,,,,,,,,
350,25.1 MiB,108 MiB,269 MiB,256 MiB,,,,,,,,,,,,,,
355,24.9 MiB,80.2 MiB,240 MiB,256 MiB,,,,,,,,,,,,,,
360,25.0 MiB,88.0 MiB,235 MiB,225 MiB,,,,,,,,,,,,,,
365,24.9 MiB,93.8 MiB,251 MiB,233 MiB,,,,,,,,,,,,,,
370,25.1 MiB,101 MiB,256 MiB,241 MiB,,,,,,,,,,,,,,
375,25.3 MiB,107 MiB,255 MiB,245 MiB,,,,,,,,,,,,,,
380,25.1 MiB,82.0 MiB,265 MiB,251 MiB,,,,,,,,,,,,,,
385,25.3 MiB,87.4 MiB,235 MiB,253 MiB,,,,,,,,,,,,,,
390,25.2 MiB,92.6 MiB,237 MiB,220 MiB,,,,,,,,,,,,,,
395,24.9 MiB,101 MiB,249 MiB,233 MiB,,,,,,,,,,,,,,
400,25.2 MiB,107 MiB,257 MiB,245 MiB,,,,,,,,,,,,,,
405,24.7 MiB,116 MiB,267 MiB,253 MiB,,,,,,,,,,,,,,
410,24.8 MiB,86.1 MiB,266 MiB,256 MiB,,,,,,,,,,,,,,
415,25.0 MiB,93.0 MiB,234 MiB,257 MiB,,,,,,,,,,,,,,
420,24.8 MiB,96.8 MiB,246 MiB,228 MiB,,,,,,,,,,,,,,
425,24.8 MiB,107 MiB,255 MiB,238 MiB,,,,,,,,,,,,,,
430,25.3 MiB,80.8 MiB,262 MiB,248 MiB,,,,,,,,,,,,,,
435,25.2 MiB,86.8 MiB,269 MiB,254 MiB,,,,,,,,,,,,,,
440,24.9 MiB,92.9 MiB,268 MiB,256 MiB,,,,,,,,,,,,,,
445,25.1 MiB,98.0 MiB,241 MiB,258 MiB,,,,,,,,,,,,,,
450,25.3 MiB,105 MiB,250 MiB,236 MiB,,,,,,,,,,,,,,
455,25.8 MiB,113 MiB,256 MiB,241 MiB,,,,,,,,,,,,,,
460,25.8 MiB,83.3 MiB,266 MiB,249 MiB,,,,,,,,,,,,,,
465,25.2 MiB,81.7 MiB,268 MiB,256 MiB,,,,,,,,,,,,,,
470,25.3 MiB,92.0 MiB,271 MiB,260 MiB,,,,,,,,,,,,,,
475,25.3 MiB,92.0 MiB,271 MiB,260 MiB,,,,,,,,,,,,,,
480,25.4 MiB,92.0 MiB,271 MiB,260 MiB,,,,,,,,,,,,,,
485,25.4 MiB,104 MiB,271 MiB,260 MiB,,,,,,,,,,,,,,
490,25.7 MiB,112 MiB,240 MiB,228 MiB,,,,,,,,,,,,,,
495,25.7 MiB,103 MiB,262 MiB,250 MiB,,,,,,,,,,,,,,
500,25.7 MiB,104 MiB,262 MiB,251 MiB,,,,,,,,,,,,,,
505,25.4 MiB,104 MiB,262 MiB,252 MiB,,,,,,,,,,,,,,
510,25.6 MiB,104 MiB,262 MiB,252 MiB,,,,,,,,,,,,,,
515,25.0 MiB,104 MiB,438 MiB,252 MiB,,,,,,,,,,,,,,
520,25.1 MiB,104 MiB,805 MiB,252 MiB,,,,,,,,,,,,,,
525,25.0 MiB,104 MiB,1.13 GiB,252 MiB,,,,,,,,,,,,,,
530,25.1 MiB,104 MiB,1.45 GiB,252 MiB,,,,,,,,,,,,,,
535,25.1 MiB,104 MiB,1.84 GiB,252 MiB,,,,,,,,,,,,,,
540,25.1 MiB,104 MiB,2.18 GiB,252 MiB,,,,,,,,,,,,,,
545,25.2 MiB,104 MiB,2.22 GiB,253 MiB,,,,,,,,,,,,,,
550,24.9 MiB,104 MiB,2.08 GiB,253 MiB,,,,,,,,,,,,,,
555,25.2 MiB,104 MiB,1.99 GiB,253 MiB,,,,,,,,,,,,,,
560,25.2 MiB,104 MiB,1.90 GiB,253 MiB,,,,,,,,,,,,,,
565,25.3 MiB,104 MiB,1.79 GiB,253 MiB,,,,,,,,,,,,,,
570,26.1 MiB,104 MiB,1.55 GiB,253 MiB,,,,,,,,,,,,,,
575,25.7 MiB,104 MiB,1.41 GiB,253 MiB,,,,,,,,,,,,,,
580,25.7 MiB,104 MiB,1.41 GiB,253 MiB,,,,,,,,,,,,,,
585,25.8 MiB,104 MiB,1.41 GiB,253 MiB,,,,,,,,,,,,,,
590,25.8 MiB,104 MiB,1.41 GiB,253 MiB,,,,,,,,,,,,,,
595,25.6 MiB,104 MiB,1.41 GiB,253 MiB,,,,,,,,,,,,,,
600,25.7 MiB,104 MiB,1.41 GiB,253 MiB,,,,,,,,,,,,,,
605,26.4 MiB,104 MiB,1.41 GiB,253 MiB,,,,,,,,,,,,,,
610,26.5 MiB,104 MiB,1.37 GiB,253 MiB,,,,,,,,,,,,,,
615,25.9 MiB,86.6 MiB,1.38 GiB,253 MiB,,,,,,,,,,,,,,
620,26.3 MiB,86.6 MiB,1.38 GiB,199 MiB,,,,,,,,,,,,,,
625,26.8 MiB,86.6 MiB,1.38 GiB,199 MiB,,,,,,,,,,,,,,
630,26.8 MiB,86.6 MiB,1.38 GiB,199 MiB,,,,,,,,,,,,,,
635,25.8 MiB,87.3 MiB,1.39 GiB,199 MiB,,,,,,,,,,,,,,
640,25.8 MiB,87.3 MiB,1.40 GiB,199 MiB,,,,,,,,,,,,,,
645,25.8 MiB,87.9 MiB,1.41 GiB,199 MiB,,,,,,,,,,,,,,
650,25.8 MiB,88.4 MiB,1.41 GiB,199 MiB,,,,,,,,,,,,,,
655,26.3 MiB,88.4 MiB,1.41 GiB,199 MiB,,,,,,,,,,,,,,
660,26.4 MiB,88.4 MiB,1.43 GiB,199 MiB,,,,,,,,,,,,,,
665,26.2 MiB,88.4 MiB,1.43 GiB,199 MiB,,,,,,,,,,,,,,
670,26 MiB,88.4 MiB,1.43 GiB,199 MiB,,,,,,,,,,,,,,
675,26.3 MiB,88.4 MiB,1.43 GiB,200 MiB,,,,,,,,,,,,,,
680,26.2 MiB,88.4 MiB,1.45 GiB,200 MiB,,,,,,,,,,,,,,
685,25.4 MiB,88.4 MiB,1.45 GiB,200 MiB,,,,,,,,,,,,,,
690,25.5 MiB,88.4 MiB,1.41 GiB,200 MiB,,,,,,,,,,,,,,
695,25.6 MiB,88.4 MiB,1.44 GiB,200 MiB,,,,,,,,,,,,,,
700,25.6 MiB,88.4 MiB,1.44 GiB,200 MiB,,,,,,,,,,,,,,
705,25.7 MiB,88.4 MiB,1.44 GiB,200 MiB,,,,,,,,,,,,,,
710,25.5 MiB,88.4 MiB,1.45 GiB,200 MiB,,,,,,,,,,,,,,
715,25.5 MiB,88.4 MiB,1.46 GiB,200 MiB,,,,,,,,,,,,,,
720,25.4 MiB,88.4 MiB,1.46 GiB,200 MiB,,,,,,,,,,,,,,
725,26.2 MiB,88.4 MiB,1.47 GiB,200 MiB,,,,,,,,,,,,,,
730,26 MiB,88.4 MiB,1.47 GiB,200 MiB,,,,,,,,,,,,,,
735,26.3 MiB,82.1 MiB,1.47 GiB,200 MiB,,,,,,,,,,,,,,
740,26.3 MiB,82.1 MiB,1.47 GiB,146 MiB,,,,,,,,,,,,,,
745,25.3 MiB,82.1 MiB,1.49 GiB,147 MiB,,,,,,,,,,,,,,
750,25.9 MiB,82.1 MiB,1.50 GiB,147 MiB,,,,,,,,,,,,,,
755,26.1 MiB,82.1 MiB,1.50 GiB,148 MiB,,,,,,,,,,,,,,
760,25.6 MiB,82.1 MiB,1.50 GiB,148 MiB,,,,,,,,,,,,,,
765,26.3 MiB,82.1 MiB,1.52 GiB,148 MiB,,,,,,,,,,,,,,
770,26.2 MiB,82.1 MiB,1.52 GiB,148 MiB,,,,,,,,,,,,,,
775,25.6 MiB,82.1 MiB,1.54 GiB,149 MiB,,,,,,,,,,,,,,
780,25.9 MiB,82.1 MiB,1.58 GiB,149 MiB,,,,,,,,,,,,,,
785,26.2 MiB,82.1 MiB,1.61 GiB,149 MiB,,,,,,,,,,,,,,
790,25.7 MiB,82.1 MiB,1.61 GiB,149 MiB,,,,,,,,,,,,,,
795,25.1 MiB,82.7 MiB,1.67 GiB,149 MiB,,,,,,,,,,,,,,
800,25.3 MiB,82.7 MiB,1.67 GiB,149 MiB,,,,,,,,,,,,,,
805,25.4 MiB,82.7 MiB,1.67 GiB,149 MiB,,,,,,,,,,,,,,
810,25.4 MiB,82.7 MiB,1.67 GiB,149 MiB,,,,,,,,,,,,,,
815,24.9 MiB,82.7 MiB,1.66 GiB,149 MiB,,,,,,,,,,,,,,
820,25.0 MiB,82.7 MiB,1.50 GiB,149 MiB,,,,,,,,,,,,,,
825,25.7 MiB,82.7 MiB,1.47 GiB,149 MiB,,,,,,,,,,,,,,
830,24.9 MiB,82.7 MiB,1.38 GiB,149 MiB,,,,,,,,,,,,,,
835,25.1 MiB,82.7 MiB,1.33 GiB,149 MiB,,,,,,,,,,,,,,
840,25.1 MiB,82.7 MiB,1.10 GiB,149 MiB,,,,,,,,,,,,,,
845,25.3 MiB,82.7 MiB,740 MiB,150 MiB,,,,,,,,,,,,,,
850,25.3 MiB,82.7 MiB,740 MiB,150 MiB,,,,,,,,,,,,,,
855,25.3 MiB,76.6 MiB,741 MiB,150 MiB,,,,,,,,,,,,,,
860,25.1 MiB,,741 MiB,144 MiB,,,,,,,,,,,,,,
865,25.3 MiB,,,,,,,,,,,,,,,,,
870,25.3 MiB,,,,,,,,,,,,,,,,,
875,25.3 MiB,33.2 MiB,66.3 MiB,62.9 MiB,,,,,,,68.3 MiB,68.9 MiB,,,,,,
