Time,node_exporter:9100,orderer.dwntp.com:8443,peer0.org1.dwntp.com:9443,peer1.org1.dwntp.com:9443,peer10.org1.dwntp.com:9443,peer11.org1.dwntp.com:9443,peer12.org1.dwntp.com:9443,peer13.org1.dwntp.com:9443,peer14.org1.dwntp.com:9443,peer15.org1.dwntp.com:9443,peer2.org1.dwntp.com:9443,peer3.org1.dwntp.com:9443,peer4.org1.dwntp.com:9443,peer5.org1.dwntp.com:9443,peer6.org1.dwntp.com:9443,peer7.org1.dwntp.com:9443,peer8.org1.dwntp.com:9443,peer9.org1.dwntp.com:9443
50,26.2 MiB,59.6 MiB,115 MiB,111 MiB,,,,,,,111 MiB,115 MiB,110 MiB,117 MiB,113 MiB,125 MiB,,
55,26.3 MiB,76.0 MiB,136 MiB,121 MiB,,,,,,,125 MiB,125 MiB,119 MiB,127 MiB,121 MiB,139 MiB,,
60,25.7 MiB,78.7 MiB,146 MiB,127 MiB,,,,,,,144 MiB,136 MiB,131 MiB,137 MiB,133 MiB,156 MiB,,
65,25.5 MiB,79.6 MiB,150 MiB,146 MiB,,,,,,,146 MiB,146 MiB,150 MiB,150 MiB,142 MiB,158 MiB,,
70,25.5 MiB,81.6 MiB,151 MiB,146 MiB,,,,,,,147 MiB,146 MiB,152 MiB,152 MiB,145 MiB,152 MiB,,
75,24.9 MiB,86.0 MiB,151 MiB,146 MiB,,,,,,,146 MiB,150 MiB,154 MiB,152 MiB,147 MiB,152 MiB,,
80,25.4 MiB,86.3 MiB,159 MiB,150 MiB,,,,,,,146 MiB,150 MiB,154 MiB,152 MiB,147 MiB,159 MiB,,
85,25.5 MiB,89.2 MiB,149 MiB,152 MiB,,,,,,,146 MiB,151 MiB,147 MiB,154 MiB,147 MiB,161 MiB,,
90,25.2 MiB,87.4 MiB,150 MiB,154 MiB,,,,,,,146 MiB,153 MiB,148 MiB,156 MiB,147 MiB,161 MiB,,
95,25.3 MiB,88.1 MiB,147 MiB,154 MiB,,,,,,,146 MiB,153 MiB,148 MiB,156 MiB,148 MiB,161 MiB,,
100,25.4 MiB,88.1 MiB,148 MiB,154 MiB,,,,,,,146 MiB,153 MiB,148 MiB,156 MiB,148 MiB,161 MiB,,
105,25.4 MiB,88.1 MiB,148 MiB,152 MiB,,,,,,,146 MiB,153 MiB,148 MiB,156 MiB,148 MiB,161 MiB,,
110,25.0 MiB,88.1 MiB,148 MiB,152 MiB,,,,,,,146 MiB,153 MiB,148 MiB,156 MiB,148 MiB,161 MiB,,
115,25.2 MiB,88.1 MiB,148 MiB,152 MiB,,,,,,,146 MiB,153 MiB,148 MiB,156 MiB,148 MiB,161 MiB,,
120,25.3 MiB,88.1 MiB,148 MiB,152 MiB,,,,,,,146 MiB,153 MiB,148 MiB,156 MiB,148 MiB,161 MiB,,
125,25.4 MiB,88.1 MiB,149 MiB,152 MiB,,,,,,,146 MiB,153 MiB,148 MiB,156 MiB,148 MiB,161 MiB,,
130,25.0 MiB,92.3 MiB,148 MiB,154 MiB,,,,,,,152 MiB,153 MiB,148 MiB,163 MiB,148 MiB,165 MiB,,
135,25.2 MiB,98.3 MiB,157 MiB,150 MiB,,,,,,,152 MiB,155 MiB,157 MiB,160 MiB,148 MiB,163 MiB,,
140,25.2 MiB,108 MiB,154 MiB,157 MiB,,,,,,,154 MiB,154 MiB,162 MiB,160 MiB,147 MiB,165 MiB,,
145,25.6 MiB,81.2 MiB,161 MiB,158 MiB,,,,,,,162 MiB,160 MiB,160 MiB,158 MiB,156 MiB,166 MiB,,
150,26.2 MiB,90.2 MiB,156 MiB,159 MiB,,,,,,,158 MiB,165 MiB,155 MiB,160 MiB,152 MiB,167 MiB,,
155,26.0 MiB,95.9 MiB,167 MiB,161 MiB,,,,,,,160 MiB,165 MiB,162 MiB,164 MiB,150 MiB,172 MiB,,
160,25.7 MiB,109 MiB,160 MiB,160 MiB,,,,,,,160 MiB,160 MiB,162 MiB,165 MiB,150 MiB,171 MiB,,
165,26.1 MiB,107 MiB,169 MiB,163 MiB,,,,,,,162 MiB,168 MiB,162 MiB,165 MiB,159 MiB,171 MiB,,
170,26.2 MiB,108 MiB,167 MiB,167 MiB,,,,,,,162 MiB,167 MiB,169 MiB,167 MiB,160 MiB,171 MiB,,
175,25.5 MiB,109 MiB,171 MiB,167 MiB,,,,,,,162 MiB,167 MiB,169 MiB,167 MiB,158 MiB,165 MiB,,
180,26.1 MiB,109 MiB,171 MiB,167 MiB,,,,,,,162 MiB,167 MiB,169 MiB,167 MiB,158 MiB,165 MiB,,
185,26.1 MiB,109 MiB,171 MiB,168 MiB,,,,,,,162 MiB,167 MiB,169 MiB,167 MiB,158 MiB,165 MiB,,
190,25.4 MiB,110 MiB,171 MiB,168 MiB,,,,,,,162 MiB,168 MiB,169 MiB,167 MiB,158 MiB,165 MiB,,
195,25.4 MiB,110 MiB,168 MiB,168 MiB,,,,,,,162 MiB,168 MiB,169 MiB,167 MiB,158 MiB,165 MiB,,
200,25.2 MiB,110 MiB,168 MiB,166 MiB,,,,,,,164 MiB,168 MiB,169 MiB,167 MiB,158 MiB,165 MiB,,
205,25.4 MiB,110 MiB,168 MiB,166 MiB,,,,,,,164 MiB,168 MiB,168 MiB,167 MiB,158 MiB,165 MiB,,
210,25.3 MiB,113 MiB,168 MiB,166 MiB,,,,,,,164 MiB,168 MiB,168 MiB,167 MiB,158 MiB,168 MiB,,
215,25.3 MiB,84.0 MiB,173 MiB,166 MiB,,,,,,,171 MiB,169 MiB,168 MiB,168 MiB,162 MiB,176 MiB,,
220,26.0 MiB,104 MiB,179 MiB,168 MiB,,,,,,,169 MiB,173 MiB,169 MiB,173 MiB,166 MiB,179 MiB,,
225,26.0 MiB,88.9 MiB,182 MiB,172 MiB,,,,,,,177 MiB,180 MiB,178 MiB,173 MiB,168 MiB,189 MiB,,
230,25.2 MiB,106 MiB,193 MiB,178 MiB,,,,,,,185 MiB,186 MiB,176 MiB,192 MiB,179 MiB,203 MiB,,
235,25.2 MiB,89.8 MiB,197 MiB,181 MiB,,,,,,,181 MiB,190 MiB,180 MiB,190 MiB,179 MiB,192 MiB,,
240,24.9 MiB,110 MiB,201 MiB,184 MiB,,,,,,,184 MiB,193 MiB,186 MiB,190 MiB,184 MiB,200 MiB,,
245,25.4 MiB,80.2 MiB,199 MiB,189 MiB,,,,,,,187 MiB,188 MiB,190 MiB,185 MiB,180 MiB,200 MiB,,
250,25.4 MiB,87.4 MiB,200 MiB,192 MiB,,,,,,,191 MiB,190 MiB,190 MiB,188 MiB,186 MiB,200 MiB,,
255,25.3 MiB,88.0 MiB,200 MiB,192 MiB,,,,,,,197 MiB,191 MiB,193 MiB,199 MiB,186 MiB,200 MiB,,
260,25.5 MiB,88.0 MiB,200 MiB,192 MiB,,,,,,,197 MiB,191 MiB,193 MiB,199 MiB,186 MiB,200 MiB,,
265,25.5 MiB,88.7 MiB,200 MiB,192 MiB,,,,,,,197 MiB,191 MiB,193 MiB,200 MiB,186 MiB,200 MiB,,
270,25.4 MiB,89.3 MiB,201 MiB,192 MiB,,,,,,,197 MiB,191 MiB,193 MiB,197 MiB,186 MiB,201 MiB,,
275,25.4 MiB,89.3 MiB,201 MiB,193 MiB,,,,,,,197 MiB,191 MiB,193 MiB,197 MiB,187 MiB,201 MiB,,
280,25.6 MiB,89.3 MiB,201 MiB,193 MiB,,,,,,,197 MiB,191 MiB,193 MiB,197 MiB,187 MiB,201 MiB,,
285,25.7 MiB,89.5 MiB,201 MiB,190 MiB,,,,,,,197 MiB,191 MiB,193 MiB,197 MiB,187 MiB,201 MiB,,
290,25.7 MiB,93 MiB,201 MiB,190 MiB,,,,,,,197 MiB,191 MiB,193 MiB,197 MiB,188 MiB,211 MiB,,
295,25.5 MiB,92.5 MiB,196 MiB,190 MiB,,,,,,,187 MiB,193 MiB,193 MiB,195 MiB,188 MiB,203 MiB,,
300,25.5 MiB,103 MiB,198 MiB,185 MiB,,,,,,,186 MiB,195 MiB,192 MiB,196 MiB,188 MiB,201 MiB,,
305,25.2 MiB,111 MiB,192 MiB,194 MiB,,,,,,,181 MiB,187 MiB,196 MiB,191 MiB,184 MiB,205 MiB,,
310,25.3 MiB,90.5 MiB,201 MiB,197 MiB,,,,,,,186 MiB,187 MiB,187 MiB,191 MiB,186 MiB,200 MiB,,
315,25.4 MiB,113 MiB,207 MiB,194 MiB,,,,,,,188 MiB,192 MiB,194 MiB,198 MiB,189 MiB,206 MiB,,
320,25.6 MiB,90.2 MiB,217 MiB,202 MiB,,,,,,,203 MiB,207 MiB,194 MiB,204 MiB,196 MiB,216 MiB,,
325,25.6 MiB,112 MiB,218 MiB,199 MiB,,,,,,,198 MiB,206 MiB,203 MiB,203 MiB,194 MiB,202 MiB,,
330,25.6 MiB,92.3 MiB,223 MiB,204 MiB,,,,,,,202 MiB,212 MiB,205 MiB,206 MiB,196 MiB,201 MiB,,
335,25.6 MiB,111 MiB,230 MiB,214 MiB,,,,,,,211 MiB,217 MiB,204 MiB,213 MiB,210 MiB,213 MiB,,
340,25.7 MiB,93.4 MiB,233 MiB,219 MiB,,,,,,,219 MiB,220 MiB,215 MiB,219 MiB,214 MiB,214 MiB,,
345,25.5 MiB,116 MiB,233 MiB,222 MiB,,,,,,,220 MiB,222 MiB,221 MiB,220 MiB,217 MiB,214 MiB,,
350,24.9 MiB,101 MiB,236 MiB,224 MiB,,,,,,,217 MiB,224 MiB,222 MiB,220 MiB,220 MiB,218 MiB,,
355,25.9 MiB,83.9 MiB,216 MiB,204 MiB,,,,,,,207 MiB,203 MiB,204 MiB,205 MiB,199 MiB,214 MiB,,
360,26.1 MiB,112 MiB,224 MiB,211 MiB,,,,,,,205 MiB,214 MiB,210 MiB,211 MiB,210 MiB,220 MiB,,
365,26.1 MiB,91.6 MiB,243 MiB,219 MiB,,,,,,,231 MiB,227 MiB,225 MiB,232 MiB,224 MiB,240 MiB,,
370,25.2 MiB,107 MiB,252 MiB,232 MiB,,,,,,,235 MiB,238 MiB,242 MiB,232 MiB,231 MiB,244 MiB,,
375,25.9 MiB,92.5 MiB,255 MiB,236 MiB,,,,,,,236 MiB,239 MiB,233 MiB,235 MiB,232 MiB,250 MiB,,
380,25.6 MiB,112 MiB,251 MiB,236 MiB,,,,,,,243 MiB,244 MiB,240 MiB,237 MiB,235 MiB,250 MiB,,
385,25.6 MiB,105 MiB,219 MiB,209 MiB,,,,,,,205 MiB,214 MiB,212 MiB,208 MiB,201 MiB,215 MiB,,
390,25.6 MiB,91.2 MiB,220 MiB,213 MiB,,,,,,,207 MiB,213 MiB,212 MiB,214 MiB,206 MiB,227 MiB,,
395,25.6 MiB,107 MiB,231 MiB,227 MiB,,,,,,,221 MiB,227 MiB,222 MiB,219 MiB,216 MiB,234 MiB,,
400,25.8 MiB,100 MiB,243 MiB,224 MiB,,,,,,,225 MiB,230 MiB,226 MiB,230 MiB,222 MiB,239 MiB,,
405,25.2 MiB,121 MiB,241 MiB,231 MiB,,,,,,,227 MiB,238 MiB,227 MiB,231 MiB,223 MiB,239 MiB,,
410,25.7 MiB,99.8 MiB,242 MiB,233 MiB,,,,,,,231 MiB,239 MiB,239 MiB,240 MiB,229 MiB,253 MiB,,
415,25.8 MiB,96.6 MiB,221 MiB,210 MiB,,,,,,,210 MiB,214 MiB,215 MiB,221 MiB,205 MiB,221 MiB,,
420,25.8 MiB,120 MiB,239 MiB,214 MiB,,,,,,,218 MiB,216 MiB,220 MiB,225 MiB,227 MiB,235 MiB,,
425,25.7 MiB,115 MiB,250 MiB,229 MiB,,,,,,,225 MiB,231 MiB,237 MiB,234 MiB,228 MiB,243 MiB,,
430,25.7 MiB,109 MiB,247 MiB,230 MiB,,,,,,,229 MiB,238 MiB,236 MiB,243 MiB,234 MiB,251 MiB,,
435,25.8 MiB,101 MiB,265 MiB,239 MiB,,,,,,,239 MiB,243 MiB,239 MiB,247 MiB,238 MiB,256 MiB,,
440,25.9 MiB,105 MiB,270 MiB,242 MiB,,,,,,,247 MiB,253 MiB,246 MiB,250 MiB,243 MiB,262 MiB,,
445,26.1 MiB,138 MiB,261 MiB,227 MiB,,,,,,,236 MiB,237 MiB,230 MiB,239 MiB,234 MiB,246 MiB,,
450,25.7 MiB,144 MiB,274 MiB,241 MiB,,,,,,,241 MiB,249 MiB,240 MiB,248 MiB,239 MiB,265 MiB,,
455,25.9 MiB,123 MiB,285 MiB,254 MiB,,,,,,,254 MiB,253 MiB,252 MiB,256 MiB,243 MiB,266 MiB,,
460,25.7 MiB,135 MiB,288 MiB,253 MiB,,,,,,,250 MiB,263 MiB,258 MiB,256 MiB,254 MiB,265 MiB,,
465,25.8 MiB,106 MiB,292 MiB,261 MiB,,,,,,,264 MiB,263 MiB,264 MiB,264 MiB,259 MiB,274 MiB,,
470,25.4 MiB,145 MiB,297 MiB,266 MiB,,,,,,,259 MiB,269 MiB,260 MiB,267 MiB,258 MiB,274 MiB,,
475,25.6 MiB,133 MiB,267 MiB,233 MiB,,,,,,,230 MiB,234 MiB,227 MiB,229 MiB,227 MiB,237 MiB,,
480,25.7 MiB,133 MiB,272 MiB,231 MiB,,,,,,,230 MiB,234 MiB,227 MiB,227 MiB,226 MiB,241 MiB,,
485,25.7 MiB,120 MiB,275 MiB,247 MiB,,,,,,,237 MiB,242 MiB,237 MiB,244 MiB,249 MiB,254 MiB,,
490,25.5 MiB,121 MiB,285 MiB,245 MiB,,,,,,,248 MiB,247 MiB,244 MiB,254 MiB,254 MiB,271 MiB,,
495,26.0 MiB,111 MiB,288 MiB,253 MiB,,,,,,,251 MiB,263 MiB,258 MiB,258 MiB,260 MiB,268 MiB,,
500,25.4 MiB,140 MiB,289 MiB,261 MiB,,,,,,,251 MiB,264 MiB,257 MiB,263 MiB,260 MiB,267 MiB,,
505,25.5 MiB,135 MiB,266 MiB,241 MiB,,,,,,,227 MiB,238 MiB,241 MiB,250 MiB,232 MiB,246 MiB,,
510,26.0 MiB,127 MiB,254 MiB,238 MiB,,,,,,,231 MiB,238 MiB,233 MiB,240 MiB,233 MiB,249 MiB,,
515,25.6 MiB,116 MiB,277 MiB,246 MiB,,,,,,,241 MiB,251 MiB,243 MiB,252 MiB,251 MiB,260 MiB,,
520,26.4 MiB,114 MiB,284 MiB,244 MiB,,,,,,,245 MiB,252 MiB,247 MiB,249 MiB,252 MiB,269 MiB,,
525,26.5 MiB,147 MiB,290 MiB,255 MiB,,,,,,,252 MiB,259 MiB,261 MiB,261 MiB,261 MiB,272 MiB,,
530,25.8 MiB,127 MiB,297 MiB,263 MiB,,,,,,,255 MiB,261 MiB,265 MiB,266 MiB,260 MiB,273 MiB,,
535,26.5 MiB,133 MiB,268 MiB,233 MiB,,,,,,,237 MiB,244 MiB,229 MiB,241 MiB,241 MiB,256 MiB,,
540,25.6 MiB,127 MiB,282 MiB,243 MiB,,,,,,,245 MiB,245 MiB,248 MiB,255 MiB,243 MiB,260 MiB,,
545,25.9 MiB,116 MiB,281 MiB,253 MiB,,,,,,,252 MiB,250 MiB,248 MiB,257 MiB,247 MiB,262 MiB,,
550,26.8 MiB,145 MiB,287 MiB,251 MiB,,,,,,,246 MiB,256 MiB,249 MiB,256 MiB,252 MiB,261 MiB,,
555,26.9 MiB,134 MiB,289 MiB,255 MiB,,,,,,,261 MiB,258 MiB,257 MiB,268 MiB,259 MiB,274 MiB,,
560,26.1 MiB,133 MiB,294 MiB,265 MiB,,,,,,,258 MiB,264 MiB,260 MiB,262 MiB,259 MiB,268 MiB,,
565,26.4 MiB,118 MiB,256 MiB,231 MiB,,,,,,,230 MiB,228 MiB,227 MiB,242 MiB,229 MiB,249 MiB,,
570,26.3 MiB,112 MiB,264 MiB,235 MiB,,,,,,,233 MiB,239 MiB,236 MiB,235 MiB,236 MiB,248 MiB,,
575,26.3 MiB,157 MiB,273 MiB,238 MiB,,,,,,,233 MiB,244 MiB,238 MiB,239 MiB,235 MiB,255 MiB,,
580,26.1 MiB,146 MiB,267 MiB,242 MiB,,,,,,,242 MiB,242 MiB,246 MiB,244 MiB,231 MiB,255 MiB,,
585,26.2 MiB,138 MiB,282 MiB,248 MiB,,,,,,,236 MiB,250 MiB,246 MiB,252 MiB,247 MiB,259 MiB,,
590,26.3 MiB,106 MiB,281 MiB,252 MiB,,,,,,,250 MiB,252 MiB,247 MiB,261 MiB,256 MiB,268 MiB,,
595,26.3 MiB,106 MiB,236 MiB,221 MiB,,,,,,,212 MiB,228 MiB,223 MiB,225 MiB,220 MiB,229 MiB,,
600,26.1 MiB,116 MiB,241 MiB,232 MiB,,,,,,,223 MiB,232 MiB,222 MiB,233 MiB,229 MiB,234 MiB,,
605,26.9 MiB,98.8 MiB,235 MiB,233 MiB,,,,,,,226 MiB,234 MiB,225 MiB,232 MiB,224 MiB,236 MiB,,
610,26.9 MiB,104 MiB,245 MiB,232 MiB,,,,,,,228 MiB,243 MiB,229 MiB,238 MiB,230 MiB,237 MiB,,
615,26.3 MiB,104 MiB,246 MiB,232 MiB,,,,,,,228 MiB,244 MiB,229 MiB,238 MiB,230 MiB,237 MiB,,
620,26.4 MiB,105 MiB,247 MiB,233 MiB,,,,,,,228 MiB,244 MiB,230 MiB,238 MiB,231 MiB,237 MiB,,
625,26.1 MiB,105 MiB,247 MiB,233 MiB,,,,,,,228 MiB,244 MiB,230 MiB,238 MiB,231 MiB,237 MiB,,
630,26.3 MiB,105 MiB,247 MiB,233 MiB,,,,,,,228 MiB,244 MiB,230 MiB,238 MiB,231 MiB,237 MiB,,
635,25.8 MiB,106 MiB,248 MiB,233 MiB,,,,,,,228 MiB,244 MiB,230 MiB,238 MiB,231 MiB,237 MiB,,
640,26.1 MiB,106 MiB,249 MiB,215 MiB,,,,,,,228 MiB,244 MiB,217 MiB,238 MiB,232 MiB,237 MiB,,
645,26.3 MiB,110 MiB,249 MiB,215 MiB,,,,,,,216 MiB,230 MiB,217 MiB,238 MiB,232 MiB,233 MiB,,
650,26.0 MiB,105 MiB,248 MiB,216 MiB,,,,,,,227 MiB,227 MiB,215 MiB,234 MiB,227 MiB,234 MiB,,
655,26.7 MiB,108 MiB,256 MiB,222 MiB,,,,,,,224 MiB,226 MiB,220 MiB,233 MiB,226 MiB,233 MiB,,
660,26.5 MiB,112 MiB,237 MiB,230 MiB,,,,,,,222 MiB,225 MiB,226 MiB,233 MiB,220 MiB,234 MiB,,
665,26.8 MiB,111 MiB,235 MiB,231 MiB,,,,,,,225 MiB,229 MiB,219 MiB,235 MiB,222 MiB,234 MiB,,
670,26.8 MiB,111 MiB,235 MiB,231 MiB,,,,,,,225 MiB,230 MiB,220 MiB,235 MiB,223 MiB,234 MiB,,
675,26.4 MiB,111 MiB,235 MiB,231 MiB,,,,,,,225 MiB,230 MiB,220 MiB,235 MiB,224 MiB,234 MiB,,
680,26.3 MiB,111 MiB,235 MiB,231 MiB,,,,,,,226 MiB,230 MiB,220 MiB,236 MiB,224 MiB,234 MiB,,
685,26.0 MiB,111 MiB,235 MiB,231 MiB,,,,,,,227 MiB,230 MiB,220 MiB,236 MiB,225 MiB,234 MiB,,
690,26.0 MiB,111 MiB,235 MiB,231 MiB,,,,,,,227 MiB,230 MiB,220 MiB,236 MiB,225 MiB,234 MiB,,
695,26.1 MiB,111 MiB,292 MiB,231 MiB,,,,,,,227 MiB,230 MiB,220 MiB,237 MiB,225 MiB,234 MiB,,
700,26.1 MiB,111 MiB,576 MiB,232 MiB,,,,,,,227 MiB,230 MiB,221 MiB,237 MiB,225 MiB,234 MiB,,
705,25.5 MiB,111 MiB,888 MiB,232 MiB,,,,,,,227 MiB,230 MiB,221 MiB,237 MiB,218 MiB,234 MiB,,
710,26.0 MiB,111 MiB,1.26 GiB,233 MiB,,,,,,,227 MiB,230 MiB,221 MiB,237 MiB,218 MiB,234 MiB,,
715,26.1 MiB,111 MiB,1.66 GiB,233 MiB,,,,,,,227 MiB,230 MiB,221 MiB,237 MiB,218 MiB,234 MiB,,
720,25.8 MiB,111 MiB,2.23 GiB,233 MiB,,,,,,,227 MiB,230 MiB,221 MiB,237 MiB,218 MiB,234 MiB,,
725,26.0 MiB,111 MiB,2.34 GiB,233 MiB,,,,,,,227 MiB,230 MiB,221 MiB,237 MiB,218 MiB,234 MiB,,
730,25.7 MiB,111 MiB,2.13 GiB,233 MiB,,,,,,,228 MiB,230 MiB,221 MiB,237 MiB,218 MiB,234 MiB,,
735,25.9 MiB,111 MiB,1.99 GiB,233 MiB,,,,,,,228 MiB,230 MiB,221 MiB,237 MiB,218 MiB,234 MiB,,
740,25.8 MiB,111 MiB,1.89 GiB,233 MiB,,,,,,,228 MiB,230 MiB,221 MiB,237 MiB,218 MiB,234 MiB,,
745,25.8 MiB,111 MiB,1.84 GiB,233 MiB,,,,,,,230 MiB,230 MiB,221 MiB,237 MiB,218 MiB,234 MiB,,
750,25.5 MiB,111 MiB,1.73 GiB,233 MiB,,,,,,,230 MiB,230 MiB,221 MiB,232 MiB,218 MiB,234 MiB,,
755,25.7 MiB,111 MiB,1.54 GiB,233 MiB,,,,,,,230 MiB,230 MiB,221 MiB,232 MiB,218 MiB,234 MiB,,
760,25.6 MiB,111 MiB,1.48 GiB,233 MiB,,,,,,,230 MiB,230 MiB,221 MiB,232 MiB,218 MiB,234 MiB,,
765,25.3 MiB,111 MiB,1.40 GiB,233 MiB,,,,,,,230 MiB,230 MiB,221 MiB,232 MiB,218 MiB,234 MiB,,
770,25.8 MiB,111 MiB,1.40 GiB,233 MiB,,,,,,,230 MiB,230 MiB,221 MiB,232 MiB,218 MiB,231 MiB,,
775,25.7 MiB,111 MiB,1.34 GiB,233 MiB,,,,,,,230 MiB,230 MiB,221 MiB,232 MiB,218 MiB,231 MiB,,
780,26.4 MiB,111 MiB,1.37 GiB,233 MiB,,,,,,,230 MiB,230 MiB,221 MiB,232 MiB,218 MiB,231 MiB,,
785,26.5 MiB,111 MiB,1.35 GiB,233 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,218 MiB,231 MiB,,
790,26.3 MiB,75.5 MiB,1.35 GiB,189 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,218 MiB,231 MiB,,
795,26.3 MiB,76.1 MiB,1.36 GiB,189 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,218 MiB,231 MiB,,
800,25.9 MiB,76.1 MiB,1.37 GiB,189 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,218 MiB,231 MiB,,
805,25.9 MiB,76.1 MiB,1.38 GiB,189 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,218 MiB,231 MiB,,
810,25.6 MiB,76.1 MiB,1.40 GiB,190 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,218 MiB,231 MiB,,
815,25.9 MiB,76.1 MiB,1.40 GiB,190 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,218 MiB,231 MiB,,
820,25.7 MiB,78.5 MiB,1.40 GiB,190 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,218 MiB,231 MiB,,
825,25.8 MiB,78.5 MiB,1.40 GiB,191 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,189 MiB,231 MiB,,
830,25.8 MiB,78.5 MiB,1.42 GiB,191 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,189 MiB,231 MiB,,
835,25.9 MiB,78.5 MiB,1.42 GiB,191 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,189 MiB,231 MiB,,
840,26.0 MiB,78.5 MiB,1.42 GiB,191 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,189 MiB,231 MiB,,
845,25.9 MiB,78.5 MiB,1.42 GiB,191 MiB,,,,,,,223 MiB,230 MiB,221 MiB,232 MiB,190 MiB,231 MiB,,
850,26.0 MiB,78.5 MiB,1.42 GiB,192 MiB,,,,,,,223 MiB,195 MiB,221 MiB,232 MiB,191 MiB,231 MiB,,
855,26.0 MiB,78.5 MiB,1.37 GiB,192 MiB,,,,,,,223 MiB,195 MiB,221 MiB,232 MiB,191 MiB,231 MiB,,
860,26.4 MiB,78.5 MiB,1.42 GiB,193 MiB,,,,,,,223 MiB,195 MiB,221 MiB,232 MiB,191 MiB,231 MiB,,
865,26.1 MiB,78.5 MiB,1.42 GiB,193 MiB,,,,,,,223 MiB,195 MiB,221 MiB,232 MiB,191 MiB,231 MiB,,
870,26.1 MiB,78.5 MiB,1.42 GiB,193 MiB,,,,,,,223 MiB,195 MiB,221 MiB,202 MiB,191 MiB,231 MiB,,
875,25.9 MiB,78.5 MiB,1.42 GiB,193 MiB,,,,,,,223 MiB,195 MiB,221 MiB,202 MiB,191 MiB,231 MiB,,
880,26.0 MiB,78.5 MiB,1.43 GiB,193 MiB,,,,,,,224 MiB,195 MiB,221 MiB,202 MiB,191 MiB,231 MiB,,
885,26.3 MiB,78.5 MiB,1.44 GiB,193 MiB,,,,,,,224 MiB,196 MiB,186 MiB,202 MiB,191 MiB,231 MiB,,
890,26.3 MiB,78.5 MiB,1.44 GiB,193 MiB,,,,,,,224 MiB,196 MiB,186 MiB,203 MiB,191 MiB,207 MiB,,
895,26.0 MiB,78.5 MiB,1.44 GiB,193 MiB,,,,,,,224 MiB,196 MiB,187 MiB,203 MiB,191 MiB,207 MiB,,
900,26.6 MiB,78.5 MiB,1.44 GiB,193 MiB,,,,,,,224 MiB,197 MiB,188 MiB,203 MiB,191 MiB,207 MiB,,
