Time,Enqueue Duration (s)
2,NaN
7,NaN
12,NaN
17,NaN
22,NaN
27,NaN
32,NaN
37,0.0000380
42,0.0000379
47,0.0000371
52,0.0000372
57,0.0000362
62,0.0000366
67,0.0000360
72,0.0000356
77,0.0000351
82,0.0000353
87,0.0000372
92,0.0000381
97,0.0000401
102,0.0000361
107,0.0000349
112,NaN
117,NaN
122,NaN
127,NaN
132,NaN
137,NaN
142,NaN
147,NaN
