Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
4,2.80,4.20,,,,,,,,,,,,,,,2.80,4.20,,,,,,,,,,,,,,
9,9.47,11.6,,,,,,,,,,,,,,,9.47,11.6,,,,,,,,,,,,,,
14,17.9,19.7,,,,,,,,,,,,,,,17.9,19.7,,,,,,,,,,,,,,
19,26,26.5,,,,,,,,,,,,,,,26,26.5,,,,,,,,,,,,,,
24,27.3,27.6,,,,,,,,,,,,,,,27.3,27.6,,,,,,,,,,,,,,
29,27.6,27.6,,,,,,,,,,,,,,,27.6,27.6,,,,,,,,,,,,,,
34,27.6,25.8,,,,,,,,,,,,,,,27.6,25.8,,,,,,,,,,,,,,
39,20.4,18.2,,,,,,,,,,,,,,,20.4,18.2,,,,,,,,,,,,,,
44,12,10.1,,,,,,,,,,,,,,,12,10.1,,,,,,,,,,,,,,
