"Time","node_exporter CPU Usage","fabric-orderer CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage"
1776672435000,0.3333333333333336,5.533333333333334,9.000000000000009,3.199999999999991,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672440000,0.26666666666666694,14.66666666666666,25.533333333333317,11.533333333333335,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672445000,0.33333333333333287,23.866666666666678,50,20.266666666666662,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672450000,0.33333333333333287,27.666666666666657,73.13333333333333,26.86666666666667,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672455000,0.33333333333333287,27.66666666666668,75.06666666666665,27.399999999999995,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672460000,0.26666666666666694,27.59999999999998,75.26666666666667,27.466666666666672,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672465000,0.20000000000000018,27.466666666666672,75.20000000000002,27.399999999999995,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672470000,0.26666666666666694,27.46666666666665,74.86666666666669,27.200000000000014,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672475000,0.3333333333333336,27.66666666666668,74.86666666666665,27.133333333333336,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672480000,0.3333333333333336,29.13333333333334,77.13333333333328,28.40000000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672485000,0.33333333333333287,30.400000000000016,80.46666666666663,29.799999999999994,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672490000,0.33333333333333287,31.73333333333332,84.33333333333337,31.533333333333335,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672495000,0.33333333333333287,31.73333333333334,86.20000000000005,31.866666666666678,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672500000,0.26666666666666694,31.73333333333334,86.46666666666665,31.799999999999994,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672505000,0.26666666666666694,31.666666666666664,86.13333333333334,31.59999999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672510000,0.3333333333333336,31.400000000000006,85.53333333333332,31.400000000000006,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672515000,0.3333333333333336,31.466666666666658,85.73333333333333,31.600000000000012,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672520000,0.3333333333333336,33.133333333333326,88.19999999999993,33.46666666666669,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672525000,0.33333333333333287,35.333333333333314,93.73333333333335,35.266666666666666,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672530000,0.3999999999999996,37.39999999999999,99.33333333333337,37.39999999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672535000,0.3999999999999996,37.60000000000001,102.6666666666667,38.133333333333326,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672540000,0.40000000000000036,37.53333333333335,102.2666666666666,38.19999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672545000,0.3333333333333336,37.86666666666667,102.8,39.06666666666666,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672550000,0.26666666666666694,37.933333333333366,103.39999999999993,38.46666666666664,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672555000,0.33333333333333287,38.26666666666663,103.46666666666673,38.800000000000004,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672560000,0.33333333333333287,45.26666666666666,105.93333333333324,42.06666666666668,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672565000,0.46666666666666634,58.533333333333296,136.00000000000003,55.00000000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672570000,0.40000000000000036,71.53333333333336,170.26666666666662,68.26666666666668,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672575000,0.5333333333333339,77.66666666666666,200.53333333333342,77.46666666666661,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672580000,0.40000000000000036,77.80000000000001,203.93333333333334,78.19999999999997,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672585000,0.46666666666666706,77.86666666666662,203.06666666666672,78.13333333333333,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672590000,0.46666666666666706,77.6666666666667,203.46666666666673,77.33333333333339,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672595000,0.46666666666666706,77.80000000000001,203.79999999999993,77.80000000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672600000,0.46666666666666556,77.93333333333341,205.40000000000003,79.13333333333337,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672605000,0.39999999999999886,78.26666666666662,206.26666666666665,79.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672610000,0.46666666666666556,78.13333333333333,206.93333333333328,80.1333333333334,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672615000,0.46666666666666706,78.33333333333333,207.6666666666667,79.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672620000,0.46666666666666706,78.33333333333333,206.60000000000008,79.9333333333333,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672625000,0.46666666666666706,78.53333333333335,206.40000000000023,79.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672630000,0.46666666666666706,78.66666666666666,206.73333333333326,79.9333333333333,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672635000,0.46666666666666706,78.46666666666664,207.66666666666654,81.20000000000005,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672640000,0.46666666666666706,78.33333333333333,208.99999999999977,80.73333333333332,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672645000,0.46666666666666706,78.00000000000001,210.13333333333318,81.40000000000005,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672650000,0.46666666666666706,78.40000000000003,211.86666666666687,81.66666666666667,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672655000,0.46666666666666556,78.53333333333325,210.86666666666662,81.93333333333337,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672660000,0.39999999999999886,78.80000000000005,210.4,83.33333333333334,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672665000,0.46666666666666556,78.59999999999995,212.1333333333333,85.26666666666661,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672670000,0.46666666666666706,78.66666666666674,212.00000000000006,85.53333333333323,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672675000,0.46666666666666706,78.73333333333315,210.93333333333325,81.79999999999987,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672680000,0.46666666666666706,78.80000000000015,208.06666666666652,79.19999999999997,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672685000,0.46666666666666706,78.59999999999995,208.20000000000013,79.39999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672690000,0.5333333333333339,78.46666666666673,206.46666666666684,79.59999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672695000,0.46666666666666706,78.46666666666654,206.93333333333345,80.06666666666679,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672700000,0.5333333333333339,78.53333333333335,207.7333333333331,80.80000000000003,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672705000,0.5333333333333323,78.46666666666673,208.79999999999995,82.80000000000011,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672710000,0.46666666666666556,78.59999999999995,209.5333333333334,81.46666666666665,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672715000,0.46666666666666556,78.66666666666674,210.13333333333358,81.80000000000007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672720000,0.46666666666666706,78.73333333333335,211.86666666666687,82.00000000000007,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672725000,0.5333333333333339,78.46666666666673,212.3999999999997,83.93333333333337,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672730000,0.46666666666666706,78.73333333333335,212.1333333333333,83.93333333333337,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672735000,0.46666666666666706,66.99999999999989,210.26666666666642,79.33333333333317,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672740000,0.40000000000000036,40.86666666666663,154.00000000000017,54.59999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672745000,0.40000000000000036,14.466666666666583,83.66666666666637,26.73333333333327,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672750000,0.3333333333333336,0.13333333333340155,15.400000000000395,3.6666666666667425,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672755000,0.3333333333333336,3.933333333333356,0.9999999999998485,0.7333333333332348,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672760000,0.3333333333333336,29.866666666666784,37.86666666666709,21.133333333333248,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672765000,0.33333333333333215,48.333333333333336,107.79999999999971,48.86666666666656,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672770000,0.39999999999999886,44.59999999999999,130,50.73333333333342,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672775000,0.39999999999999886,18.73333333333335,93.13333333333276,30.333333333333407,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672780000,0.40000000000000036,0.2000000000000076,23.133333333333514,2.6666666666667047,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672785000,0.40000000000000036,0.13333333333340155,17.59999999999991,0.7333333333332348,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672790000,0.40000000000000036,0.13333333333321207,206.60000000000008,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672795000,0.40000000000000036,0.06666666666660603,485.59999999999945,0.6000000000000227,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672800000,0.46666666666666556,0.06666666666660603,775.0666666666666,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672805000,0.5333333333333339,0.06666666666660603,907.2000000000003,0.6666666666666288,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672810000,0.5333333333333339,0.06666666666660603,953.9333333333335,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672815000,0.5333333333333339,0.13333333333340155,976.266666666667,0.6666666666666288,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672820000,0.46666666666666556,0.06666666666679551,982.6666666666664,0.7333333333332348,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672825000,0.5333333333333339,0.13333333333340155,982.8000000000005,0.7333333333332348,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672830000,0.5333333333333339,0.06666666666660603,974.5999999999995,0.8000000000000304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672835000,0.5333333333333339,0.13333333333321207,969.9999999999999,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672840000,0.46666666666666556,0.06666666666660603,963.5333333333332,0.8000000000000304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672845000,0.5333333333333339,0.06666666666660603,960.5333333333343,0.6666666666666288,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672850000,0.5333333333333339,0.06666666666679551,952.8000000000004,0.7333333333332348,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672855000,0.5999999999999991,0.13333333333340155,946.2666666666671,0.8666666666666363,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672860000,0.5332622317024402,0.13333333333340155,949.3333333333323,0.8666666666666363,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672865000,0.5333333333333339,0.06666666666660603,946.7999999999998,0.8666666666666363,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672870000,0.5333333333333339,0.06666666666660603,944.2666666666659,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672875000,0.4667288971862904,0.06666666666660603,940.1333333333332,0.8000000000000304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672880000,0.46666666666666556,0.06666666666660603,944.6666666666669,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672885000,0.40000000000000036,0.06666666666679551,944.6000000000004,0.7333333333332348,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672890000,0.5333333333333339,0.06666666666679551,945.9333333333341,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672895000,0.5333333333333339,0.06666666666679551,944.7333333333337,0.7333333333332348,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672900000,0.5333333333333339,0.06666666666660603,951.6666666666665,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672905000,0.46666666666666556,0.13333333333321207,950.4666666666661,0.7333333333332348,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672910000,0.5333333333333339,0.13333333333321207,947.9333333333323,0.8000000000000304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672915000,0.5333333333333339,0.06666666666660603,948.5333333333332,0.7333333333332348,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672920000,0.4666666666666685,0.06666666666679551,946.1333333333338,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672925000,0.46666666666666556,0.06666666666679551,945.1333333333332,0.8000000000000304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672930000,0.5333333333333339,0.2000000000000076,943.3333333333334,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672935000,0.5333333333333339,0.2000000000000076,943.733333333333,0.7999999999998407,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672940000,0.5333333333333339,0.2000000000000076,944.0000000000008,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672945000,0.5333333333333308,0.13333333333340155,942.2666666666661,0.8000000000000304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672950000,0.5999999999999991,0.06666666666660603,938.1999999999986,0.7333333333334243,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672955000,0.5333333333333339,0.06666666666660603,941.1333333333339,0.6666666666666288,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672960000,0.4666666666666685,0.06666666666660603,933.7333333333344,0.7999999999998407,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672965000,0.46666666666666556,0.06666666666660603,938.0000000000018,0.733186695994036,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672970000,0.5999999999999991,0.06666666666660603,926.199999999999,0.8000000000000304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776672975000,0.5999999999999991,0.06666666666679551,932.9333333333336,0.8000000000000304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
