Time,Enqueue Duration (s)
3,0.0000341
8,0.0000339
13,0.0000341
18,0.0000336
23,0.0000322
28,0.0000309
33,0.0000304
38,0.0000311
43,0.0000317
48,0.0000319
53,0.0000317
58,0.0000316
63,0.0000316
68,0.0000316
73,0.0000324
78,0.0000329
83,0.0000338
88,NaN
93,NaN
98,NaN
103,NaN
108,NaN
113,NaN
118,NaN
