Time,node_exporter:9100,orderer.dwntp.com:8443,peer0.org1.dwntp.com:9443,peer1.org1.dwntp.com:9443,peer10.org1.dwntp.com:9443,peer11.org1.dwntp.com:9443,peer12.org1.dwntp.com:9443,peer13.org1.dwntp.com:9443,peer14.org1.dwntp.com:9443,peer15.org1.dwntp.com:9443,peer2.org1.dwntp.com:9443,peer3.org1.dwntp.com:9443,peer4.org1.dwntp.com:9443,peer5.org1.dwntp.com:9443,peer6.org1.dwntp.com:9443,peer7.org1.dwntp.com:9443,peer8.org1.dwntp.com:9443,peer9.org1.dwntp.com:9443
3,24793088,86777856,275091456,259489792,,,,,,,,,,,,,,
8,25710592,87433216,225800192,259489792,,,,,,,,,,,,,,
13,25550848,87433216,568315904,259489792,,,,,,,,,,,,,,
18,24842240,88088576,972820480,259489792,,,,,,,,,,,,,,
23,24973312,88088576,1351344128,259489792,,,,,,,,,,,,,,
28,24694784,88088576,1739997184,260145152,,,,,,,,,,,,,,
33,24694784,85073920,2143629312,259489792,,,,,,,,,,,,,,
38,24674304,85073920,2536984576,259489792,,,,,,,,,,,,,,
43,24670208,85336064,2423324672,259489792,,,,,,,,,,,,,,
48,24801280,85336064,2293297152,259489792,,,,,,,,,,,,,,
53,24694784,85336064,2164969472,259489792,,,,,,,,,,,,,,
58,25432064,85336064,2103025664,259489792,,,,,,,,,,,,,,
63,25563136,85336064,1938829312,259489792,,,,,,,,,,,,,,
68,24702976,85336064,1595658240,259620864,,,,,,,,,,,,,,
73,25227264,85336064,1555922944,259620864,,,,,,,,,,,,,,
78,25456640,85336064,1507545088,238809088,,,,,,,,,,,,,,
83,24858624,85336064,1508069376,238809088,,,,,,,,,,,,,,
88,25645056,85336064,1508724736,238809088,,,,,,,,,,,,,,
93,24911872,85336064,1509380096,239464448,,,,,,,,,,,,,,
98,24891392,85336064,1525370880,240119808,,,,,,,,,,,,,,
103,24891392,85336064,1537691648,240119808,,,,,,,,,,,,,,
108,24694784,85336064,1537691648,240775168,,,,,,,,,,,,,,
113,25481216,85336064,1556303872,241430528,,,,,,,,,,,,,,
118,25743360,85336064,1556434944,241430528,,,,,,,,,,,,,,
123,25268224,85860352,1556434944,241430528,,,,,,,,,,,,,,
128,24604672,85860352,1565872128,241430528,,,,,,,,,,,,,,
133,24735744,85860352,1566396416,241430528,,,,,,,,,,,,,,
138,24715264,85860352,1602572288,241430528,,,,,,,,,,,,,,
143,25632768,85860352,1602572288,241430528,,,,,,,,,,,,,,
148,25706496,85860352,1564561408,241430528,,,,,,,,,,,,,,
153,25968640,65536000,1565085696,241430528,,,,,,,,,,,,,,
158,25485312,65536000,1566527488,241430528,,,,,,,,,,,,,,
163,24743936,65536000,1575571456,241430528,,,,,,,,,,,,,,
168,25501696,65536000,1575964672,241561600,,,,,,,,,,,,,,
173,25501696,65536000,1583960064,241561600,,,,,,,,,,,,,,
178,24641536,65536000,1591693312,241561600,,,,,,,,,,,,,,
183,25034752,65536000,1591693312,241561600,,,,,,,,,,,,,,
188,25210880,65536000,1597198336,241561600,,,,,,,,,,,,,,
193,24903680,65536000,1597853696,241561600,,,,,,,,,,,,,,
198,25427968,65536000,1605324800,152780800,,,,,,,,,,,,,,
203,25559040,65536000,1605324800,152780800,,,,,,,,,,,,,,
208,24489984,65536000,1605324800,153436160,,,,,,,,,,,,,,
213,25276416,66060288,1605324800,153436160,,,,,,,,,,,,,,
