Time,Enqueue Duration (s)
2,NaN
7,0.0000281
12,0.0000358
17,0.0000372
22,0.0000375
27,0.0000373
32,0.0000364
37,0.0000356
42,0.0000354
47,0.0000355
52,0.0000363
57,0.0000361
62,0.0000364
67,0.0000350
