Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
3,14.6,5.533333333333333,,,,,,,,,,,,,,,14.6,5.533333333333333,,,,,,,,,,,,,,
8,2.1333333333333333,2.3333333333333335,,,,,,,,,,,,,,,2.1333333333333333,2.3333333333333335,,,,,,,,,,,,,,
13,2.2666666666666666,2.3333333333333335,,,,,,,,,,,,,,,2.2666666666666666,2.3333333333333335,,,,,,,,,,,,,,
18,2.3333333333333335,2.0666666666666664,,,,,,,,,,,,,,,2.3333333333333335,2.0666666666666664,,,,,,,,,,,,,,
23,2.0666666666666664,2.0666666666666664,,,,,,,,,,,,,,,2.0666666666666664,2.0666666666666664,,,,,,,,,,,,,,
28,2.1333333333333333,2.3333333333333335,,,,,,,,,,,,,,,2.1333333333333333,2.3333333333333335,,,,,,,,,,,,,,
33,2.2666666666666666,2.3333333333333335,,,,,,,,,,,,,,,2.2666666666666666,2.3333333333333335,,,,,,,,,,,,,,
38,2.3333333333333335,2.0666666666666664,,,,,,,,,,,,,,,2.3333333333333335,2.0666666666666664,,,,,,,,,,,,,,
43,2.0666666666666664,2.0666666666666664,,,,,,,,,,,,,,,2.0666666666666664,2.0666666666666664,,,,,,,,,,,,,,
48,2.1333333333333333,2.3333333333333335,,,,,,,,,,,,,,,2.1333333333333333,2.3333333333333335,,,,,,,,,,,,,,
53,2.2666666666666666,2.3333333333333335,,,,,,,,,,,,,,,2.2666666666666666,2.3333333333333335,,,,,,,,,,,,,,
58,2.3333333333333335,2.0666666666666664,,,,,,,,,,,,,,,2.3333333333333335,2.0666666666666664,,,,,,,,,,,,,,
63,2.0666666666666664,2.0666666666666664,,,,,,,,,,,,,,,2.0666666666666664,2.0666666666666664,,,,,,,,,,,,,,
68,2.1333333333333333,2.3333333333333335,,,,,,,,,,,,,,,2.1333333333333333,2.3333333333333335,,,,,,,,,,,,,,
