Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
4,7.6,6.2,,,,,,,,,,,,,,,7.6,6.2,,,,,,,,,,,,,,
9,17,21.066666666666666,,,,,,,,,,,,,,,17,21.133333333333333,,,,,,,,,,,,,,
14,33.333333333333336,37.8,,,,,,,,,,,,,,,33.333333333333336,37.8,,,,,,,,,,,,,,
19,49.333333333333336,50.4,,,,,,,,,,,,,,,49.333333333333336,50.4,,,,,,,,,,,,,,
24,51.6,51.4,,,,,,,,,,,,,,,51.6,51.266666666666666,,,,,,,,,,,,,,
29,51.333333333333336,51.333333333333336,,,,,,,,,,,,,,,51.333333333333336,51.333333333333336,,,,,,,,,,,,,,
34,51.266666666666666,51.6,,,,,,,,,,,,,,,51.266666666666666,51.6,,,,,,,,,,,,,,
39,51.6,51.6,,,,,,,,,,,,,,,51.6,51.666666666666664,,,,,,,,,,,,,,
44,51.666666666666664,51.4,,,,,,,,,,,,,,,51.666666666666664,51.4,,,,,,,,,,,,,,
49,52.733333333333334,53.266666666666666,,,,,,,,,,,,,,,52.733333333333334,53.199999999999996,,,,,,,,,,,,,,
54,54.93333333333333,55.86666666666667,,,,,,,,,,,,,,,54.93333333333333,55.86666666666667,,,,,,,,,,,,,,
59,57.53333333333333,58.06666666666666,,,,,,,,,,,,,,,57.53333333333333,58.06666666666666,,,,,,,,,,,,,,
64,58.4,58.06666666666666,,,,,,,,,,,,,,,58.4,58.13333333333333,,,,,,,,,,,,,,
69,58.13333333333333,58.06666666666666,,,,,,,,,,,,,,,58.13333333333333,58,,,,,,,,,,,,,,
74,58,58.4,,,,,,,,,,,,,,,58,58.4,,,,,,,,,,,,,,
