Time,TPS (Received),TPS (Endorsed Successfully),TPS (Committed Successfully)
2,12.933333333333334,12.933333333333334,10.6
7,124.06666666666666,124.06666666666666,144.66666666666666
12,290.73333333333335,290.73333333333335,311.33333333333337
17,457.4,457.4,478
22,500,500,500
27,500,500,500
32,500,500,500
37,376.2,376.2,355.6
42,209.53333333333333,209.53333333333333,188.93333333333334
