Time,TPS (Received),TPS (Endorsed Successfully),TPS (Committed Successfully)
4,5.666666666666667,5.666666666666667,11.6
9,70.66666666666667,70.66666666666667,80.66666666666666
14,154,154,164
19,237.33333333333334,237.33333333333334,239.66666666666666
24,250,250,250
29,250,250,250
34,250,250,242.33333333333331
39,179.6,179.6,169.6
44,96.26666666666667,96.26666666666667,86.26666666666667
