Time,Cumulative (Received),Cumulative (Endorsed Successfully),Cumulative (Committed Successfully)
2,7,7,
7,175,175,230
12,426,426,480
17,675,675,730
22,926,926,980
27,1175,1175,1230
32,1426,1426,1480
37,1511,1511,1504
42,1511,1511,1504
