Time,Cumulative (Received),Cumulative (Endorsed Successfully),Cumulative (Committed Successfully)
2,9015,9015,9008
7,10876,10876,11498
12,13376,13376,13998
17,15876,15876,16498
22,18376,18376,18998
27,20876,20876,21498
32,23376,23376,23998
37,24019,24019,24012
42,24019,24019,24012
