Time,Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s)
2,0.000304,0.000335,,,,,,,,,,,,,,
7,0.000199,0.000228,,,,,,,,,,,,,,
12,0.000216,0.000229,,,,,,,,,,,,,,
17,0.000227,0.000234,,,,,,,,,,,,,,
22,0.000235,0.000229,,,,,,,,,,,,,,
27,0.000237,0.000236,,,,,,,,,,,,,,
32,0.000230,0.000229,,,,,,,,,,,,,,
37,0.000228,0.000234,,,,,,,,,,,,,,
42,0.000226,0.000218,,,,,,,,,,,,,,
