Time,Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s)
4,0.000231,0.000235,,,,,,,,,,,,,,
9,0.000225,0.000226,,,,,,,,,,,,,,
14,0.000233,0.000236,,,,,,,,,,,,,,
19,0.000238,0.000235,,,,,,,,,,,,,,
24,0.000246,0.000245,,,,,,,,,,,,,,
29,0.000249,0.000253,,,,,,,,,,,,,,
34,0.000261,0.000279,,,,,,,,,,,,,,
39,0.000267,0.000293,,,,,,,,,,,,,,
44,0.000283,0.000318,,,,,,,,,,,,,,
