Time,Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s)
2,0.000297,0.000296,,,,,,,,,,,,,,
7,0.000286,0.000279,,,,,,,,,,,,,,
12,0.000271,0.000271,,,,,,,,,,,,,,
17,0.000271,0.000271,,,,,,,,,,,,,,
22,0.000263,0.000271,,,,,,,,,,,,,,
27,0.000262,0.000271,,,,,,,,,,,,,,
32,0.000258,0.000272,,,,,,,,,,,,,,
37,0.000256,0.000268,,,,,,,,,,,,,,
42,0.000254,0.000270,,,,,,,,,,,,,,
