Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
4,22.2,8.533333333333333,,,,,,,8.4,8.733333333333333,,,,,,,22.2,8.533333333333333,,,,,,,8.4,8.733333333333333,,,,,,
9,7.3999999999999995,8.2,,,,,,,8.2,7.666666666666667,,,,,,,7.3999999999999995,8.2,,,,,,,8.2,7.666666666666667,,,,,,
14,8.2,7.3999999999999995,,,,,,,7.533333333333333,7.3999999999999995,,,,,,,8.2,7.3999999999999995,,,,,,,7.533333333333333,7.3999999999999995,,,,,,
19,7.3999999999999995,7.866666666666666,,,,,,,8.066666666666666,8.2,,,,,,,7.3999999999999995,7.866666666666666,,,,,,,8.066666666666666,8.2,,,,,,
24,8.2,7.733333333333333,,,,,,,7.3999999999999995,7.933333333333334,,,,,,,8.2,7.733333333333333,,,,,,,7.3999999999999995,7.933333333333334,,,,,,
29,7.3999999999999995,8.2,,,,,,,8.2,7.666666666666667,,,,,,,7.3999999999999995,8.2,,,,,,,8.2,7.666666666666667,,,,,,
34,8.2,7.3999999999999995,,,,,,,7.533333333333333,7.3999999999999995,,,,,,,8.2,7.3999999999999995,,,,,,,7.533333333333333,7.3999999999999995,,,,,,
39,7.3999999999999995,7.866666666666666,,,,,,,8.066666666666666,8.2,,,,,,,7.3999999999999995,7.866666666666666,,,,,,,8.066666666666666,8.2,,,,,,
44,8.2,7.733333333333333,,,,,,,7.3999999999999995,7.933333333333334,,,,,,,8.2,7.733333333333333,,,,,,,7.3999999999999995,7.933333333333334,,,,,,
49,7.3999999999999995,8.2,,,,,,,8.2,7.6,,,,,,,7.3999999999999995,8.2,,,,,,,8.2,7.6,,,,,,
