Time,Cumulative (Received),Cumulative (Endorsed Successfully),Cumulative (Committed Successfully)
4,1511,1511,1734
9,2571,2571,2874
14,3821,3821,4124
19,5071,5071,5374
24,6321,6321,6624
29,7571,7571,7874
34,8821,8821,8894
39,9015,9015,9008
44,9015,9015,9008
