Time,node_exporter:9100,orderer.dwntp.com:8443,peer0.org1.dwntp.com:9443,peer1.org1.dwntp.com:9443,peer10.org1.dwntp.com:9443,peer11.org1.dwntp.com:9443,peer12.org1.dwntp.com:9443,peer13.org1.dwntp.com:9443,peer14.org1.dwntp.com:9443,peer15.org1.dwntp.com:9443,peer2.org1.dwntp.com:9443,peer3.org1.dwntp.com:9443,peer4.org1.dwntp.com:9443,peer5.org1.dwntp.com:9443,peer6.org1.dwntp.com:9443,peer7.org1.dwntp.com:9443,peer8.org1.dwntp.com:9443,peer9.org1.dwntp.com:9443
2,24567808,142036992,178003968,173875200,178421760,176238592,177627136,187699200,176414720,190136320,176566272,178368512,179531776,184561664,178319360,176504832,185913344,174252032
7,24510464,142036992,178003968,173875200,178421760,176238592,177627136,187699200,176414720,190136320,176566272,178368512,179531776,184561664,179105792,176504832,185913344,174252032
12,24641536,142036992,178003968,173875200,178421760,176238592,177627136,187699200,176414720,190136320,176566272,178368512,179531776,184561664,179105792,176504832,185913344,174252032
17,24731648,142036992,178397184,173875200,178421760,176238592,177627136,187699200,176414720,176771072,167223296,178368512,179531776,184561664,179105792,176504832,185913344,174252032
22,24731648,142036992,178397184,173875200,178421760,176238592,177627136,187699200,176414720,176771072,167223296,178368512,179531776,184561664,179105792,176504832,185913344,174252032
27,25124864,142036992,178397184,166490112,178421760,176238592,177627136,187699200,176414720,176771072,167223296,178368512,179531776,184561664,179105792,176504832,185913344,174252032
32,24293376,142036992,178397184,166490112,178421760,178368512,177627136,187699200,176414720,176771072,167223296,178368512,179531776,184561664,179105792,176504832,185913344,174252032
37,24424448,113827840,178659328,173531136,178421760,179417088,177627136,187699200,177070080,185057280,170237952,180727808,181706752,184561664,184676352,181288960,188534784,174252032
42,24244224,113016832,188628992,178786304,180125696,183283712,179126272,188485632,179240960,191217664,191471616,183517184,183877632,192212992,190296064,185421824,190238720,177922048
47,24506368,123645952,190812160,192110592,184659968,186585088,183422976,187121664,177201152,195678208,189886464,189755392,181903360,192266240,192319488,191201280,189726720,182439936
52,24608768,139493376,204853248,192012288,190533632,196739072,186142720,194600960,194809856,209080320,196263936,197959680,198901760,200769536,192724992,198385664,197308416,186601472
57,24608768,181465088,226635776,218198016,205266944,207286272,203911168,212516864,207757312,241754112,203051008,217100288,217612288,216133632,213913600,222547968,222277632,195137536
62,24604672,163356672,243306496,228306944,226676736,231153664,235139072,230498304,223305728,235671552,235020288,229429248,228093952,230576128,228540416,226754560,246702080,227831808
67,24604672,150372352,261144576,216707072,248573952,231022592,234426368,235638784,221941760,226623488,237580288,216526848,219992064,236351488,221687808,226582528,246136832,229920768
72,24543232,139829248,229863424,208519168,222031872,227221504,226848768,234942464,199540736,228052992,218419200,207147008,204750848,211361792,215298048,219107328,219783168,227192832
77,24829952,110682112,214294528,213835776,208297984,220454912,215351296,218796032,211730432,217231360,209137664,206995456,205770752,216338432,209985536,210055168,229920768,206528512
82,24264704,114327552,216756224,216981504,214327296,221282304,219676672,219242496,211415040,219721728,215953408,207126528,208785408,216993792,214573056,212545536,230576128,218882048
87,24485888,114982912,216756224,217374720,214327296,221282304,218042368,219242496,212070400,219721728,215953408,207126528,208785408,216993792,214573056,213200896,230576128,216911872
92,24977408,115638272,216756224,217374720,214327296,221282304,218042368,219766784,212070400,219721728,215953408,207257600,208785408,216993792,214573056,213856256,230576128,216911872
97,24629248,115638272,217411584,217374720,214327296,218742784,218042368,220422144,212332544,219721728,216477696,207912960,208785408,216993792,214573056,214511616,230576128,217567232
102,25415680,115638272,217411584,217374720,214982656,218742784,218042368,220422144,212332544,219721728,216477696,207912960,208785408,216993792,214573056,214511616,230576128,217567232
107,24420352,115900416,217411584,217374720,208510976,218742784,218042368,220422144,195768320,219721728,216477696,207912960,208785408,217255936,214573056,214511616,230576128,217567232
112,24813568,115900416,217411584,217374720,208510976,218742784,218042368,220422144,195768320,213127168,216477696,207912960,208785408,212795392,214573056,214511616,230576128,217567232
117,24895488,115900416,217411584,217374720,208510976,218742784,218042368,220422144,195768320,213127168,216477696,207912960,208785408,212795392,214573056,214511616,230838272,217829376
122,24895488,116162560,217411584,217374720,208510976,218742784,218042368,220422144,195768320,213127168,216477696,208568320,208785408,212795392,214573056,214511616,220917760,217829376
127,24649728,116162560,218066944,217374720,208510976,218742784,218042368,220422144,195768320,213127168,216477696,208961536,208785408,212795392,214573056,214511616,220917760,218484736
