Time,node_exporter:9100,orderer.dwntp.com:8443,peer0.org1.dwntp.com:9443,peer1.org1.dwntp.com:9443,peer10.org1.dwntp.com:9443,peer11.org1.dwntp.com:9443,peer12.org1.dwntp.com:9443,peer13.org1.dwntp.com:9443,peer14.org1.dwntp.com:9443,peer15.org1.dwntp.com:9443,peer2.org1.dwntp.com:9443,peer3.org1.dwntp.com:9443,peer4.org1.dwntp.com:9443,peer5.org1.dwntp.com:9443,peer6.org1.dwntp.com:9443,peer7.org1.dwntp.com:9443,peer8.org1.dwntp.com:9443,peer9.org1.dwntp.com:9443
116,24690688,68870144,1634537472,217915392,191926272,199999488,219164672,205029376,188166144,215498752,223858688,221093888,197234688,216985600,222453760,222814208,212393984,203591680
121,25214976,69525504,1589288960,217915392,191926272,199999488,219164672,205029376,188166144,215498752,223858688,221093888,197234688,200937472,222453760,222814208,212393984,203591680
126,24559616,70180864,1589288960,197468160,192450560,199999488,219164672,205168640,188166144,215498752,223858688,221093888,197496832,200937472,222453760,222814208,212393984,203591680
131,24625152,70836224,1543372800,197468160,192450560,199999488,219164672,205168640,188821504,215498752,223858688,221093888,197496832,200937472,222453760,194617344,212393984,203853824
136,25018368,70836224,1516752896,197468160,193105920,199999488,202948608,205168640,188821504,215498752,223858688,221093888,197496832,200937472,197754880,194617344,212393984,203853824
141,24817664,71360512,1504940032,197468160,193105920,200134656,202948608,205168640,188821504,215498752,223858688,221093888,197496832,200937472,197754880,194617344,212393984,203853824
146,25210880,71360512,1479434240,197468160,193761280,200134656,202948608,198905856,188821504,215498752,223858688,221093888,197496832,200937472,197754880,194617344,212393984,203853824
151,25473024,71360512,1476534272,197468160,193761280,200134656,202948608,198905856,188821504,215498752,223858688,221093888,197496832,200937472,197754880,194617344,191279104,203853824
156,24330240,71360512,1438674944,197468160,193761280,200134656,202948608,198905856,188821504,215498752,206274560,221093888,197496832,201199616,197754880,194617344,191279104,203853824
161,24793088,71360512,1439330304,197468160,193925120,200134656,202948608,198905856,188960768,203517952,206274560,221093888,197496832,201199616,199962624,194617344,191279104,203853824
166,24686592,71360512,1439330304,197468160,193925120,197988352,202948608,198905856,188960768,203517952,206274560,201326592,193269760,201990144,199962624,195272704,191279104,203853824
171,24948736,71360512,1439330304,197730304,193925120,197988352,202948608,198905856,188960768,203517952,206274560,201326592,193269760,201990144,199962624,195272704,191279104,203853824
176,24948736,71360512,1440116736,197730304,191188992,197988352,202948608,198905856,188960768,203517952,206274560,201326592,193269760,201990144,199962624,195928064,191279104,194326528
181,24453120,71360512,1511600128,197898240,191188992,197988352,202948608,198905856,187871232,203517952,206274560,201326592,193269760,201990144,200617984,195928064,191279104,194326528
186,25186304,71360512,1511731200,197898240,191188992,197988352,202948608,198905856,187871232,203517952,206274560,201326592,193269760,201990144,201273344,195928064,191279104,194326528
191,25186304,72204288,1476472832,197898240,191188992,197988352,202948608,198905856,187871232,203517952,206274560,201326592,193269760,201990144,201273344,195928064,191279104,194326528
196,24420352,72204288,1477271552,197898240,191188992,197988352,202948608,198905856,187871232,204042240,206274560,201326592,193794048,201990144,201273344,195928064,191279104,194326528
201,24662016,72204288,1477271552,197898240,191188992,198250496,202948608,199168000,187871232,204697600,206274560,201326592,193794048,201990144,201273344,195928064,191279104,194850816
206,24662016,72204288,1477271552,197898240,191844352,198512640,202948608,199168000,187871232,204697600,206274560,201326592,193794048,201990144,201273344,195928064,191279104,194850816
211,24301568,72204288,1477664768,197898240,191844352,198512640,203096064,199168000,187871232,205352960,206274560,201326592,193794048,201428992,201273344,195928064,191279104,195506176
216,24608768,72204288,1492475904,197898240,191844352,198512640,203096064,199168000,187871232,205352960,206274560,201326592,193794048,201428992,201273344,195928064,191279104,195506176
221,24739840,72204288,1492606976,195948544,191844352,198512640,203096064,199168000,187871232,205352960,206274560,201326592,194056192,201428992,201273344,195104768,191279104,195506176
226,24625152,72204288,1470021632,195948544,191844352,199168000,199823360,199168000,187871232,205352960,206274560,201326592,194056192,201428992,196399104,195104768,191279104,196030464
231,24625152,72204288,1470824448,195948544,191844352,199168000,199823360,199168000,188395520,205352960,206274560,201326592,194056192,201428992,196399104,195104768,191430656,196030464
236,24346624,60239872,1471004672,195948544,192499712,199168000,199823360,199168000,188395520,205352960,206274560,201326592,194056192,201428992,196399104,195104768,191430656,196030464
241,24236032,60370944,1471266816,195948544,192499712,199168000,200478720,199168000,188395520,205352960,206274560,201326592,194056192,201428992,196399104,195104768,191430656,196030464
246,24498176,60370944,1474412544,195948544,193024000,198352896,200478720,199168000,188395520,205352960,206274560,201326592,194056192,201428992,196399104,195895296,191430656,196030464
251,24555520,60370944,1475067904,196608000,193155072,198352896,200478720,199168000,188395520,203780096,206274560,201326592,194056192,201428992,196399104,195895296,191430656,196030464
256,24686592,60370944,1475067904,197263360,191520768,198352896,200478720,199168000,188919808,203780096,206405632,201326592,194056192,201428992,196399104,195895296,191430656,196030464
261,24924160,60370944,1476640768,197263360,191520768,198352896,200478720,199168000,188919808,204304384,206405632,201326592,193339392,201428992,196399104,196550656,191430656,196030464
266,25055232,60370944,1502593024,197263360,191520768,198352896,201134080,199168000,188919808,204304384,206405632,199757824,193339392,201596928,196399104,197206016,191430656,194154496
271,25149440,60502016,1538113536,197918720,191520768,198352896,201134080,199168000,188919808,204959744,206405632,199757824,193339392,201596928,196399104,197206016,191430656,194154496
276,24739840,60633088,1559478272,197918720,191520768,198352896,201134080,199168000,188919808,204959744,206405632,199757824,193339392,201596928,196399104,197206016,191430656,194154496
281,25133056,60633088,1560002560,197918720,191520768,198352896,201134080,199168000,188919808,204959744,206405632,199757824,193339392,201744384,196399104,197206016,191430656,194154496
286,24653824,60792832,1563541504,197918720,191520768,198500352,201134080,199168000,188919808,204959744,206405632,199901184,193339392,201744384,196399104,197206016,191430656,194154496
291,25403392,60792832,1563541504,197918720,191520768,198500352,201658368,199168000,188919808,204959744,206405632,200556544,193339392,201744384,196399104,197206016,191430656,194154496
296,24739840,60792832,1563672576,197918720,191520768,198500352,202313728,199168000,189706240,204959744,206405632,200556544,193339392,201744384,196399104,197206016,191430656,194154496
301,24813568,60792832,1589100544,197918720,191520768,198500352,202969088,199168000,189865984,204959744,206405632,200556544,193339392,202399744,196399104,197206016,191430656,194154496
306,24518656,60792832,1589755904,197918720,191520768,198631424,202969088,199168000,189865984,204959744,206405632,200556544,193339392,202399744,196923392,197206016,191430656,194154496
311,24518656,60792832,1591328768,196648960,191520768,198631424,200015872,199168000,189865984,204959744,206405632,201211904,193339392,202399744,196923392,197206016,191430656,194154496
316,24494080,60792832,1613352960,196648960,191520768,198631424,200015872,199168000,189865984,204959744,206405632,201211904,193339392,202399744,196595712,197206016,191430656,194154496
321,24494080,61448192,1613500416,196648960,191520768,198631424,200015872,199168000,190521344,205615104,206405632,201867264,193339392,202399744,196595712,197206016,191430656,194809856
326,24928256,62234624,1633685504,196648960,191520768,198631424,200015872,199168000,190521344,205615104,206405632,201867264,193339392,202399744,196595712,197206016,191430656,195465216
331,24662016,62234624,1651249152,196648960,191520768,198631424,200015872,199168000,190521344,203816960,206536704,201867264,193495040,202399744,196595712,197206016,191430656,195465216
336,25317376,62234624,1659375616,196648960,191520768,198762496,200015872,199168000,190521344,203816960,206536704,201867264,193495040,202399744,196595712,197206016,191430656,195465216
341,24436736,64634880,1725566976,196648960,191520768,198762496,200015872,199168000,190521344,203816960,206536704,203059200,193495040,202399744,196595712,197206016,191430656,195465216
346,24829952,64790528,,198094848,192901120,200491008,202526720,200175616,192385024,205434880,208060416,204197888,194998272,203829248,197947392,198778880,192696320,196538368
351,24571904,64790528,,198094848,193048576,200491008,202526720,200814592,193040384,205434880,208211968,202207232,194998272,203829248,197947392,198778880,192696320,196886528
356,24702976,64503808,,198094848,193048576,200491008,202526720,200814592,193040384,205434880,208211968,202207232,195129344,203829248,197947392,198778880,192696320,196886528
361,24420352,64503808,,200339456,193048576,202928128,202526720,200814592,195244032,207867904,210542592,204550144,197582848,206323712,200503296,201166848,195018752,196886528
366,25468928,64503808,,200339456,195387392,202928128,205131776,203296768,195244032,208052224,210681856,204550144,197582848,206323712,200503296,201166848,195018752,199196672
371,25468928,64503808,,200994816,195387392,202928128,205131776,203296768,195391488,208445440,210681856,204550144,197582848,206979072,200503296,201166848,195674112,199196672
376,24711168,64503808,,200994816,195387392,202928128,205131776,203296768,195391488,208445440,210681856,204550144,197582848,206979072,200503296,201166848,196198400,199196672
381,25485312,64503808,,200994816,195387392,202928128,205131776,203296768,195391488,208445440,210681856,204550144,197582848,206979072,200503296,201166848,196198400,199196672
386,25747456,64634880,,200994816,195387392,202928128,205131776,203296768,195391488,208445440,210681856,204550144,197582848,206979072,200503296,201166848,196198400,199196672
391,24780800,64765952,,200994816,195387392,203583488,205656064,203296768,195391488,208445440,210681856,204550144,197582848,207634432,200658944,191725568,196198400,199196672
