Time,orderer.dwntp.com:8443,peer0.org1.dwntp.com:9443,peer1.org1.dwntp.com:9443,peer10.org1.dwntp.com:9443,peer11.org1.dwntp.com:9443,peer12.org1.dwntp.com:9443,peer13.org1.dwntp.com:9443,peer14.org1.dwntp.com:9443,peer15.org1.dwntp.com:9443,peer2.org1.dwntp.com:9443,peer3.org1.dwntp.com:9443,peer4.org1.dwntp.com:9443,peer5.org1.dwntp.com:9443,peer6.org1.dwntp.com:9443,peer7.org1.dwntp.com:9443,peer8.org1.dwntp.com:9443,peer9.org1.dwntp.com:9443
2,992,905,905,,,,,,,,,,,,,,
7,1242,1090,1154,,,,,,,,,,,,,,
12,1492,1340,1404,,,,,,,,,,,,,,
17,1742,1590,1654,,,,,,,,,,,,,,
22,1992,1840,1904,,,,,,,,,,,,,,
27,2242,2090,2154,,,,,,,,,,,,,,
32,2405,2340,2404,,,,,,,,,,,,,,
37,2406,2406,2406,,,,,,,,,,,,,,
42,2406,2406,2406,,,,,,,,,,,,,,
