Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
160,46.8,36.6,,,,,,,58.5,42.5,,,,,,,46.8,36.6,,,,,,,58.5,42.5,,,,,,
165,97.7,85.4,,,,,,,110,92.9,,,,,,,97.7,85.5,,,,,,,110,92.9,,,,,,
170,144,135,,,,,,,153,139,,,,,,,144,135,,,,,,,153,139,,,,,,
175,161,158,,,,,,,160,161,,,,,,,161,158,,,,,,,160,161,,,,,,
180,160,161,,,,,,,159,161,,,,,,,160,161,,,,,,,159,160,,,,,,
185,155,158,,,,,,,153,157,,,,,,,155,158,,,,,,,153,157,,,,,,
190,122,133,,,,,,,111,126,,,,,,,122,133,,,,,,,111,126,,,,,,
195,72.6,83.2,,,,,,,60.2,77.2,,,,,,,72.6,83.3,,,,,,,60.2,77.3,,,,,,
200,25.8,35.4,,,,,,,16.5,29.7,,,,,,,25.8,35.6,,,,,,,16.5,29.9,,,,,,
205,8.73,9.80,,,,,,,8.93,9.07,,,,,,,8.87,9.80,,,,,,,8.93,9.07,,,,,,
210,7.93,8.80,,,,,,,8.20,7.40,,,,,,,7.93,8.73,,,,,,,8.20,7.40,,,,,,
215,18,12.8,,,,,,,23,15.8,,,,,,,18,12.8,,,,,,,23,15.8,,,,,,
220,48.2,40.4,,,,,,,58.1,45.3,,,,,,,48.2,40.3,,,,,,,58.1,45.3,,,,,,
225,96.1,84.2,,,,,,,108,91.3,,,,,,,95.9,84.2,,,,,,,108,91.5,,,,,,
230,136,128,,,,,,,141,132,,,,,,,136,128,,,,,,,141,132,,,,,,
235,154,150,,,,,,,154,153,,,,,,,154,150,,,,,,,154,153,,,,,,
240,154,155,,,,,,,154,155,,,,,,,154,155,,,,,,,154,155,,,,,,
245,154,154,,,,,,,155,155,,,,,,,154,154,,,,,,,155,155,,,,,,
250,155,155,,,,,,,156,154,,,,,,,155,155,,,,,,,155,154,,,,,,
255,156,155,,,,,,,156,156,,,,,,,156,155,,,,,,,156,156,,,,,,
260,158,158,,,,,,,159,159,,,,,,,158,158,,,,,,,159,159,,,,,,
265,164,162,,,,,,,166,164,,,,,,,164,162,,,,,,,166,163,,,,,,
270,169,168,,,,,,,171,168,,,,,,,169,168,,,,,,,171,168,,,,,,
275,173,171,,,,,,,172,173,,,,,,,173,171,,,,,,,172,172,,,,,,
280,172,173,,,,,,,172,173,,,,,,,173,173,,,,,,,172,173,,,,,,
285,173,173,,,,,,,173,173,,,,,,,173,173,,,,,,,173,173,,,,,,
290,173,174,,,,,,,174,172,,,,,,,173,173,,,,,,,174,172,,,,,,
295,174,172,,,,,,,173,174,,,,,,,174,172,,,,,,,173,174,,,,,,
300,175,175,,,,,,,176,176,,,,,,,175,175,,,,,,,176,176,,,,,,
305,181,179,,,,,,,183,181,,,,,,,181,179,,,,,,,184,180,,,,,,
310,188,188,,,,,,,190,187,,,,,,,188,188,,,,,,,190,187,,,,,,
315,194,192,,,,,,,194,194,,,,,,,194,192,,,,,,,194,194,,,,,,
320,195,196,,,,,,,195,196,,,,,,,196,196,,,,,,,195,196,,,,,,
325,196,195,,,,,,,197,196,,,,,,,196,195,,,,,,,197,196,,,,,,
330,196,196,,,,,,,197,195,,,,,,,196,196,,,,,,,196,195,,,,,,
335,197,195,,,,,,,196,197,,,,,,,196,195,,,,,,,196,197,,,,,,
340,205,203,,,,,,,209,204,,,,,,,205,203,,,,,,,209,204,,,,,,
345,228,222,,,,,,,236,226,,,,,,,228,222,,,,,,,236,225,,,,,,
350,262,254,,,,,,,270,258,,,,,,,262,254,,,,,,,271,258,,,,,,
355,289,282,,,,,,,290,287,,,,,,,287,282,,,,,,,291,287,,,,,,
360,301,299,,,,,,,300,300,,,,,,,300,299,,,,,,,301,301,,,,,,
365,303,303,,,,,,,302,303,,,,,,,302,302,,,,,,,302,303,,,,,,
370,304,303,,,,,,,303,301,,,,,,,302,303,,,,,,,303,302,,,,,,
375,305,302,,,,,,,303,304,,,,,,,303,303,,,,,,,303,304,,,,,,
380,305,304,,,,,,,303,303,,,,,,,303,304,,,,,,,303,304,,,,,,
385,304,303,,,,,,,305,304,,,,,,,303,304,,,,,,,305,304,,,,,,
390,304,303,,,,,,,304,303,,,,,,,303,304,,,,,,,305,303,,,,,,
395,305,302,,,,,,,303,305,,,,,,,304,303,,,,,,,304,304,,,,,,
400,305,304,,,,,,,302,305,,,,,,,304,305,,,,,,,303,304,,,,,,
405,305,303,,,,,,,303,305,,,,,,,303,304,,,,,,,304,304,,,,,,
410,306,303,,,,,,,304,303,,,,,,,303,304,,,,,,,305,303,,,,,,
415,307,302,,,,,,,304,303,,,,,,,303,304,,,,,,,304,304,,,,,,
420,306,305,,,,,,,303,303,,,,,,,303,305,,,,,,,303,304,,,,,,
425,306,303,,,,,,,304,303,,,,,,,303,304,,,,,,,305,305,,,,,,
430,306,305,,,,,,,304,303,,,,,,,304,304,,,,,,,305,304,,,,,,
435,306,303,,,,,,,303,306,,,,,,,305,303,,,,,,,304,305,,,,,,
440,305,304,,,,,,,302,304,,,,,,,303,305,,,,,,,303,304,,,,,,
445,304,301,,,,,,,303,304,,,,,,,302,304,,,,,,,303,303,,,,,,
450,304,302,,,,,,,303,302,,,,,,,302,304,,,,,,,303,302,,,,,,
455,305,301,,,,,,,302,303,,,,,,,303,302,,,,,,,302,302,,,,,,
460,305,302,,,,,,,301,300,,,,,,,302,303,,,,,,,301,302,,,,,,
465,305,302,,,,,,,303,301,,,,,,,302,303,,,,,,,304,302,,,,,,
470,305,305,,,,,,,303,301,,,,,,,302,304,,,,,,,305,303,,,,,,
475,306,304,,,,,,,304,304,,,,,,,304,304,,,,,,,305,304,,,,,,
480,307,306,,,,,,,304,305,,,,,,,304,307,,,,,,,305,306,,,,,,
485,305,305,,,,,,,304,305,,,,,,,304,306,,,,,,,305,305,,,,,,
490,305,303,,,,,,,302,302,,,,,,,302,304,,,,,,,303,303,,,,,,
495,305,301,,,,,,,301,302,,,,,,,302,302,,,,,,,302,303,,,,,,
500,304,303,,,,,,,301,302,,,,,,,302,303,,,,,,,302,303,,,,,,
505,305,305,,,,,,,303,304,,,,,,,304,304,,,,,,,304,304,,,,,,
510,305,304,,,,,,,303,301,,,,,,,302,304,,,,,,,304,303,,,,,,
515,292,295,,,,,,,281,292,,,,,,,290,295,,,,,,,282,294,,,,,,
520,250,261,,,,,,,230,252,,,,,,,248,261,,,,,,,231,254,,,,,,
525,156,179,,,,,,,133,165,,,,,,,156,179,,,,,,,134,166,,,,,,
530,71.9,90.2,,,,,,,57.2,77.7,,,,,,,71.9,89.9,,,,,,,57.2,77.6,,,,,,
535,14.6,25.3,,,,,,,8.80,19.2,,,,,,,14.6,25.3,,,,,,,8.80,19.3,,,,,,
540,56.4,38.2,,,,,,,74.5,49.1,,,,,,,56.5,38.3,,,,,,,74.3,49.2,,,,,,
545,148,125,,,,,,,172,139,,,,,,,148,125,,,,,,,172,139,,,,,,
550,212,204,,,,,,,213,210,,,,,,,212,204,,,,,,,213,210,,,,,,
555,165,183,,,,,,,146,173,,,,,,,165,183,,,,,,,146,173,,,,,,
560,72.2,96.6,,,,,,,49.2,81.7,,,,,,,72.3,96.1,,,,,,,49.1,82.1,,,,,,
565,8.73,17,,,,,,,8.93,10.2,,,,,,,8.87,17,,,,,,,8.93,10.1,,,,,,
570,7.93,8.73,,,,,,,8.20,7.40,,,,,,,7.93,8.73,,,,,,,8.20,7.40,,,,,,
575,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.20,7.40,,,,,,,7.40,8.20,,,,,,
580,7.40,8.20,,,,,,,7.47,8,,,,,,,7.40,8.20,,,,,,,7.47,8,,,,,,
585,7.67,7.40,,,,,,,8.13,7.60,,,,,,,7.67,7.40,,,,,,,8.13,7.60,,,,,,
590,7.93,8.20,,,,,,,8.20,7.40,,,,,,,7.93,8.20,,,,,,,8.20,7.40,,,,,,
595,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.27,7.33,,,,,,,7.40,8.20,,,,,,
600,7.40,8.20,,,,,,,7.47,8,,,,,,,7.47,8.13,,,,,,,7.47,8,,,,,,
605,7.67,7.40,,,,,,,8.13,7.60,,,,,,,7.73,7.33,,,,,,,8.13,7.60,,,,,,
610,7.93,8.20,,,,,,,8.20,7.40,,,,,,,7.93,8.20,,,,,,,8.20,7.40,,,,,,
615,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.20,7.40,,,,,,,7.40,8.20,,,,,,
620,7.40,8.20,,,,,,,7.47,8,,,,,,,7.40,8.20,,,,,,,7.47,8,,,,,,
625,7.67,7.40,,,,,,,8.13,7.53,,,,,,,7.67,7.40,,,,,,,8.13,7.53,,,,,,
630,7.93,8.20,,,,,,,8.20,7.40,,,,,,,7.93,8.20,,,,,,,8.20,7.40,,,,,,
635,8.20,7.47,,,,,,,7.40,8.20,,,,,,,8.20,7.47,,,,,,,7.40,8.20,,,,,,
640,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.47,8.07,,,,,,
645,7.67,7.40,,,,,,,8.13,7.53,,,,,,,7.67,7.40,,,,,,,8.13,7.53,,,,,,
650,7.93,8.13,,,,,,,8.20,7.40,,,,,,,8,8.13,,,,,,,8.20,7.33,,,,,,
655,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.27,7.40,,,,,,,7.40,8.13,,,,,,
660,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.47,8.20,,,,,,,7.47,8,,,,,,
665,7.67,7.40,,,,,,,8.13,7.53,,,,,,,7.67,7.40,,,,,,,8.13,7.53,,,,,,
670,7.93,8.20,,,,,,,8.20,7.40,,,,,,,7.93,8.20,,,,,,,8.20,7.40,,,,,,
675,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.20,7.40,,,,,,,7.40,8.20,,,,,,
680,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.47,8.07,,,,,,
685,7.67,7.40,,,,,,,8.13,7.53,,,,,,,7.67,7.40,,,,,,,8.13,7.53,,,,,,
690,7.93,8.20,,,,,,,8.20,7.40,,,,,,,8,8.20,,,,,,,8.20,7.33,,,,,,
695,8.20,7.47,,,,,,,7.40,8.20,,,,,,,8.27,7.47,,,,,,,7.40,8.13,,,,,,
700,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.47,8.20,,,,,,,7.47,8,,,,,,
705,7.67,7.40,,,,,,,8.13,7.53,,,,,,,7.67,7.40,,,,,,,8.07,7.60,,,,,,
710,7.93,8.13,,,,,,,8.20,7.40,,,,,,,7.93,8.13,,,,,,,8.13,7.47,,,,,,
715,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.20,7.47,,,,,,,7.33,8.27,,,,,,
720,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.47,8.07,,,,,,
725,7.67,7.40,,,,,,,8.13,7.53,,,,,,,7.67,7.40,,,,,,,8.13,7.53,,,,,,
730,7.93,8.20,,,,,,,8.20,7.40,,,,,,,7.93,8.13,,,,,,,8.20,7.40,,,,,,
735,8.20,7.47,,,,,,,7.40,8.20,,,,,,,8.20,7.47,,,,,,,7.40,8.20,,,,,,
740,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.47,8.07,,,,,,
745,7.67,7.40,,,,,,,8.13,7.53,,,,,,,7.67,7.40,,,,,,,8.13,7.53,,,,,,
750,7.87,8.13,,,,,,,8.20,7.40,,,,,,,7.87,8.13,,,,,,,8.20,7.40,,,,,,
755,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.20,7.47,,,,,,,7.40,8.20,,,,,,
760,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.47,8.07,,,,,,
765,7.73,7.40,,,,,,,8.13,7.53,,,,,,,7.73,7.40,,,,,,,8.13,7.53,,,,,,
770,7.87,8.20,,,,,,,8.20,7.40,,,,,,,7.87,8.13,,,,,,,8.20,7.40,,,,,,
775,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.20,7.40,,,,,,,7.40,8.20,,,,,,
780,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.47,8.07,,,,,,
785,7.73,7.40,,,,,,,8.13,7.53,,,,,,,7.73,7.40,,,,,,,8.13,7.53,,,,,,
790,7.87,8.20,,,,,,,8.20,7.40,,,,,,,7.87,8.20,,,,,,,8.20,7.40,,,,,,
795,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.20,7.40,,,,,,,7.40,8.20,,,,,,
800,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.47,8.07,,,,,,
805,7.73,7.40,,,,,,,8.13,7.53,,,,,,,7.73,7.40,,,,,,,8.13,7.53,,,,,,
810,7.87,8.20,,,,,,,8.20,7.40,,,,,,,7.87,8.20,,,,,,,8.20,7.40,,,,,,
815,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.20,7.40,,,,,,,7.40,8.20,,,,,,
820,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.47,8.07,,,,,,
825,7.73,7.40,,,,,,,8.13,7.53,,,,,,,7.73,7.40,,,,,,,8.13,7.53,,,,,,
830,7.87,8.20,,,,,,,8.20,7.40,,,,,,,7.87,8.20,,,,,,,8.20,7.40,,,,,,
835,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.20,7.40,,,,,,,7.40,8.20,,,,,,
840,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.47,8.07,,,,,,
845,7.73,7.40,,,,,,,8.13,7.53,,,,,,,7.73,7.40,,,,,,,8.13,7.53,,,,,,
850,7.87,8.20,,,,,,,8.20,7.40,,,,,,,7.87,8.20,,,,,,,8.20,7.40,,,,,,
855,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.20,7.40,,,,,,,7.40,8.20,,,,,,
860,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.47,8.07,,,,,,
865,7.73,7.40,,,,,,,8.13,7.53,,,,,,,7.73,7.40,,,,,,,8.13,7.53,,,,,,
870,7.87,8.20,,,,,,,8.20,7.40,,,,,,,7.87,8.20,,,,,,,8.20,7.40,,,,,,
875,8.20,7.47,,,,,,,7.40,8.20,,,,,,,8.20,7.47,,,,,,,7.40,8.20,,,,,,
880,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.47,8.07,,,,,,
885,7.73,7.40,,,,,,,8.13,7.53,,,,,,,7.73,7.40,,,,,,,7.93,7.53,,,,,,
890,7.87,8.13,,,,,,,8.20,7.40,,,,,,,7.87,8.13,,,,,,,8.20,7.40,,,,,,
895,8.20,7.47,,,,,,,7.40,8.20,,,,,,,8.20,7.47,,,,,,,7.40,8.20,,,,,,
900,7.40,8.20,,,,,,,7.47,8.07,,,,,,,7.40,8.20,,,,,,,7.67,8.07,,,,,,
905,7.73,7.40,,,,,,,7.93,7.53,,,,,,,7.73,7.40,,,,,,,7.93,7.53,,,,,,
910,7.87,8.13,,,,,,,8.20,7.40,,,,,,,7.87,8.13,,,,,,,8.20,7.40,,,,,,
915,8.20,7.40,,,,,,,7.40,8.20,,,,,,,8.20,7.40,,,,,,,7.40,8.20,,,,,,
920,7.40,8.20,,,,,,,7.67,8.07,,,,,,,7.40,8.20,,,,,,,7.67,8.07,,,,,,
925,5.32,5.37,,,,,,,6.29,5.65,,,,,,,5.32,5.37,,,,,,,6.29,5.65,,,,,,
930,3.29,3.95,,,,,,,5.01,3.13,,,,,,,3.29,3.95,,,,,,,5.01,3.13,,,,,,
935,0.467,0.0667,,,,,,,0.467,0.0667,,,,,,,0.467,0.0667,,,,,,,0.467,0.0667,,,,,,
