Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
2,16.066666666666666,15.133333333333333,,,,,,,14.466666666666667,14.2,14.2,16.133333333333333,14.933333333333334,14.533333333333333,,,15.799999999999999,15.6,,,,,,,13.799999999999999,14,15.133333333333333,16.4,15.4,14.4,,
7,12.4,12.4,,,,,,,12.666666666666666,12.2,12.6,12.933333333333334,12.666666666666666,11.666666666666666,,,11.4,12.333333333333334,,,,,,,12.466666666666667,12.6,12.866666666666667,13.333333333333334,12.666666666666666,11.666666666666666,,
12,10.466666666666667,10.8,,,,,,,10.466666666666667,10.133333333333333,10.333333333333334,11.133333333333333,10.8,11,,,9.933333333333334,10.933333333333334,,,,,,,10,10.533333333333333,10.2,11.6,11.133333333333333,10.666666666666666,,
17,10.733333333333333,10.4,,,,,,,11.466666666666667,14.133333333333333,13.2,10.533333333333333,10.6,10.4,,,10.6,10.733333333333333,,,,,,,10.866666666666667,15.2,13,10.533333333333333,11.133333333333333,9.933333333333334,,
22,19.266666666666666,23.466666666666665,,,,,,,21.8,27.733333333333334,26.53333333333333,19.8,22.733333333333334,25.866666666666667,,,19.333333333333332,22.733333333333334,,,,,,,21.6,27.53333333333333,27,19.266666666666666,22.933333333333334,26.866666666666667,,
27,36.52602812770779,42.266666666666666,,,,,,,41.46666666666667,51.266666666666666,48.8,37.93333333333333,41.733333333333334,45.46666666666667,,,37.12590815170299,42.53333333333333,,,,,,,42.2,50.333333333333336,48.8,36.46666666666667,42.2,44.6,,
32,63.06666666666666,69.33333333333333,,,,,,,66.73333333333333,73.73333333333333,72.66666666666667,64.33333333333333,68.46666666666667,72.66666666666667,,,64.53333333333333,70.6,,,,,,,66.6,72.93333333333334,71.73333333333333,65.26666666666667,68.73333333333333,71.26666666666667,,
37,80.93333333333334,83,,,,,,,83.2,88.6,88,81.73333333333333,83.33333333333333,84,,,81.4,85.8,,,,,,,80.8,88.2,85.93333333333334,84.26666666666667,83.4,81.86666666666666,,
42,89.95132359805295,92.26666666666667,,,,,,,89.93333333333334,91.93333333333334,92.33333333333333,90.86666666666666,91.93333333333334,91.8,,,90.28472361138896,95.73333333333333,,,,,,,87.4,92.93333333333334,90.73333333333333,94.8,90.4,90.93333333333334,,
47,90.4,92.86666666666666,,,,,,,92.06666666666666,90.53333333333333,91.46666666666667,92.66666666666667,92.53333333333333,91.2,,,89.4,95.66666666666667,,,,,,,88.86666666666666,89.53333333333333,90.13333333333333,95.6,90.6,92,,
52,84.26666666666667,82.73333333333333,,,,,,,81.46666666666667,75.6,76.2,84.86666666666666,81.26666666666667,79.4,,,83.6,83.13333333333333,,,,,,,80.46666666666667,75.2,75.6,87.93333333333334,81.93333333333334,78.33333333333333,,
57,69.46666666666667,64,,,,,,,66.33333333333333,57.13333333333333,58.46666666666667,68.86666666666666,63.46666666666667,59.733333333333334,,,69.2,62.93333333333333,,,,,,,65.06666666666666,56.06666666666666,57.53333333333333,71.06666666666666,64.93333333333334,59.333333333333336,,
62,45.6,39.53333333333333,,,,,,,39.733333333333334,33.666666666666664,34.333333333333336,43.8,38.666666666666664,37,,,45.13333333333333,37.8,,,,,,,40.2,34.06666666666666,34.4,45.733333333333334,40.666666666666664,35.666666666666664,,
67,26.933333333333334,23.6,,,,,,,25,20.333333333333332,20.733333333333334,26.53333333333333,23.866666666666667,21.866666666666667,,,26.933333333333334,23.53333333333333,,,,,,,24.666666666666668,20.4,20.733333333333334,27.2,24.2,21.466666666666665,,
72,15.6,14.066666666666666,,,,,,,13.533333333333333,12.466666666666667,11.466666666666667,15.2,13.866666666666667,14.533333333333333,,,14.799999999999999,13.933333333333334,,,,,,,12.733333333333333,12,11.933333333333334,16.266666666666666,14.133333333333333,14.733333333333333,,
77,12.4,11,,,,,,,12.466666666666667,11.133333333333333,10.333333333333334,12.266666666666666,12.266666666666666,10.533333333333333,,,12.666666666666666,11.2,,,,,,,11.933333333333334,10.6,10.2,11.933333333333334,12.6,10.733333333333333,,
82,10.733333333333333,10.466666666666667,,,,,,,10.133333333333333,10.333333333333334,10,10.8,11.533333333333333,11.6,,,11.266666666666666,10.666666666666666,,,,,,,10.133333333333333,10,9.933333333333334,10.2,11.733333333333333,11.933333333333334,,
87,11,10.133333333333333,,,,,,,11.266666666666666,10.533333333333333,10.733333333333333,10.933333333333334,11.666666666666666,10.933333333333334,,,11.333333333333334,10.4,,,,,,,11.4,10.666666666666666,10.533333333333333,10.333333333333334,11.933333333333334,10.8,,
