Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
0,10.133333333333333,11.066666666666666,,,,,,,10.733333333333333,10.266666666666666,10.4,10.4,10.8,11.866666666666667,,,10.133333333333333,11,,,,,,,10.466666666666667,10.133333333333333,11,9.8,10.666666666666666,11.6,,
5,10.533333333333333,10.333333333333334,,,,,,,11.533333333333333,11.6,10.866666666666667,10.8,10.8,10.933333333333334,,,10.2,10.6,,,,,,,10.933333333333334,11.2,11.333333333333334,11.133333333333333,10.333333333333334,11.266666666666666,,
10,11.066666666666666,11,,,,,,,10.4,11.066666666666666,10.466666666666667,10.666666666666666,10.333333333333334,11.133333333333333,,,11.133333333333333,11.066666666666666,,,,,,,9.666666666666666,10.466666666666667,10.666666666666666,11.133333333333333,10.133333333333333,11.266666666666666,,
15,17.866666666666667,23.466666666666665,,,,,,,21.2,37.13333333333333,34.93333333333333,18.066666666666666,23,28.266666666666666,,,17.733333333333334,24.466666666666665,,,,,,,21.066666666666666,36.06666666666666,35.13333333333333,17.933333333333334,22.8,29.933333333333334,,
20,54.666666666666664,67.4,,,,,,,63.266666666666666,81.86666666666666,79.8,56.8,66.6,74.93333333333334,,,55.53333333333333,69.2,,,,,,,63.666666666666664,82.53333333333333,78.86666666666666,53.53333333333333,65.2,76.53333333333333,,
25,102.4,114.53333333333333,,,,,,,112.73333333333333,130.13333333333333,127.53333333333333,105.46666666666667,115,121.86666666666666,,,102.93333333333334,116.2,,,,,,,112.73333333333333,131.93333333333334,127.39999999999999,103.2,115.86666666666666,119.86666666666666,,
30,144.73333333333332,149.86666666666667,,,,,,,149.66666666666666,151.86666666666667,151,145.86666666666667,150.06666666666666,151.46666666666667,,,144.66666666666666,151.13333333333333,,,,,,,149.66666666666666,152.8,151.93333333333334,142.93333333333334,153.4,145.66666666666666,,
35,155.13333333333333,153.73333333333332,,,,,,,155.06666666666666,155.8,155.46666666666667,154.66666666666666,153.26666666666665,152.66666666666666,,,154.6,154.26666666666665,,,,,,,154.4,157.13333333333333,159.6,151.86666666666667,158.13333333333333,146.66666666666666,,
40,155.13333333333333,155.33333333333334,,,,,,,153.26666666666665,155.06666666666666,155.2,154.33333333333334,153.8,155.06666666666666,,,153.13333333333333,157.13333333333333,,,,,,,151.46666666666667,153.06666666666666,157.66666666666666,154.6,154.4,153.46666666666667,,
45,154.06666666666666,155.53333333333333,,,,,,,155.73333333333332,155.26666666666665,155.8,155.2,155,154.86666666666667,,,153.53333333333333,156,,,,,,,153.13333333333333,154.13333333333333,158.26666666666665,158.86666666666667,151.66666666666666,156.93333333333334,,
50,155.86666666666667,156,,,,,,,155.53333333333333,153.66666666666666,153.86666666666667,155.73333333333332,155.86666666666667,155.66666666666666,,,154.6,156,,,,,,,151.6,152.2,153.06666666666666,162.6,152,157.33333333333334,,
55,155.53333333333333,155.33333333333334,,,,,,,156.73333333333332,156.73333333333332,156.66666666666666,155.8,155.93333333333334,154.66666666666666,,,158.6,157.4,,,,,,,153.73333333333332,159.73333333333332,154.33333333333334,156,155.6,153.86666666666667,,
60,158.2,159.33333333333334,,,,,,,157.93333333333334,160.6,160,157.4,158.8,160.86666666666667,,,159.26666666666665,162.2,,,,,,,156.46666666666667,167.33333333333334,153.4,155.86666666666667,159.33333333333334,160.46666666666667,,
65,161.73333333333332,164,,,,,,,163.66666666666666,166.06666666666666,165.06666666666666,162.6,164.26666666666665,164.53333333333333,,,164.66666666666666,166.4,,,,,,,163.06666666666666,172.06666666666666,159.73333333333332,159.66666666666666,162.46666666666667,163.93333333333334,,
70,168.4,167.8,,,,,,,167.86666666666667,168.4,167.13333333333333,167.93333333333334,168.33333333333334,169.33333333333334,,,170.8,168.66666666666666,,,,,,,167.66666666666666,171.66666666666666,163.4,168.2,164.46666666666667,169.53333333333333,,
75,169.86666666666667,168.4,,,,,,,169.73333333333332,170.6,169.93333333333334,170,169.2,168.66666666666666,,,175.13333333333333,167.4,,,,,,,169.06666666666666,172.86666666666667,170.33333333333334,170.73333333333332,164.6,168.26666666666665,,
80,170.4,169.73333333333332,,,,,,,168.53333333333333,169.93333333333334,169.33333333333334,168.93333333333334,169.13333333333333,170.26666666666665,,,175.46666666666667,167.8,,,,,,,168.73333333333332,170.46666666666667,171.13333333333333,166.66666666666666,168.13333333333333,169.73333333333332,,
85,169.66666666666666,171,,,,,,,170.2,170.4,169.73333333333332,169.2,170.53333333333333,169.4,,,171.46666666666667,168.26666666666665,,,,,,,170.86666666666667,171.66666666666666,171,167.93333333333334,170.4,169.66666666666666,,
90,171.53333333333333,171.46666666666667,,,,,,,169.33333333333334,168.8,167.46666666666667,170.2,170.93333333333334,170.46666666666667,,,172.86666666666667,172.4,,,,,,,169.93333333333334,167.66666666666666,167.93333333333334,166.73333333333332,168.4,171.06666666666666,,
95,170,169.66666666666666,,,,,,,169.86666666666667,170.53333333333333,170.26666666666665,169.53333333333333,169.8,169.13333333333333,,,169.8,172.66666666666666,,,,,,,171.4,169.6,168.26666666666665,168.26666666666665,166.4,173.53333333333333,,
100,170.6,172.73333333333332,,,,,,,170.46666666666667,172.93333333333334,173,171.06666666666666,171.73333333333332,174,,,173,175.4,,,,,,,170.86666666666667,169.4,173.2,168.33333333333334,168,179.13333333333333,,
105,174.13333333333333,176.86666666666667,,,,,,,177.06666666666666,178.26666666666665,178.26666666666665,176.73333333333332,176.86666666666667,176.93333333333334,,,175.26666666666665,179.6,,,,,,,179.33333333333334,174.8,177.86666666666667,173.73333333333332,175.73333333333332,179.13333333333333,,
110,181.4,183,,,,,,,182.13333333333333,181.93333333333334,180.86666666666667,183.66666666666666,182,182.73333333333332,,,184,187.13333333333333,,,,,,,183.4,179.2,179.33333333333334,180.4,178.13333333333333,183.13333333333333,,
