Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
2,10.666666666666666,10.8,,,,,,,10.466666666666667,10.666666666666666,9.933333333333334,11.066666666666666,10.8,11,,,10.933333333333334,10.8,,,,,,,10.2,11.533333333333333,9.866666666666667,10.466666666666667,11.666666666666666,10.4,,
7,11.466666666666667,10.066666666666666,,,,,,,11.333333333333334,10.666666666666666,10.8,10.4,11,10.666666666666666,,,11.333333333333334,9.8,,,,,,,11.133333333333333,11.2,11.133333333333333,10.133333333333333,11.6,10.266666666666666,,
12,12.133333333333333,13.4,,,,,,,12.333333333333334,14.4,14.066666666666666,11.4,13.266666666666666,15.333333333333334,,,11.8,13.133333333333333,,,,,,,11.933333333333334,14.666666666666666,15.333333333333334,11.066666666666666,14.266666666666666,14.333333333333334,,
17,16.53333333333333,18.466666666666665,,,,,,,19,19.933333333333334,20.066666666666666,17.733333333333334,18.666666666666668,19,,,16.53333333333333,18.133333333333333,,,,,,,18.866666666666667,19.133333333333333,22.133333333333333,16.933333333333334,19.266666666666666,18.2,,
22,23.066666666666666,23.6,,,,,,,23.333333333333332,24.8,24.53333333333333,23.8,23.933333333333334,24.8,,,23.066666666666666,24,,,,,,,23.4,23.53333333333333,26.933333333333334,22.666666666666668,24.53333333333333,23.8,,
27,27.333333333333332,25.933333333333334,,,,,,,27.666666666666668,28.733333333333334,28.333333333333332,27.53333333333333,27.2,26.2,,,27,26.933333333333334,,,,,,,27.53333333333333,27.53333333333333,30.2,26.866666666666667,26.2,26,,
32,28.06105445577551,28,,,,,,,27.333333333333332,29.133333333333333,28.733333333333334,27.333333333333332,29,29.333333333333332,,,27.59448110377924,28.599999999999998,,,,,,,28,28.066666666666666,30,27.53333333333333,28.133333333333333,29.333333333333332,,
37,29.2,30.066666666666666,,,,,,,30.53333333333333,31.466666666666665,31.066666666666666,29.466666666666665,31.2,29.733333333333334,,,28.133333333333333,30.066666666666666,,,,,,,31.133333333333333,32.46666666666667,31.53333333333333,29.53333333333333,30.333333333333332,29.866666666666667,,
42,29.933333333333334,29.8,,,,,,,29.333333333333332,28.066666666666666,27.8,30,30,29.53333333333333,,,29.866666666666667,29.333333333333332,,,,,,,29.666666666666668,29.53333333333333,27.133333333333333,30.066666666666666,29.666666666666668,29.333333333333332,,
47,28.67240114689605,25.666666666666668,,,,,,,27.53333333333333,27,27.066666666666666,27.933333333333334,26.466666666666665,25.53333333333333,,,28.27232113089285,25.333333333333332,,,,,,,26.866666666666667,28.733333333333334,26.2,27.8,26.599999999999998,25.2,,
52,23.8,22.6,,,,,,,22.333333333333332,22.266666666666666,21.8,23,22.866666666666667,23.4,,,23.8,22.466666666666665,,,,,,,21.133333333333333,21.933333333333334,21.266666666666666,23.266666666666666,23.2,23.666666666666668,,
57,20.733333333333334,21.466666666666665,,,,,,,22.133333333333333,21.2,21.2,21.2,22,21.066666666666666,,,19.733333333333334,21.866666666666667,,,,,,,21.8,19.933333333333334,21.066666666666666,21.466666666666665,22.4,21.733333333333334,,
62,20.266666666666666,20.866666666666667,,,,,,,20.133333333333333,18.466666666666665,18,20.866666666666667,20.666666666666668,20.266666666666666,,,20.066666666666666,22.266666666666666,,,,,,,19.466666666666665,17.333333333333332,18.4,21.266666666666666,21,20.666666666666668,,
67,19.333333333333332,18.666666666666668,,,,,,,19.066666666666666,17.53333333333333,17.933333333333334,19.733333333333334,18.666666666666668,17.2,,,18.933333333333334,19.53333333333333,,,,,,,18.8,17,18.6,19.933333333333334,19,17.4,,
