Time,Sent (peer0.org1.dwntp.com:9443),Sent (peer1.org1.dwntp.com:9443),Sent (peer10.org1.dwntp.com:9443),Sent (peer11.org1.dwntp.com:9443),Sent (peer12.org1.dwntp.com:9443),Sent (peer13.org1.dwntp.com:9443),Sent (peer14.org1.dwntp.com:9443),Sent (peer15.org1.dwntp.com:9443),Sent (peer2.org1.dwntp.com:9443),Sent (peer3.org1.dwntp.com:9443),Sent (peer4.org1.dwntp.com:9443),Sent (peer5.org1.dwntp.com:9443),Sent (peer6.org1.dwntp.com:9443),Sent (peer7.org1.dwntp.com:9443),Sent (peer8.org1.dwntp.com:9443),Sent (peer9.org1.dwntp.com:9443),Received (peer0.org1.dwntp.com:9443),Received (peer1.org1.dwntp.com:9443),Received (peer10.org1.dwntp.com:9443),Received (peer11.org1.dwntp.com:9443),Received (peer12.org1.dwntp.com:9443),Received (peer13.org1.dwntp.com:9443),Received (peer14.org1.dwntp.com:9443),Received (peer15.org1.dwntp.com:9443),Received (peer2.org1.dwntp.com:9443),Received (peer3.org1.dwntp.com:9443),Received (peer4.org1.dwntp.com:9443),Received (peer5.org1.dwntp.com:9443),Received (peer6.org1.dwntp.com:9443),Received (peer7.org1.dwntp.com:9443),Received (peer8.org1.dwntp.com:9443),Received (peer9.org1.dwntp.com:9443)
3,10.6,10.4,,,,,,,10.266666666666666,10.066666666666666,10.066666666666666,11.266666666666666,10.866666666666667,11.866666666666667,,,10.666666666666666,10.6,,,,,,,10,10.333333333333334,9.933333333333334,11.533333333333333,10.666666666666666,11.8,,
8,14.933333333333334,17.6,,,,,,,17.6,27.4,26.066666666666666,16,18.066666666666666,22.133333333333333,,,14.933333333333334,17.2,,,,,,,17.8,29.666666666666668,26.2,16.333333333333332,16.466666666666665,21.8,,
13,38.13333333333333,45.53333333333333,,,,,,,42.4,55.46666666666667,53.06666666666666,39.8,45.333333333333336,49.86666666666667,,,38.6,45.46666666666667,,,,,,,43.46666666666667,59.4,53,39.733333333333334,41.8,50.53333333333333,,
18,79,92.06666666666666,,,,,,,89,107.86666666666666,105.26666666666667,82.4,92.4,98.26666666666667,,,80.4,92.53333333333333,,,,,,,88.93333333333334,110.86666666666666,104.2,81.8,87.4,99.2,,
23,127.06666666666666,136.4,,,,,,,133.8,142.53333333333333,140.6,129.26666666666665,137,139.66666666666666,,,130.8,136.2,,,,,,,132.46666666666667,145.4,138.46666666666667,128.4,133.13333333333333,141.13333333333333,,
28,155.73333333333332,160,,,,,,,160.8,167.66666666666666,167.4,157.06666666666666,162.4,163.46666666666667,,,158.2,160.46666666666667,,,,,,,159.53333333333333,169.66666666666666,166.93333333333334,156.33333333333334,159.66666666666666,162.06666666666666,,
33,167,166.2,,,,,,,166.2,167.2,167.13333333333333,166.06666666666666,167.73333333333332,168.26666666666665,,,166.8,166.2,,,,,,,166.8,170,169.4,165.4,166.33333333333334,165.73333333333332,,
38,162.86666666666667,159.26666666666665,,,,,,,161.66666666666666,153.13333333333333,154.4,161.93333333333334,161,156.93333333333334,,,161.33333333333334,159.26666666666665,,,,,,,162.6,154.73333333333332,156.4,163.26666666666665,157,154.53333333333333,,
43,141.73333333333332,135.6,,,,,,,136.6,124,125.93333333333334,140.06666666666666,134.93333333333334,132.13333333333333,,,141.26666666666665,136.26666666666665,,,,,,,137.53333333333333,123.2,127.73333333333333,140.93333333333334,130.13333333333333,132.33333333333334,,
48,103.53333333333333,90,,,,,,,94.66666666666667,76.13333333333333,78.2,100.53333333333333,90.33333333333333,82.8,,,104.53333333333333,90.66666666666667,,,,,,,94.53333333333333,74.8,78.4,102.86666666666666,86.06666666666666,83.6,,
53,57.333333333333336,47.2,,,,,,,48.733333333333334,38.266666666666666,39.666666666666664,54.6,46.4,43.13333333333333,,,57.53333333333333,49.333333333333336,,,,,,,49.2,36,40.6,55.6,44.86666666666667,43.4,,
58,26.333333333333332,19.4,,,,,,,21.8,14.6,14.4,24.733333333333334,20.066666666666666,16,,,26.53333333333333,19.53333333333333,,,,,,,21.53333333333333,14.066666666666666,14.333333333333334,26.666666666666668,20.333333333333332,15.533333333333333,,
63,12.466666666666667,12.533333333333333,,,,,,,11.666666666666666,10.533333333333333,10.333333333333334,12.333333333333334,12.533333333333333,12.2,,,13.133333333333333,12.2,,,,,,,12.066666666666666,10.8,10.6,12.666666666666666,13,11.466666666666667,,
68,10.133333333333333,10.533333333333333,,,,,,,11.266666666666666,11.333333333333334,10.933333333333334,10.333333333333334,11.333333333333334,10.933333333333334,,,10.2,10.133333333333333,,,,,,,11.666666666666666,11.733333333333333,11.933333333333334,9.866666666666667,11.333333333333334,10.733333333333333,,
