Time,State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s),State DB Commit Latency (s)
2,0.000531,0.000535,,,,,,,,,,,,,,
7,0.000502,0.000497,,,,,,,,,,,,,,
12,0.000523,0.000512,,,,,,,,,,,,,,
17,0.000521,0.000515,,,,,,,,,,,,,,
22,0.000525,0.000522,,,,,,,,,,,,,,
27,0.000524,0.000539,,,,,,,,,,,,,,
32,0.000521,0.000542,,,,,,,,,,,,,,
37,0.000527,0.000554,,,,,,,,,,,,,,
42,0.000518,0.000534,,,,,,,,,,,,,,
