Time,HostCPU,OrdererCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU
0,0.33333333333332626,0.1333333333333305,1.1999999999999982,0.8666666666666836,,,,,,,0.8000000000000066,0.7333333333333295,0.8000000000000066,0.7333333333333532,0.86666666666666,0.8000000000000066,,
5,0.2666666666666728,0.06666666666667709,1.3333333333333524,0.8000000000000066,,,,,,,0.86666666666666,0.933333333333337,0.7999999999999831,0.86666666666666,0.86666666666666,0.8666666666666836,,
10,0.3333333333333381,0.3333333333333381,1.2666666666666988,0.933333333333337,,,,,,,0.8000000000000066,1.0000000000000142,0.86666666666666,0.8666666666666836,0.86666666666666,0.8666666666666836,,
15,0.2666666666666728,7.999999999999995,5.133333333333354,3.9999999999999853,,,,,,,3.266666666666656,6.933333333333327,6.46666666666666,2.5333333333333266,3.800000000000002,5.266666666666661,,
20,0.33333333333332626,22.533333333333328,27.46666666666665,14.79999999999999,,,,,,,13.666666666666671,18.399999999999984,17.866666666666664,11.933333333333328,14.466666666666677,16.39999999999998,,
25,0.33333333333332626,37.733333333333334,57.066666666666634,26.73333333333334,,,,,,,25.86666666666666,30.533333333333324,29.933333333333344,24.199999999999992,26.666666666666668,28.399999999999988,,
30,0.4000000000000033,45.46666666666667,83.6,36.33333333333333,,,,,,,35.999999999999986,37.266666666666666,37.00000000000001,35.133333333333326,36.400000000000006,36.53333333333333,,
35,0.4666666666666685,46.599999999999994,91.73333333333336,37.80000000000001,,,,,,,37.933333333333344,38.000000000000014,38.06666666666667,37.80000000000001,37.99999999999999,37.60000000000001,,
40,0.4000000000000033,46.66666666666669,92.33333333333339,38.26666666666665,,,,,,,37.933333333333316,37.933333333333344,38.19999999999998,37.99999999999999,38.13333333333335,37.933333333333344,,
45,0.46666666666665674,46.80000000000002,91.99999999999999,37.733333333333334,,,,,,,37.60000000000003,37.86666666666669,38.19999999999998,37.533333333333324,37.59999999999998,37.99999999999999,,
50,0.4000000000000033,46.666666666666664,91.66666666666666,38.133333333333304,,,,,,,37.66666666666666,37.80000000000001,37.733333333333334,37.99999999999997,37.933333333333344,37.933333333333316,,
55,0.4666666666666685,47.19999999999999,91.66666666666666,37.86666666666667,,,,,,,37.86666666666667,38.26666666666668,37.933333333333366,37.66666666666666,37.99999999999999,37.79999999999999,,
60,0.4000000000000033,49.53333333333333,94.13333333333335,39.466666666666676,,,,,,,39.13333333333331,40.20000000000001,39.06666666666666,38.86666666666665,39.40000000000003,39.20000000000002,,
65,0.4666666666666685,52.066666666666684,99.79999999999998,41.53333333333336,,,,,,,41.53333333333336,42.266666666666644,41.66666666666667,40.86666666666668,41.33333333333331,41.66666666666667,,
70,0.4666666666666685,54.13333333333331,104.59999999999998,43.333333333333336,,,,,,,43.26666666666668,43.999999999999964,43.26666666666663,42.80000000000001,43.06666666666667,43.599999999999994,,
75,0.4666666666666685,54.06666666666666,107.19999999999999,44.000000000000014,,,,,,,44.13333333333331,44.06666666666666,43.8666666666667,43.8,43.93333333333331,44.13333333333331,,
80,0.39999999999999153,54.13333333333331,106.79999999999995,44.13333333333331,,,,,,,43.86666666666665,44.13333333333331,43.86666666666665,43.66666666666665,44.13333333333336,44.000000000000014,,
85,0.4000000000000033,54.06666666666666,106.86666666666666,44.26666666666667,,,,,,,44.000000000000014,44.06666666666671,44.000000000000014,43.8,44.26666666666667,44.000000000000014,,
90,0.4666666666666685,54.59999999999998,107.3333333333333,44.26666666666667,,,,,,,44.06666666666666,44.26666666666667,44.19999999999997,43.8,44.20000000000002,44.13333333333331,,
95,0.4666666666666685,54.79999999999999,108.13333333333341,44.60000000000004,,,,,,,44.26666666666667,44.60000000000004,44.60000000000004,44.26666666666667,44.466666666666676,44.666666666666686,,
100,0.46666666666665674,56.866666666666724,109.9333333333334,45.66666666666668,,,,,,,45.20000000000001,45.93333333333329,45.99999999999999,45.066666666666656,45.39999999999997,45.99999999999999,,
105,0.5333333333333339,59.20000000000002,114.73333333333329,48.133333333333326,,,,,,,47.6666666666667,48.399999999999984,48.93333333333336,47.4666666666667,47.80000000000001,48.26666666666668,,
110,0.5333333333333339,61.53333333333336,118.99999999999994,49.866666666666646,,,,,,,49.666666666666636,50,49.933333333333294,49.13333333333336,49.39999999999998,50,,
115,0.5333333333333339,62.19999999999999,122.53333333333329,50.80000000000003,,,,,,,50.733333333333285,50.59999999999998,50.59999999999998,50.40000000000001,50.60000000000002,50.66666666666673,,
120,0.4000000000000033,62.266666666666694,122.3333333333335,50.99999999999999,,,,,,,50.79999999999993,50.53333333333336,50.266666666666616,49.79999999999995,50.86666666666668,51.06666666666669,,
125,0.4000000000000033,62.46666666666669,122.99999999999993,50.73333333333338,,,,,,,50.46666666666667,50.59999999999998,50.66666666666667,50.33333333333332,50.86666666666664,50.733333333333285,,
130,0.4000000000000033,62.4,123.13333333333331,50.79999999999993,,,,,,,50.60000000000002,50.80000000000003,50.73333333333333,50.46666666666661,50.86666666666664,50.933333333333245,,
135,0.46666666666665674,62.6,123.66666666666654,50.933333333333344,,,,,,,50.73333333333342,50.933333333333245,50.73333333333333,51.26666666666675,50.933333333333344,50.80000000000003,,
140,0.5333333333333339,67.93333333333331,125.46666666666661,52.79999999999991,,,,,,,52.26666666666668,55.00000000000001,54.666666666666686,51.66666666666666,52.80000000000001,53.93333333333336,,
145,0.5333333333333339,74.86666666666659,137.66666666666669,61.13333333333334,,,,,,,60.0666666666667,63.866666666666646,63.19157445673913,58.600000000000044,60.86666666666674,62.333333333333385,,
150,0.6666666666666762,81.59999999999997,151.60000000000008,68.46666666666664,,,,,,,67.93333333333331,71.06666666666673,70.26666666666671,66.79999999999997,68.46666666666664,69.8,,
155,0.6666666666666643,82.5333333333333,163.60000000000014,75.1333333333334,,,,,,,74.66666666666669,75.93333333333334,75.26666666666661,73.26666666666664,74.73333333333339,75.20000000000002,,
160,0.6666666666666643,82.20000000000009,165.79999999999984,75.13333333333331,,,,,,,75.33333333333331,75.46666666666671,74.67662354980665,75.4,74.86666666666659,74.66666666666669,,
165,0.5333333333333339,81.13333333333334,165.2666666666666,76.00000000000003,,,,,,,74.79999999999998,75.20000000000002,75.33333333333331,74.6,74.99000133315559,75.46666666666661,,
170,0.5333333333333339,82.39999999999999,166.79999999999987,75.0666666666666,,,,,,,74.6,73.79016131182516,73.80000000000004,74.80000000000008,74.33333333333327,74.6,,
175,0.5999999999999991,82.86666666666662,167.86666666666673,75,,,,,,,73.93333333333335,73.93333333333335,74.6,73.26666666666664,74.33333333333337,75.26666666666661,,
180,0.5999999999999991,84.20000000000006,167.9333333333333,75,,,,,,,74.39999999999998,74.19999999999996,74.06666666666666,73.66666666666664,74.40992132284302,74.13333333333337,,
185,0.6665777896280473,83.33333333333334,166.40000000000023,75.46666666666671,,,,,,,74.19999999999996,75.54340578743832,75.66666666666663,73.99999999999997,74.9333333333334,75.20000000000002,,
190,0.5999999999999991,83.51106371634222,165.4000000000002,76.33333333333336,,,,,,,75.53333333333332,75.33333333333331,74.86666666666669,75.53333333333332,75.80000000000004,75.20000000000002,,
195,0.5998800239951999,83.33333333333334,167.9333333333335,75.60000000000002,,,,,,,74.86666666666669,76.06666666666663,76.00000000000003,74.86666666666669,75.1333333333334,75.73333333333333,,
200,0.6000800106680881,83.93333333333337,167.79999999999973,75.93333333333334,,,,,,,75.73333333333333,75.13333333333331,74.6,75.4,75.26666666666661,74.86666666666669,,
205,0.6666666666666762,82.68871699119768,167.1333333333333,76.26666666666665,,,,,,,75.73333333333333,76.73333333333328,76.99999999999999,75.4,75.26666666666661,76.66666666666666,,
210,0.6668000266719988,82.66666666666652,165.53333333333322,76.86666666666667,,,,,,,76.86666666666659,75.73333333333333,75.39999999999992,76.20000000000005,76.00000000000003,76.13333333333334,,
215,0.6666666666666643,81.73333333333326,166.40000000000023,76.33333333333336,,,,,,,76.19999999999995,77.00000000000009,76.86666666666667,75.73333333333323,76.06666666666663,76.99999999999999,,
220,0.5999999999999991,82.6000000000001,166.73333333333326,76.13333333333344,,,,,,,76.19999999999995,74.66666666666669,74.73333333333329,76.06666666666663,76.33333333333336,75.20000000000002,,
225,0.6666666666666643,81.53333333333346,167.66666666666652,75.13333333333321,,,,,,,75.1333333333334,75.97467510829728,76.33333333333344,75.20000000000002,75.86666666666663,75.46666666666661,,
230,0.5333333333333339,81.86666666666667,166.99999999999972,75.53333333333323,,,,,,,76.00000000000003,74.73333333333319,75.06666666666679,75.86666666666683,76.13333333333344,75.53333333333342,,
235,0.6666666666666643,81.53333333333327,169.3999999999998,74.6,,,,,,,74.79999999999998,76.26666666666665,75.86666666666663,74.39999999999998,74.9333333333334,75.20000000000002,,
240,0.5333333333333339,81.86666666666667,167.9333333333333,76.11810971139116,,,,,,,76.46666666666665,75.49183061020337,75.13333333333321,76.39999999999986,76.19999999999986,76.33333333333326,,
245,0.6666666666666762,81.33333333333344,169.00000000000014,75.93333333333344,,,,,,,75.66666666666663,76.00000000000003,75.73333333333323,75.53333333333323,75.60000000000002,75.60000000000002,,
250,0.5999999999999991,81.20000000000005,168.0000000000003,77.06666666666668,,,,,,,77.06666666666668,75.60000000000002,75.60000000000002,76.80000000000007,76.53333333333326,76.40000000000006,,
255,0.6666666666666643,81.79999999999987,170.6666666666668,75.6818030272721,,,,,,,75.33333333333341,75.4,75.60000000000002,74.79999999999998,74.9333333333334,75.26666666666681,,
260,0.5999999999999991,81.39999999999986,169.13333333333335,77.19999999999989,,,,,,,76.73333333333346,75.86666666666663,76.40000000000006,76.13333333333344,76.26666666666665,76.59999999999987,,
265,0.5999999999999991,81.99999999999989,169.86666666666642,76.13333333333325,,,,,,,75.60000000000002,75.53333333333342,75.60000000000002,75,75.60000000000002,75.66666666666663,,
270,0.5999999999999991,80.2,166.79999999999987,77.79999999999991,,,,,,,77.3999999999999,77.06666666666668,76.93333333333347,77.26666666666668,77.5333333333333,77.5333333333333,,
275,0.5999999999999991,80.86666666666682,168.60000000000014,75.80000000000004,,,,,,,75.73333333333323,76.13333333333344,75.80000000000004,75.46666666666661,75.93333333333324,75.56977209116356,,
280,0.5999999999999991,80.06666666666679,167.7333333333335,76.73333333333328,,,,,,,76.86666666666667,76.99999999999989,76.93333333333328,77.06666666666668,76.73333333333328,77.06666666666668,,
285,0.5999999999999991,81.40000000000005,169.19999999999996,75.20000000000002,,,,,,,75.20000000000002,75.33333333333341,75.26666666666661,75,74.79999999999998,75.0666666666666,,
290,0.6666666666666643,80.0666666666666,165.33333333333303,77.3333333333333,,,,,,,77.00000000000009,76.86666666666667,76.59999999999987,76.93333333333328,76.86666666666667,77.29758570094705,,
295,0.6666666666666643,79.2508165033659,164.06666666666675,77.33333333333348,,,,,,,76.93333333333328,77.06666666666668,77.06666666666668,76.06666666666663,76.86666666666667,76.99999999999989,,
300,0.6666666666666762,77.5333333333333,164.50043324668403,78.80000000000015,,,,,,,78.06666666666672,78.19999999999993,78.26666666666672,77.70675189772284,78.80000000000015,78.33333333333333,,
305,0.5999999999999991,78.59999999999995,167.86666666666673,76.80000000000007,,,,,,,77.13333333333328,76.53333333333326,76.86666666666667,76.93333333333328,76.73333333333328,76.93333333333328,,
310,0.5999999999999991,79.14916316596657,170.66666666666643,76.79999999999988,,,,,,,76.46666666666665,76.06666666666663,76.06666666666663,75.33333333333341,76.73333333333346,76.80000000000007,,
315,0.5999999999999991,73.79999999999995,170.56744682269817,71.13333333333325,,,,,,,72.59999999999991,66.80000000000007,67.19999999999989,73.08770524629547,71.26666666666665,69.53333333333337,,
320,0.4666666666666685,48.53333333333334,135.4,51.93333333333327,,,,,,,52.99999999999992,44.33333333333337,45.20000000000001,55.73333333333343,52.066666666666684,48.53333333333334,,
325,0.4000000000000033,21.866666666666674,77.8666666666667,26.400000000000052,,,,,,,28.133333333333326,18.99999999999996,20.066666666666798,32.2666666666665,26.533333333333264,23.133333333333326,,
330,0.266666666666661,1.9333333333334697,21.933333333333092,6.000000000000038,,,,,,,6.533333333333455,2.7333333333333107,3.4666666666667343,8.666666666666742,5.933333333333243,4.733333333333387,,
335,0.33333333333332626,0.13333333333340155,1.1333333333334394,0.8666666666668259,,,,,,,1.0000000000000377,0.9333333333332423,1.0000000000000377,1.0000000000000377,1.066666666666644,1.066666666666644,,
340,0.3333333333333381,0.13333333333340155,1.1333333333334394,0.8666666666666363,,,,,,,0.8000000000000304,0.8666666666668259,0.9333333333332423,0.9333333333334317,1.0000000000000377,0.9333333333334317,,
345,0.4000000000000033,0,1.0000000000002274,0.8666666666666363,,,,,,,0.8666666666666363,0.8666666666666363,0.8666666666666363,1.0000000000000377,1.066666666666644,0.9333333333332423,,
